"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,4.17,0.27,29.2
"2",2001,1,2,4.2,0.27,29.4
"3",2001,1,3,4.24,0.27,29.9
"4",2001,1,4,4.31,0.27,30.6
"5",2001,1,5,4.38,0.27,31.5
"6",2001,1,6,4.47,0.27,31.9
"7",2001,1,7,4.57,0.27,31.8
"8",2001,1,8,4.67,0.27,31.7
"9",2001,1,9,4.78,0.27,30.9
"10",2001,1,10,4.88,0.27,30
"11",2001,1,11,4.99,0.27,30.7
"12",2001,1,12,5.08,0.27,31.9
"13",2001,1,13,5.17,0.26,33.6
"14",2001,1,14,5.25,0.26,34.8
"15",2001,1,15,5.31,0.26,35.7
"16",2001,1,16,5.35,0.27,35.4
"17",2001,1,17,5.37,0.27,34.1
"18",2001,1,18,5.37,0.27,32.9
"19",2001,1,19,5.35,0.27,31.2
"20",2001,1,20,5.3,0.27,31.5
"21",2001,1,21,5.24,0.27,32.3
"22",2001,1,22,5.16,0.26,33.6
"23",2001,1,23,5.07,0.26,34.6
"24",2001,1,24,4.96,0.26,34.5
"25",2001,1,25,4.84,0.26,33.9
"26",2001,1,26,4.72,0.26,34.8
"27",2001,1,27,4.58,0.26,35.6
"28",2001,1,28,4.43,0.27,35
"29",2001,1,29,4.28,0.27,32.9
"30",2001,1,30,4.13,0.33,30.6
"31",2001,1,31,3.97,0.49,26.5
"32",2001,2,1,3.82,0.48,24.7
"33",2001,2,2,3.66,0.46,25.4
"34",2001,2,3,3.51,0.47,26.2
"35",2001,2,4,3.36,0.46,26.8
"36",2001,2,5,3.21,0.44,27.2
"37",2001,2,6,3.07,0.42,27.5
"38",2001,2,7,2.93,0.41,27.2
"39",2001,2,8,2.8,0.4,27
"40",2001,2,9,2.67,0.38,27
"41",2001,2,10,2.54,0.37,27.4
"42",2001,2,11,2.42,0.36,28.2
"43",2001,2,12,2.3,0.35,28.3
"44",2001,2,13,2.19,0.34,28.7
"45",2001,2,14,2.09,0.33,29.4
"46",2001,2,15,1.99,0.32,29.6
"47",2001,2,16,1.9,0.32,27.8
"48",2001,2,17,1.81,0.31,27.6
"49",2001,2,18,1.73,0.31,27.2
"50",2001,2,19,1.66,0.3,27.6
"51",2001,2,20,1.59,0.3,27.6
"52",2001,2,21,1.53,0.29,27.7
"53",2001,2,22,1.47,0.29,28.7
"54",2001,2,23,1.42,0.29,29.4
"55",2001,2,24,1.37,0.28,29.9
"56",2001,2,25,1.33,0.28,30.9
"57",2001,2,26,1.29,0.28,31.8
"58",2001,2,27,1.25,0.28,32.7
"59",2001,2,28,1.22,0.28,32.7
"60",2001,3,1,1.18,0.27,32.4
"61",2001,3,2,1.15,0.27,30.5
"62",2001,3,3,1.12,0.27,29.7
"63",2001,3,4,1.09,0.27,29
"64",2001,3,5,1.05,0.27,28.2
"65",2001,3,6,1.02,0.27,28.1
"66",2001,3,7,0.98,0.27,28.4
"67",2001,3,8,0.95,0.27,28.4
"68",2001,3,9,0.91,0.3,26.7
"69",2001,3,10,0.87,0.34,25.9
"70",2001,3,11,0.83,0.35,26.3
"71",2001,3,12,0.79,0.35,26.2
"72",2001,3,13,0.75,0.34,26.8
"73",2001,3,14,0.72,0.34,26.5
"74",2001,3,15,0.68,0.33,25.4
"75",2001,3,16,0.64,0.32,25.7
"76",2001,3,17,0.6,0.32,25.2
"77",2001,3,18,0.57,0.31,24
"78",2001,3,19,0.53,0.31,23.9
"79",2001,3,20,0.5,0.3,25.3
"80",2001,3,21,0.47,0.31,24.3
"81",2001,3,22,0.44,0.3,23.9
"82",2001,3,23,0.41,0.29,24.5
"83",2001,3,24,0.39,0.29,26.4
"84",2001,3,25,0.37,0.32,26.8
"85",2001,3,26,0.35,0.33,24.7
"86",2001,3,27,0.33,0.32,23.6
"87",2001,3,28,0.32,0.31,22.8
"88",2001,3,29,0.3,0.31,23.1
"89",2001,3,30,0.29,0.3,23.9
"90",2001,3,31,0.27,0.3,24
"91",2001,4,1,0.26,0.29,24.2
"92",2001,4,2,0.25,0.29,24.4
"93",2001,4,3,0.24,0.29,24.6
"94",2001,4,4,0.23,0.28,24.6
"95",2001,4,5,0.22,0.28,24.8
"96",2001,4,6,0.21,0.28,24.6
"97",2001,4,7,0.2,0.28,24.3
"98",2001,4,8,0.19,0.28,24.9
"99",2001,4,9,0.18,0.28,23.7
"100",2001,4,10,0.17,0.28,24.3
"101",2001,4,11,0.15,0.27,24.6
"102",2001,4,12,0.14,0.27,22.7
"103",2001,4,13,0.13,0.27,23
"104",2001,4,14,0.12,0.27,23.6
"105",2001,4,15,0.11,0.27,23.9
"106",2001,4,16,0.1,0.27,24
