"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,0.09,0.24,31.4
"2",2001,1,2,0.1,0.24,33
"3",2001,1,3,0.1,0.24,33.1
"4",2001,1,4,0.11,0.24,33.4
"5",2001,1,5,0.12,0.24,34.3
"6",2001,1,6,0.14,0.24,33.7
"7",2001,1,7,0.15,0.24,34
"8",2001,1,8,0.17,0.24,33.9
"9",2001,1,9,0.19,0.24,33.2
"10",2001,1,10,0.2,0.24,33.1
"11",2001,1,11,0.22,0.24,34.6
"12",2001,1,12,0.24,0.24,35.9
"13",2001,1,13,0.26,0.24,36.3
"14",2001,1,14,0.28,0.24,38
"15",2001,1,15,0.31,0.24,37
"16",2001,1,16,0.33,0.24,34.6
"17",2001,1,17,0.35,0.24,33.6
"18",2001,1,18,0.37,0.24,33
"19",2001,1,19,0.39,0.24,33.1
"20",2001,1,20,0.42,0.24,34.4
"21",2001,1,21,0.44,0.24,35.7
"22",2001,1,22,0.46,0.24,36.7
"23",2001,1,23,0.48,0.24,38.2
"24",2001,1,24,0.5,0.24,37.3
"25",2001,1,25,0.51,0.25,36
"26",2001,1,26,0.53,0.26,34.3
"27",2001,1,27,0.54,0.26,31.4
"28",2001,1,28,0.56,0.25,30.1
"29",2001,1,29,0.57,0.24,30.9
"30",2001,1,30,0.58,0.24,29.7
"31",2001,1,31,0.58,0.24,31.2
"32",2001,2,1,0.59,0.24,31.5
"33",2001,2,2,0.59,0.24,32.5
"34",2001,2,3,0.59,0.24,33.4
"35",2001,2,4,0.59,0.27,32.6
"36",2001,2,5,0.58,0.31,31
"37",2001,2,6,0.57,0.31,29.3
"38",2001,2,7,0.56,0.3,29.4
"39",2001,2,8,0.55,0.28,30.2
"40",2001,2,9,0.54,0.27,30.5
"41",2001,2,10,0.52,0.27,29
"42",2001,2,11,0.51,0.26,29.7
"43",2001,2,12,0.49,0.25,31.9
"44",2001,2,13,0.48,0.25,33
"45",2001,2,14,0.46,0.25,29.3
"46",2001,2,15,0.44,0.25,27.4
"47",2001,2,16,0.43,0.25,27.7
"48",2001,2,17,0.41,0.25,28.5
"49",2001,2,18,0.4,0.25,29.4
"50",2001,2,19,0.39,0.25,30.5
"51",2001,2,20,0.37,0.25,30.5
"52",2001,2,21,0.36,0.24,31.4
"53",2001,2,22,0.35,0.24,32.9
"54",2001,2,23,0.34,0.24,33.4
"55",2001,2,24,0.33,0.24,33.3
"56",2001,2,25,0.32,0.24,32
"57",2001,2,26,0.32,0.24,32.8
"58",2001,2,27,0.31,0.24,33.1
"59",2001,2,28,0.3,0.24,31.6
"60",2001,3,1,0.29,0.24,30.9
"61",2001,3,2,0.28,0.24,30.3
"62",2001,3,3,0.28,0.24,31.2
"63",2001,3,4,0.27,0.24,31.4
"64",2001,3,5,0.26,0.24,30.7
"65",2001,3,6,0.25,0.24,30.1
"66",2001,3,7,0.24,0.24,30.2
"67",2001,3,8,0.23,0.24,30.6
"68",2001,3,9,0.22,0.24,30.8
"69",2001,3,10,0.21,0.24,31.7
"70",2001,3,11,0.2,0.24,32.6
"71",2001,3,12,0.19,0.24,29
"72",2001,3,13,0.18,0.24,26.8
"73",2001,3,14,0.17,0.24,26.9
"74",2001,3,15,0.16,0.24,28.8
"75",2001,3,16,0.15,0.26,27.5
"76",2001,3,17,0.14,0.26,24.6
"77",2001,3,18,0.13,0.25,23.8
"78",2001,3,19,0.12,0.25,24.1
"79",2001,3,20,0.11,0.25,25.5
"80",2001,3,21,0.1,0.25,23.6
"81",2001,3,22,0.09,0.25,22.2
"82",2001,3,23,0.08,0.25,24.3
"83",2001,3,24,0.08,0.25,23.7
"84",2001,3,25,0.07,0.24,23.7
"85",2001,3,26,0.06,0.24,22.7
"86",2001,3,27,0.06,0.24,22.3
"87",2001,3,28,0.06,0.24,21.5
"88",2001,3,29,0.05,0.24,21.8
"89",2001,3,30,0.05,0.24,23.3
"90",2001,3,31,0.04,0.24,25.1
"91",2001,4,1,0.04,0.24,25.7
"92",2001,4,2,0.04,0.24,24.6
"93",2001,4,3,0.04,0.24,24.5
"94",2001,4,4,0.04,0.24,24.3
"95",2001,4,5,0.03,0.24,24.8
"96",2001,4,6,0.03,0.24,25.3
"97",2001,4,7,0.03,0.24,25.1
"98",2001,4,8,0.03,0.24,24.7
