"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,1.36,0.26,29.7
"2",2001,1,2,1.39,0.26,29.8
"3",2001,1,3,1.43,0.26,30.2
"4",2001,1,4,1.47,0.26,30.8
"5",2001,1,5,1.51,0.26,31.7
"6",2001,1,6,1.55,0.26,32.2
"7",2001,1,7,1.6,0.26,32.2
"8",2001,1,8,1.64,0.26,32
"9",2001,1,9,1.69,0.26,31.1
"10",2001,1,10,1.74,0.26,30.4
"11",2001,1,11,1.79,0.26,31
"12",2001,1,12,1.84,0.26,32.1
"13",2001,1,13,1.9,0.26,33.8
"14",2001,1,14,1.96,0.26,35
"15",2001,1,15,2.02,0.26,35.9
"16",2001,1,16,2.08,0.26,35.7
"17",2001,1,17,2.14,0.26,34.5
"18",2001,1,18,2.21,0.26,33.1
"19",2001,1,19,2.27,0.26,31.5
"20",2001,1,20,2.34,0.26,31.7
"21",2001,1,21,2.41,0.26,32.6
"22",2001,1,22,2.48,0.26,33.8
"23",2001,1,23,2.55,0.26,34.9
"24",2001,1,24,2.61,0.26,34.7
"25",2001,1,25,2.68,0.26,34.1
"26",2001,1,26,2.74,0.26,34.9
"27",2001,1,27,2.81,0.26,35.6
"28",2001,1,28,2.87,0.26,35
"29",2001,1,29,2.92,0.27,33
"30",2001,1,30,2.98,0.32,30.6
"31",2001,1,31,3.03,0.47,26.7
"32",2001,2,1,3.07,0.48,24.8
"33",2001,2,2,3.11,0.46,25.4
"34",2001,2,3,3.14,0.46,26.2
"35",2001,2,4,3.17,0.45,26.9
"36",2001,2,5,3.2,0.43,27.3
"37",2001,2,6,3.21,0.41,27.6
"38",2001,2,7,3.23,0.4,27.2
"39",2001,2,8,3.23,0.39,27
"40",2001,2,9,3.24,0.37,27.1
"41",2001,2,10,3.23,0.36,27.6
"42",2001,2,11,3.22,0.35,28.6
"43",2001,2,12,3.21,0.34,28.6
"44",2001,2,13,3.19,0.32,29
"45",2001,2,14,3.16,0.32,29.7
"46",2001,2,15,3.13,0.31,30
"47",2001,2,16,3.1,0.31,28.1
"48",2001,2,17,3.06,0.3,27.9
"49",2001,2,18,3.01,0.3,27.5
"50",2001,2,19,2.96,0.29,27.9
"51",2001,2,20,2.9,0.29,28
"52",2001,2,21,2.84,0.29,28
"53",2001,2,22,2.78,0.28,29.1
"54",2001,2,23,2.71,0.28,29.8
"55",2001,2,24,2.64,0.28,30.3
"56",2001,2,25,2.56,0.28,31.4
"57",2001,2,26,2.49,0.27,32.2
"58",2001,2,27,2.41,0.27,33.2
"59",2001,2,28,2.33,0.27,33.2
"60",2001,3,1,2.25,0.27,32.9
"61",2001,3,2,2.17,0.27,30.8
"62",2001,3,3,2.09,0.27,30
"63",2001,3,4,2.01,0.27,29.3
"64",2001,3,5,1.94,0.27,28.4
"65",2001,3,6,1.86,0.27,28.3
"66",2001,3,7,1.79,0.27,28.5
"67",2001,3,8,1.71,0.27,28.6
"68",2001,3,9,1.64,0.29,27
"69",2001,3,10,1.57,0.33,26
"70",2001,3,11,1.51,0.33,26.3
"71",2001,3,12,1.44,0.34,26.3
"72",2001,3,13,1.38,0.33,26.8
"73",2001,3,14,1.32,0.32,26.5
"74",2001,3,15,1.26,0.32,25.3
"75",2001,3,16,1.21,0.31,25.7
"76",2001,3,17,1.15,0.31,25.4
"77",2001,3,18,1.1,0.3,24
"78",2001,3,19,1.05,0.29,24
"79",2001,3,20,1,0.29,25.4
