"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,1.94,0.38,28
"2",2001,1,2,2.02,0.39,27.7
"3",2001,1,3,2.1,0.39,27.9
"4",2001,1,4,2.16,0.38,28.2
"5",2001,1,5,2.23,0.36,28.2
"6",2001,1,6,2.28,0.35,28
"7",2001,1,7,2.34,0.33,28.4
"8",2001,1,8,2.39,0.32,28.3
"9",2001,1,9,2.43,0.31,28.7
"10",2001,1,10,2.48,0.31,28.6
"11",2001,1,11,2.52,0.32,28.6
"12",2001,1,12,2.57,0.31,29.1
"13",2001,1,13,2.61,0.34,29
"14",2001,1,14,2.66,0.36,28.8
"15",2001,1,15,2.7,0.37,28.8
"16",2001,1,16,2.76,0.36,29.4
"17",2001,1,17,2.81,0.35,29.6
"18",2001,1,18,2.87,0.33,29.8
"19",2001,1,19,2.93,0.31,30.2
"20",2001,1,20,3,0.33,30.1
"21",2001,1,21,3.06,0.4,28.5
"22",2001,1,22,3.13,0.42,28.1
"23",2001,1,23,3.2,0.4,28.3
"24",2001,1,24,3.26,0.39,29.6
"25",2001,1,25,3.33,0.38,29.8
"26",2001,1,26,3.39,0.41,28.9
"27",2001,1,27,3.45,0.42,28.2
"28",2001,1,28,3.5,0.41,28.3
"29",2001,1,29,3.55,0.41,29.3
"30",2001,1,30,3.59,0.4,29.7
"31",2001,1,31,3.62,0.38,30
"32",2001,2,1,3.64,0.37,30.3
"33",2001,2,2,3.66,0.38,30
"34",2001,2,3,3.67,0.37,30.2
"35",2001,2,4,3.66,0.39,29
"36",2001,2,5,3.65,0.4,28.5
"37",2001,2,6,3.63,0.41,28
"38",2001,2,7,3.6,0.4,28.5
"39",2001,2,8,3.56,0.38,28.8
"40",2001,2,9,3.53,0.36,28.7
"41",2001,2,10,3.48,0.37,28.4
"42",2001,2,11,3.43,0.43,26.8
"43",2001,2,12,3.38,0.43,26.6
"44",2001,2,13,3.33,0.42,27.4
"45",2001,2,14,3.28,0.41,28.4
"46",2001,2,15,3.22,0.43,27.9
"47",2001,2,16,3.17,0.43,27.1
"48",2001,2,17,3.12,0.43,27
"49",2001,2,18,3.07,0.43,26.5
"50",2001,2,19,3.02,0.43,26
"51",2001,2,20,2.98,0.42,26
"52",2001,2,21,2.94,0.41,27
"53",2001,2,22,2.9,0.39,27.8
"54",2001,2,23,2.86,0.38,28.1
"55",2001,2,24,2.83,0.36,28.5
"56",2001,2,25,2.8,0.38,28
"57",2001,2,26,2.77,0.43,26.2
"58",2001,2,27,2.75,0.43,25.9
"59",2001,2,28,2.72,0.43,25.7
"60",2001,3,1,2.7,0.42,26.8
"61",2001,3,2,2.68,0.41,28
"62",2001,3,3,2.66,0.4,28.5
"63",2001,3,4,2.65,0.39,28.7
"64",2001,3,5,2.63,0.42,28.4
"65",2001,3,6,2.62,0.41,28.7
"66",2001,3,7,2.61,0.39,28.9
"67",2001,3,8,2.6,0.37,29
"68",2001,3,9,2.59,0.36,29
"69",2001,3,10,2.58,0.35,28.9
"70",2001,3,11,2.58,0.33,29.1
"71",2001,3,12,2.57,0.32,29.4
"72",2001,3,13,2.57,0.33,29.3
"73",2001,3,14,2.56,0.35,28.4
"74",2001,3,15,2.56,0.36,27.8
"75",2001,3,16,2.56,0.38,27.6
"76",2001,3,17,2.56,0.38,28
"77",2001,3,18,2.56,0.38,28.2
"78",2001,3,19,2.57,0.37,28.7
