"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,0.81,0.25,29.6
"2",2001,1,2,0.84,0.24,30.5
"3",2001,1,3,0.86,0.23,30.7
"4",2001,1,4,0.89,0.22,30.7
"5",2001,1,5,0.92,0.21,30.9
"6",2001,1,6,0.95,0.2,30.8
"7",2001,1,7,0.98,0.19,31.2
"8",2001,1,8,1.01,0.18,31.5
"9",2001,1,9,1.03,0.18,31
"10",2001,1,10,1.06,0.18,29.7
"11",2001,1,11,1.09,0.18,29.1
"12",2001,1,12,1.12,0.18,30.9
"13",2001,1,13,1.15,0.18,31.4
"14",2001,1,14,1.18,0.2,30.7
"15",2001,1,15,1.2,0.23,29.7
"16",2001,1,16,1.23,0.27,28.7
"17",2001,1,17,1.25,0.26,29.3
"18",2001,1,18,1.27,0.24,30.2
"19",2001,1,19,1.29,0.23,31.2
"20",2001,1,20,1.31,0.21,32.3
"21",2001,1,21,1.33,0.2,32.5
"22",2001,1,22,1.35,0.2,32
"23",2001,1,23,1.37,0.19,31.5
"24",2001,1,24,1.39,0.2,31.2
"25",2001,1,25,1.4,0.19,31.8
"26",2001,1,26,1.42,0.19,31.2
"27",2001,1,27,1.44,0.25,29.7
"28",2001,1,28,1.46,0.27,29.6
"29",2001,1,29,1.47,0.27,29.7
"30",2001,1,30,1.49,0.3,29.6
"31",2001,1,31,1.51,0.32,29.5
"32",2001,2,1,1.53,0.32,30.3
"33",2001,2,2,1.55,0.34,30.2
"34",2001,2,3,1.57,0.34,30.9
"35",2001,2,4,1.59,0.32,30.2
"36",2001,2,5,1.62,0.31,29.9
"37",2001,2,6,1.64,0.32,29.3
"38",2001,2,7,1.66,0.32,29.2
"39",2001,2,8,1.69,0.3,29.4
"40",2001,2,9,1.71,0.28,29.2
"41",2001,2,10,1.73,0.27,29.6
"42",2001,2,11,1.75,0.33,27
"43",2001,2,12,1.77,0.43,25.7
"44",2001,2,13,1.79,0.42,26
"45",2001,2,14,1.81,0.41,26.3
"46",2001,2,15,1.83,0.39,27
"47",2001,2,16,1.84,0.4,27.7
"48",2001,2,17,1.85,0.43,26.7
"49",2001,2,18,1.86,0.43,25.2
"50",2001,2,19,1.87,0.41,26.1
"51",2001,2,20,1.87,0.38,27.3
"52",2001,2,21,1.87,0.37,27.7
"53",2001,2,22,1.87,0.36,28
"54",2001,2,23,1.87,0.35,28.1
"55",2001,2,24,1.86,0.33,28.3
"56",2001,2,25,1.85,0.31,28.7
"57",2001,2,26,1.85,0.3,29.3
"58",2001,2,27,1.84,0.31,28.8
"59",2001,2,28,1.83,0.42,26.2
"60",2001,3,1,1.82,0.42,26.4
"61",2001,3,2,1.81,0.41,27.1
"62",2001,3,3,1.8,0.41,26.8
"63",2001,3,4,1.8,0.41,27.5
"64",2001,3,5,1.79,0.42,28
"65",2001,3,6,1.78,0.41,28.2
"66",2001,3,7,1.77,0.42,28
"67",2001,3,8,1.77,0.41,27.8
"68",2001,3,9,1.76,0.4,28.1
"69",2001,3,10,1.76,0.38,28
"70",2001,3,11,1.76,0.36,28
"71",2001,3,12,1.75,0.35,28.5
"72",2001,3,13,1.75,0.33,28.6
"73",2001,3,14,1.75,0.32,28.6
"74",2001,3,15,1.74,0.33,28.2
"75",2001,3,16,1.74,0.33,28.2
"76",2001,3,17,1.73,0.33,27.8
"77",2001,3,18,1.73,0.32,27.5
"78",2001,3,19,1.72,0.33,27.8
"79",2001,3,20,1.71,0.35,27.7
"80",2001,3,21,1.7,0.36,28
"81",2001,3,22,1.69,0.36,27.8
"82",2001,3,23,1.68,0.36,27.7
"83",2001,3,24,1.66,0.39,27.5
"84",2001,3,25,1.64,0.39,26.2
"85",2001,3,26,1.63,0.37,25.2
"86",2001,3,27,1.61,0.35,25
"87",2001,3,28,1.59,0.33,25.3
"88",2001,3,29,1.57,0.31,25.8
"89",2001,3,30,1.54,0.3,25.8
"90",2001,3,31,1.52,0.28,26.3
"91",2001,4,1,1.5,0.27,26.8
"92",2001,4,2,1.48,0.26,27.2
"93",2001,4,3,1.46,0.25,27.1
"94",2001,4,4,1.43,0.24,26.8
"95",2001,4,5,1.41,0.23,26.8
"96",2001,4,6,1.39,0.23,26.4
"97",2001,4,7,1.37,0.24,24.4
"98",2001,4,8,1.35,0.24,25.8
"99",2001,4,9,1.33,0.23,25.9
"100",2001,4,10,1.31,0.22,25.7
"101",2001,4,11,1.3,0.21,25.7
"102",2001,4,12,1.28,0.2,26.1
"103",2001,4,13,1.27,0.2,26.7
"104",2001,4,14,1.25,0.19,26.7
"105",2001,4,15,1.23,0.19,26.7
"106",2001,4,16,1.22,0.19,27.4
"107",2001,4,17,1.2,0.18,27.8
"108",2001,4,18,1.19,0.18,27.7
"109",2001,4,19,1.17,0.18,27.7
"110",2001,4,20,1.16,0.18,28
"111",2001,4,21,1.14,0.17,27.6
"112",2001,4,22,1.13,0.17,26.3
"113",2001,4,23,1.11,0.17,25.2
"114",2001,4,24,1.09,0.17,25
"115",2001,4,25,1.07,0.17,25.7
"116",2001,4,26,1.06,0.17,26.6
"117",2001,4,27,1.04,0.16,27.3
"118",2001,4,28,1.02,0.16,27.1
"119",2001,4,29,1,0.16,27.3
"120",2001,4,30,0.98,0.16,27.6
"121",2001,5,1,0.96,0.16,27.6
"122",2001,5,2,0.95,0.16,27.7
"123",2001,5,3,0.93,0.16,27.7
"124",2001,5,4,0.91,0.16,27.3
"125",2001,5,5,0.9,0.16,27
"126",2001,5,6,0.88,0.16,26.3
"127",2001,5,7,0.87,0.15,25.6
"128",2001,5,8,0.85,0.15,24.7
"129",2001,5,9,0.84,0.15,24
"130",2001,5,10,0.83,0.15,23.6
"131",2001,5,11,0.82,0.15,23.5
"132",2001,5,12,0.81,0.15,23.5
"133",2001,5,13,0.8,0.15,24.4
"134",2001,5,14,0.8,0.15,25.8
"135",2001,5,15,0.79,0.15,26.5
"136",2001,5,16,0.78,0.15,26.3
"137",2001,5,17,0.78,0.15,25
"138",2001,5,18,0.77,0.15,23
"139",2001,5,19,0.77,0.15,21.5
"140",2001,5,20,0.77,0.15,20.9
"141",2001,5,21,0.76,0.15,21
"142",2001,5,22,0.76,0.15,21.3
"143",2001,5,23,0.76,0.15,21.5
"144",2001,5,24,0.75,0.15,21.7
"145",2001,5,25,0.75,0.15,22.1
"146",2001,5,26,0.75,0.15,22.7
"147",2001,5,27,0.74,0.15,22.7
"148",2001,5,28,0.74,0.15,22.2
"149",2001,5,29,0.73,0.15,21.3
"150",2001,5,30,0.73,0.15,20.7
"151",2001,5,31,0.73,0.15,20.6
"152",2001,6,1,0.72,0.15,21.4
