"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,0.77,0.15,31.5
"2",2001,1,2,0.82,0.14,32
"3",2001,1,3,0.86,0.14,32.1
"4",2001,1,4,0.89,0.14,32.1
"5",2001,1,5,0.93,0.14,32.6
"6",2001,1,6,0.96,0.14,34
"7",2001,1,7,0.99,0.13,35.1
"8",2001,1,8,1.01,0.13,36
"9",2001,1,9,1.04,0.13,36.3
"10",2001,1,10,1.06,0.13,36.5
"11",2001,1,11,1.09,0.13,37
"12",2001,1,12,1.12,0.13,37.4
"13",2001,1,13,1.15,0.13,36.8
"14",2001,1,14,1.18,0.13,36.4
"15",2001,1,15,1.21,0.13,34.7
"16",2001,1,16,1.25,0.13,35.9
"17",2001,1,17,1.29,0.12,38.7
"18",2001,1,18,1.34,0.12,39.6
"19",2001,1,19,1.39,0.12,38.4
"20",2001,1,20,1.44,0.12,37.6
"21",2001,1,21,1.5,0.12,37.1
"22",2001,1,22,1.55,0.12,36.3
"23",2001,1,23,1.61,0.12,36.4
"24",2001,1,24,1.67,0.12,37
"25",2001,1,25,1.73,0.12,37.6
"26",2001,1,26,1.78,0.15,36.5
"27",2001,1,27,1.83,0.18,32.8
"28",2001,1,28,1.88,0.2,32.2
"29",2001,1,29,1.93,0.2,31.7
"30",2001,1,30,1.97,0.2,28.9
"31",2001,1,31,2,0.19,28.8
"32",2001,2,1,2.02,0.17,29.9
"33",2001,2,2,2.04,0.15,31.2
"34",2001,2,3,2.05,0.14,32
"35",2001,2,4,2.05,0.14,33.8
"36",2001,2,5,2.04,0.17,33.4
"37",2001,2,6,2.03,0.21,29.8
"38",2001,2,7,2.01,0.19,28.2
"39",2001,2,8,1.98,0.17,28.8
"40",2001,2,9,1.95,0.15,30.5
"41",2001,2,10,1.92,0.14,32.6
"42",2001,2,11,1.88,0.14,33.3
"43",2001,2,12,1.85,0.14,34
"44",2001,2,13,1.8,0.13,34.9
"45",2001,2,14,1.76,0.13,35.4
"46",2001,2,15,1.72,0.13,35
"47",2001,2,16,1.68,0.13,35.7
"48",2001,2,17,1.64,0.13,34.1
"49",2001,2,18,1.6,0.12,32.2
"50",2001,2,19,1.56,0.12,33.2
"51",2001,2,20,1.53,0.12,34
"52",2001,2,21,1.5,0.12,35.4
"53",2001,2,22,1.47,0.12,36
"54",2001,2,23,1.44,0.12,35.9
"55",2001,2,24,1.42,0.12,36.7
"56",2001,2,25,1.39,0.12,36.9
"57",2001,2,26,1.37,0.12,37.4
"58",2001,2,27,1.35,0.12,37.5
"59",2001,2,28,1.33,0.11,36.6
"60",2001,3,1,1.31,0.13,35.7
"61",2001,3,2,1.29,0.14,31.5
"62",2001,3,3,1.27,0.13,29.3
"63",2001,3,4,1.25,0.14,26.9
"64",2001,3,5,1.24,0.13,27.5
"65",2001,3,6,1.22,0.12,28.8
"66",2001,3,7,1.2,0.12,29
"67",2001,3,8,1.19,0.11,32.2
"68",2001,3,9,1.17,0.11,33.3
"69",2001,3,10,1.15,0.11,34.5
"70",2001,3,11,1.14,0.11,35
"71",2001,3,12,1.12,0.11,33.7
"72",2001,3,13,1.1,0.11,33.4
"73",2001,3,14,1.09,0.11,32.9
"74",2001,3,15,1.07,0.11,34.2
"75",2001,3,16,1.05,0.11,35
"76",2001,3,17,1.04,0.11,34.3
"77",2001,3,18,1.02,0.11,33.1
"78",2001,3,19,1,0.11,31.7
"79",2001,3,20,0.98,0.11,32.7
"80",2001,3,21,0.97,0.13,26.9
"81",2001,3,22,0.95,0.15,22.7
"82",2001,3,23,0.93,0.14,25.1
"83",2001,3,24,0.91,0.18,22.6
"84",2001,3,25,0.9,0.17,21.3
"85",2001,3,26,0.88,0.16,21.3
"86",2001,3,27,0.86,0.14,22.1
"87",2001,3,28,0.84,0.13,23.4
"88",2001,3,29,0.82,0.13,24
"89",2001,3,30,0.81,0.13,24.9
"90",2001,3,31,0.79,0.13,27.2
"91",2001,4,1,0.77,0.12,28.1
"92",2001,4,2,0.75,0.12,28.6
"93",2001,4,3,0.74,0.12,28.8
"94",2001,4,4,0.72,0.12,28.4
"95",2001,4,5,0.7,0.12,28.6
"96",2001,4,6,0.69,0.12,28.2
"97",2001,4,7,0.67,0.12,29.2
"98",2001,4,8,0.65,0.12,28.6
"99",2001,4,9,0.64,0.12,26.7
"100",2001,4,10,0.62,0.11,26.8
"101",2001,4,11,0.61,0.11,27.7
"102",2001,4,12,0.6,0.11,27.1
"103",2001,4,13,0.58,0.11,25.8
"104",2001,4,14,0.57,0.11,25.8
"105",2001,4,15,0.55,0.11,26.6
"106",2001,4,16,0.54,0.11,27.4
"107",2001,4,17,0.53,0.11,27.9
"108",2001,4,18,0.52,0.11,28.7
"109",2001,4,19,0.5,0.11,29.5
"110",2001,4,20,0.49,0.11,28.4
"111",2001,4,21,0.48,0.11,25.5
"112",2001,4,22,0.47,0.11,23.3
"113",2001,4,23,0.46,0.11,22.9
"114",2001,4,24,0.45,0.11,23.3
"115",2001,4,25,0.44,0.11,24.7
"116",2001,4,26,0.43,0.11,26.1
"117",2001,4,27,0.42,0.11,26.7
"118",2001,4,28,0.41,0.11,27
"119",2001,4,29,0.4,0.11,26.7
"120",2001,4,30,0.39,0.1,26.4
"121",2001,5,1,0.38,0.1,26.3
"122",2001,5,2,0.37,0.1,26.2
"123",2001,5,3,0.36,0.1,27
"124",2001,5,4,0.36,0.1,26.3
"125",2001,5,5,0.35,0.1,25.2
"126",2001,5,6,0.34,0.1,24.7
"127",2001,5,7,0.33,0.1,23.5
"128",2001,5,8,0.32,0.1,23.1
"129",2001,5,9,0.31,0.1,22.8
"130",2001,5,10,0.3,0.1,22.9
"131",2001,5,11,0.29,0.1,22.9
"132",2001,5,12,0.28,0.1,23.5
"133",2001,5,13,0.27,0.1,23.6
"134",2001,5,14,0.26,0.1,24
"135",2001,5,15,0.25,0.1,23.5
"136",2001,5,16,0.25,0.1,22.1
"137",2001,5,17,0.24,0.1,20.7
"138",2001,5,18,0.23,0.1,19.5
"139",2001,5,19,0.22,0.1,18.7
"140",2001,5,20,0.21,0.1,18.7
"141",2001,5,21,0.21,0.1,18.9
"142",2001,5,22,0.2,0.1,19.1
"143",2001,5,23,0.2,0.1,19.1
"144",2001,5,24,0.19,0.1,19
"145",2001,5,25,0.19,0.1,19.5
"146",2001,5,26,0.19,0.1,19.5
"147",2001,5,27,0.19,0.1,19.6
"148",2001,5,28,0.19,0.1,18.8
"149",2001,5,29,0.19,0.1,17.8
"150",2001,5,30,0.19,0.1,17.4
"151",2001,5,31,0.19,0.1,17.9
"152",2001,6,1,0.19,0.1,19
"153",2001,6,2,0.19,0.1,20.4
"154",2001,6,3,0.2,0.1,21.8
"155",2001,6,4,0.2,0.1,21.8
"156",2001,6,5,0.2,0.1,22.9
"157",2001,6,6,0.21,0.1,21.2
"158",2001,6,7,0.21,0.1,19.3
"159",2001,6,8,0.21,0.1,18.9
"160",2001,6,9,0.22,0.1,19
"161",2001,6,10,0.22,0.1,20.7
"162",2001,6,11,0.22,0.1,22.6
"163",2001,6,12,0.23,0.1,23.4
"164",2001,6,13,0.23,0.1,20.9
"165",2001,6,14,0.23,0.1,19
"166",2001,6,15,0.23,0.1,17.4
"167",2001,6,16,0.24,0.1,15.8
"168",2001,6,17,0.24,0.1,15.5
"169",2001,6,18,0.24,0.1,15.4
"170",2001,6,19,0.24,0.1,15.3
"171",2001,6,20,0.24,0.1,15.1
"172",2001,6,21,0.24,0.1,15.2
"173",2001,6,22,0.25,0.1,15.6
"174",2001,6,23,0.25,0.1,15.9
"175",2001,6,24,0.25,0.1,16.2
"176",2001,6,25,0.25,0.1,16.3
"177",2001,6,26,0.25,0.1,16.4
"178",2001,6,27,0.25,0.1,16.6
"179",2001,6,28,0.25,0.1,17
"180",2001,6,29,0.25,0.1,17.2
"181",2001,6,30,0.25,0.1,17.9
"182",2001,7,1,0.25,0.1,18.4
"183",2001,7,2,0.25,0.1,18.7
"184",2001,7,3,0.25,0.1,18.2
"185",2001,7,4,0.25,0.1,17.9
"186",2001,7,5,0.25,0.1,16.3
"187",2001,7,6,0.26,0.1,15.3
"188",2001,7,7,0.26,0.1,15.3
"189",2001,7,8,0.26,0.1,15.8
"190",2001,7,9,0.26,0.1,16.8
"191",2001,7,10,0.26,0.13,17.2
"192",2001,7,11,0.26,0.15,16.1
"193",2001,7,12,0.26,0.15,15.1
"194",2001,7,13,0.26,0.14,15.9
"195",2001,7,14,0.26,0.13,16.4
"196",2001,7,15,0.26,0.13,16.5
"197",2001,7,16,0.27,0.12,15.7
"198",2001,7,17,0.27,0.12,16
"199",2001,7,18,0.27,0.13,14.2
"200",2001,7,19,0.27,0.13,14
"201",2001,7,20,0.27,0.12,13.6
"202",2001,7,21,0.27,0.12,14.2
"203",2001,7,22,0.28,0.11,14.5
"204",2001,7,23,0.28,0.11,15
"205",2001,7,24,0.28,0.11,14.8
"206",2001,7,25,0.28,0.11,14.8
"207",2001,7,26,0.28,0.11,14.2
"208",2001,7,27,0.28,0.11,14.2
"209",2001,7,28,0.28,0.11,14.8
"210",2001,7,29,0.28,0.11,15.1
"211",2001,7,30,0.28,0.11,15.4
"212",2001,7,31,0.28,0.11,16.2
"213",2001,8,1,0.28,0.1,17.1
"214",2001,8,2,0.28,0.1,17.2
"215",2001,8,3,0.27,0.1,17.7
"216",2001,8,4,0.27,0.1,18.4
"217",2001,8,5,0.27,0.1,18.7
"218",2001,8,6,0.27,0.1,18.1
"219",2001,8,7,0.27,0.1,19.1
"220",2001,8,8,0.26,0.1,17.6
