"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,5.63,0.19,27.6
"2",2001,1,2,5.6,0.19,28
"3",2001,1,3,5.57,0.19,28.8
"4",2001,1,4,5.55,0.19,29.6
"5",2001,1,5,5.54,0.19,30.3
"6",2001,1,6,5.53,0.18,30.7
"7",2001,1,7,5.53,0.18,31.1
"8",2001,1,8,5.54,0.18,31.3
"9",2001,1,9,5.55,0.18,30.7
"10",2001,1,10,5.56,0.18,29.1
"11",2001,1,11,5.58,0.18,30.3
"12",2001,1,12,5.61,0.18,31.2
"13",2001,1,13,5.63,0.18,32.7
"14",2001,1,14,5.67,0.18,33.6
"15",2001,1,15,5.7,0.18,34.6
"16",2001,1,16,5.75,0.18,34.7
"17",2001,1,17,5.79,0.18,33.9
"18",2001,1,18,5.84,0.18,32.7
"19",2001,1,19,5.89,0.18,30.4
"20",2001,1,20,5.94,0.18,30.2
"21",2001,1,21,5.99,0.18,30.7
"22",2001,1,22,6.04,0.18,32.3
"23",2001,1,23,6.09,0.18,33.2
"24",2001,1,24,6.13,0.18,33.1
"25",2001,1,25,6.17,0.18,33
"26",2001,1,26,6.21,0.18,33.9
"27",2001,1,27,6.24,0.18,35.3
"28",2001,1,28,6.27,0.2,34.4
"29",2001,1,29,6.28,0.2,31.9
"30",2001,1,30,6.29,0.21,30.4
"31",2001,1,31,6.28,0.37,26.1
"32",2001,2,1,6.27,0.44,24.5
"33",2001,2,2,6.24,0.44,24.6
"34",2001,2,3,6.2,0.43,25.4
"35",2001,2,4,6.15,0.41,25.9
"36",2001,2,5,6.08,0.38,26.2
"37",2001,2,6,6.01,0.36,26.5
"38",2001,2,7,5.93,0.34,25.9
"39",2001,2,8,5.84,0.33,26
"40",2001,2,9,5.75,0.31,26.1
"41",2001,2,10,5.65,0.3,26.5
"42",2001,2,11,5.54,0.29,27.4
"43",2001,2,12,5.44,0.27,27.6
"44",2001,2,13,5.33,0.26,28.2
"45",2001,2,14,5.23,0.25,28.7
"46",2001,2,15,5.12,0.25,29
"47",2001,2,16,5.02,0.24,27.1
"48",2001,2,17,4.92,0.24,26.7
"49",2001,2,18,4.82,0.23,25.9
"50",2001,2,19,4.73,0.23,26.8
"51",2001,2,20,4.65,0.22,26.9
"52",2001,2,21,4.57,0.22,26.8
"53",2001,2,22,4.49,0.21,28.2
"54",2001,2,23,4.42,0.21,29.1
"55",2001,2,24,4.35,0.21,29.8
"56",2001,2,25,4.28,0.2,30.6
"57",2001,2,26,4.22,0.2,31.3
"58",2001,2,27,4.15,0.2,32.4
"59",2001,2,28,4.09,0.2,32.4
"60",2001,3,1,4.03,0.2,31.9
"61",2001,3,2,3.96,0.2,30.6
"62",2001,3,3,3.9,0.19,29.4
"63",2001,3,4,3.83,0.19,28.8
"64",2001,3,5,3.76,0.19,28.2
"65",2001,3,6,3.69,0.19,27.9
"66",2001,3,7,3.62,0.19,28.3
"67",2001,3,8,3.54,0.2,28.1
"68",2001,3,9,3.46,0.25,25.1
"69",2001,3,10,3.37,0.29,25.3
"70",2001,3,11,3.29,0.29,25.9
"71",2001,3,12,3.2,0.29,25.9
"72",2001,3,13,3.11,0.27,26.7
"73",2001,3,14,3.02,0.26,26.1
"74",2001,3,15,2.94,0.25,25.5
"75",2001,3,16,2.85,0.25,25.6
"76",2001,3,17,2.76,0.24,25.8
"77",2001,3,18,2.67,0.23,24.6
"78",2001,3,19,2.58,0.23,24.5
"79",2001,3,20,2.5,0.22,26
"80",2001,3,21,2.41,0.25,24.1
"81",2001,3,22,2.33,0.24,23.2
"82",2001,3,23,2.25,0.23,23.7
"83",2001,3,24,2.17,0.22,25.8
"84",2001,3,25,2.1,0.26,26.9
"85",2001,3,26,2.03,0.28,24.2
"86",2001,3,27,1.96,0.27,23
"87",2001,3,28,1.89,0.26,22.3
"88",2001,3,29,1.82,0.25,22.6
"89",2001,3,30,1.76,0.24,22.9
"90",2001,3,31,1.7,0.24,22.9
"91",2001,4,1,1.64,0.23,23.1
"92",2001,4,2,1.59,0.23,23.5
"93",2001,4,3,1.53,0.22,23.6
"94",2001,4,4,1.48,0.22,23.8
"95",2001,4,5,1.43,0.21,24.1
"96",2001,4,6,1.39,0.21,23.8
"97",2001,4,7,1.34,0.21,23.3
"98",2001,4,8,1.3,0.21,23.8
"99",2001,4,9,1.26,0.21,23.3
"100",2001,4,10,1.22,0.2,23.7
"101",2001,4,11,1.18,0.2,23.9
"102",2001,4,12,1.14,0.2,22.5
"103",2001,4,13,1.11,0.2,22.5
"104",2001,4,14,1.08,0.2,22.8
"105",2001,4,15,1.04,0.2,23.3
"106",2001,4,16,1.01,0.2,23.5
"107",2001,4,17,0.99,0.19,23.8
"108",2001,4,18,0.96,0.19,24
"109",2001,4,19,0.93,0.19,24.2
"110",2001,4,20,0.9,0.19,24.7
"111",2001,4,21,0.88,0.19,24.6
"112",2001,4,22,0.85,0.23,22
"113",2001,4,23,0.83,0.23,19.8
"114",2001,4,24,0.81,0.22,19.3
"115",2001,4,25,0.78,0.22,20.5
"116",2001,4,26,0.76,0.29,20.5
"117",2001,4,27,0.74,0.35,20
"118",2001,4,28,0.72,0.35,21
"119",2001,4,29,0.7,0.34,20.7
"120",2001,4,30,0.68,0.33,20.5
"121",2001,5,1,0.66,0.35,19.4
"122",2001,5,2,0.64,0.35,18.9
"123",2001,5,3,0.62,0.34,18.7
"124",2001,5,4,0.6,0.33,19
"125",2001,5,5,0.59,0.33,19
"126",2001,5,6,0.57,0.32,17.9
"127",2001,5,7,0.56,0.32,16.8
"128",2001,5,8,0.54,0.31,16.7
"129",2001,5,9,0.53,0.31,16.9
"130",2001,5,10,0.52,0.3,17
"131",2001,5,11,0.51,0.29,16.6
"132",2001,5,12,0.5,0.29,15.7
"133",2001,5,13,0.49,0.28,15.8
"134",2001,5,14,0.48,0.28,16.5
"135",2001,5,15,0.48,0.27,17.7
"136",2001,5,16,0.47,0.27,18.3
"137",2001,5,17,0.46,0.26,17.7
"138",2001,5,18,0.46,0.26,16.5
"139",2001,5,19,0.45,0.25,15.9
"140",2001,5,20,0.45,0.26,15.5
"141",2001,5,21,0.45,0.26,15.4
"142",2001,5,22,0.45,0.26,15.6
"143",2001,5,23,0.44,0.26,15.6
"144",2001,5,24,0.44,0.25,14.3
"145",2001,5,25,0.44,0.25,13.7
"146",2001,5,26,0.44,0.24,13.9
"147",2001,5,27,0.44,0.24,14.5
"148",2001,5,28,0.44,0.24,14
"149",2001,5,29,0.44,0.24,13.8
"150",2001,5,30,0.44,0.23,14
"151",2001,5,31,0.44,0.23,14
"152",2001,6,1,0.44,0.23,14.6
"153",2001,6,2,0.44,0.23,16
"154",2001,6,3,0.44,0.22,16.7
"155",2001,6,4,0.44,0.22,17.1
"156",2001,6,5,0.45,0.22,17.2
"157",2001,6,6,0.45,0.22,17.5
"158",2001,6,7,0.45,0.22,17.7
"159",2001,6,8,0.46,0.23,18
"160",2001,6,9,0.46,0.24,17.3
"161",2001,6,10,0.47,0.24,16
"162",2001,6,11,0.48,0.24,15.8
"163",2001,6,12,0.48,0.23,16.5
"164",2001,6,13,0.49,0.23,17.3
"165",2001,6,14,0.5,0.23,16.1
"166",2001,6,15,0.51,0.23,13.6
"167",2001,6,16,0.52,0.22,12.3
"168",2001,6,17,0.53,0.22,12.9
"169",2001,6,18,0.54,0.22,14.2
"170",2001,6,19,0.55,0.22,14.7
"171",2001,6,20,0.56,0.22,14.7
"172",2001,6,21,0.58,0.21,14
"173",2001,6,22,0.59,0.21,13.7
"174",2001,6,23,0.61,0.21,13.9
"175",2001,6,24,0.62,0.21,14.1
"176",2001,6,25,0.63,0.21,14.1
"177",2001,6,26,0.65,0.21,14.2
"178",2001,6,27,0.67,0.2,14.8
"179",2001,6,28,0.68,0.2,15.7
"180",2001,6,29,0.7,0.2,15.9
"181",2001,6,30,0.72,0.2,16.5
"182",2001,7,1,0.73,0.2,16
"183",2001,7,2,0.75,0.2,15.8
"184",2001,7,3,0.76,0.2,14.7
"185",2001,7,4,0.78,0.2,14.1
"186",2001,7,5,0.79,0.2,14.5
"187",2001,7,6,0.8,0.2,14.1
"188",2001,7,7,0.82,0.2,12.6
"189",2001,7,8,0.83,0.2,12.2
"190",2001,7,9,0.83,0.2,12.5
"191",2001,7,10,0.84,0.2,12.7
"192",2001,7,11,0.85,0.2,13.8
"193",2001,7,12,0.85,0.19,14.9
"194",2001,7,13,0.85,0.19,16.1
"195",2001,7,14,0.85,0.19,15.9
"196",2001,7,15,0.85,0.19,15.3
"197",2001,7,16,0.84,0.19,14.5
"198",2001,7,17,0.84,0.19,13.5
"199",2001,7,18,0.83,0.19,13.2
"200",2001,7,19,0.82,0.19,13.2
"201",2001,7,20,0.81,0.19,13.3
"202",2001,7,21,0.8,0.19,13.9
"203",2001,7,22,0.79,0.19,14.5
"204",2001,7,23,0.78,0.19,14.8
"205",2001,7,24,0.77,0.2,14.6
"206",2001,7,25,0.76,0.24,14.7
"207",2001,7,26,0.76,0.36,13.9
"208",2001,7,27,0.75,0.38,13.2
"209",2001,7,28,0.74,0.37,12.6
"210",2001,7,29,0.73,0.36,13
"211",2001,7,30,0.73,0.35,13.5
"212",2001,7,31,0.72,0.34,13.5
"213",2001,8,1,0.72,0.34,13.5
"214",2001,8,2,0.72,0.33,13.1
"215",2001,8,3,0.72,0.32,13.8
"216",2001,8,4,0.72,0.31,14.7
"217",2001,8,5,0.73,0.31,15.2
"218",2001,8,6,0.73,0.3,14.2
"219",2001,8,7,0.74,0.29,13.1
"220",2001,8,8,0.75,0.29,12.6
"221",2001,8,9,0.76,0.28,12
"222",2001,8,10,0.77,0.28,11.9
"223",2001,8,11,0.78,0.27,12.3
"224",2001,8,12,0.8,0.27,13.3
"225",2001,8,13,0.82,0.26,14.3
"226",2001,8,14,0.84,0.26,14.9
"227",2001,8,15,0.86,0.25,15.3
"228",2001,8,16,0.89,0.25,15.7
"229",2001,8,17,0.92,0.24,14.2
"230",2001,8,18,0.94,0.24,13.5
"231",2001,8,19,0.97,0.24,13.4
"232",2001,8,20,1,0.23,13.4
"233",2001,8,21,1.02,0.23,13.9
"234",2001,8,22,1.05,0.23,13.8
"235",2001,8,23,1.07,0.23,13.6
"236",2001,8,24,1.09,0.22,13.9
"237",2001,8,25,1.11,0.24,15.3
"238",2001,8,26,1.13,0.26,14.1
"239",2001,8,27,1.14,0.26,12.7
"240",2001,8,28,1.15,0.25,12.2
"241",2001,8,29,1.16,0.25,12.6
"242",2001,8,30,1.16,0.25,13.6
"243",2001,8,31,1.16,0.24,14.3
"244",2001,9,1,1.15,0.24,14.7
