"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,0.13,0.09,34.8
"2",2001,1,2,0.13,0.09,35.6
"3",2001,1,3,0.14,0.08,36.1
"4",2001,1,4,0.14,0.08,36.3
"5",2001,1,5,0.15,0.08,36.9
"6",2001,1,6,0.16,0.08,36.8
"7",2001,1,7,0.17,0.08,35.6
"8",2001,1,8,0.18,0.08,35.7
"9",2001,1,9,0.19,0.08,36.4
"10",2001,1,10,0.2,0.07,37.5
"11",2001,1,11,0.21,0.07,38
"12",2001,1,12,0.22,0.07,38.5
"13",2001,1,13,0.23,0.07,38.4
"14",2001,1,14,0.24,0.07,38.2
"15",2001,1,15,0.25,0.07,38.7
"16",2001,1,16,0.26,0.07,39
"17",2001,1,17,0.26,0.07,39.6
"18",2001,1,18,0.26,0.07,38.9
"19",2001,1,19,0.26,0.07,37.7
"20",2001,1,20,0.26,0.07,37.3
"21",2001,1,21,0.25,0.07,37.5
"22",2001,1,22,0.25,0.07,38.3
"23",2001,1,23,0.24,0.07,36.3
"24",2001,1,24,0.23,0.06,37.7
"25",2001,1,25,0.22,0.06,39.2
"26",2001,1,26,0.21,0.07,37.8
"27",2001,1,27,0.2,0.07,36
"28",2001,1,28,0.19,0.07,35
"29",2001,1,29,0.18,0.08,32.5
"30",2001,1,30,0.16,0.11,28
"31",2001,1,31,0.15,0.09,28
"32",2001,2,1,0.14,0.08,29.3
"33",2001,2,2,0.13,0.07,31.7
"34",2001,2,3,0.12,0.07,33.1
"35",2001,2,4,0.11,0.07,34
"36",2001,2,5,0.1,0.07,33.6
"37",2001,2,6,0.09,0.09,32
"38",2001,2,7,0.09,0.09,31.6
"39",2001,2,8,0.08,0.08,32.6
"40",2001,2,9,0.07,0.07,34.7
"41",2001,2,10,0.07,0.07,35.6
"42",2001,2,11,0.06,0.07,36.2
"43",2001,2,12,0.06,0.07,36.6
"44",2001,2,13,0.05,0.07,36.6
"45",2001,2,14,0.05,0.07,35.1
"46",2001,2,15,0.04,0.07,33
"47",2001,2,16,0.04,0.07,32.6
"48",2001,2,17,0.03,0.07,34.4
"49",2001,2,18,0.03,0.07,34.3
"50",2001,2,19,0.03,0.07,34.3
"51",2001,2,20,0.02,0.07,34.9
"52",2001,2,21,0.02,0.06,35.7
"53",2001,2,22,0.02,0.06,35.9
"54",2001,2,23,0.01,0.06,36.2
"55",2001,2,24,0.01,0.06,36.3
"56",2001,2,25,0.01,0.06,36.8
"57",2001,2,26,0.01,0.06,37
"58",2001,2,27,0.01,0.06,36.1
"59",2001,2,28,0,0.06,35.4
"60",2001,3,1,0,0.06,34
"61",2001,3,2,0,0.09,29.7
"62",2001,3,3,0,0.1,28.2
"63",2001,3,4,0,0.09,27.3
"64",2001,3,5,0,0.08,28.5
"65",2001,3,6,0,0.07,28.8
"66",2001,3,7,0,0.07,30.3
"67",2001,3,8,0,0.07,31.1
"68",2001,3,9,0,0.07,32
"69",2001,3,10,0,0.07,33.4
"70",2001,3,11,0.01,0.07,32.6
"71",2001,3,12,0.01,0.07,30.2
"72",2001,3,13,0.01,0.07,30
"73",2001,3,14,0.01,0.07,30.2
"74",2001,3,15,0.02,0.07,32
"75",2001,3,16,0.02,0.07,32
"76",2001,3,17,0.02,0.07,29.3
"77",2001,3,18,0.03,0.07,28.7
"78",2001,3,19,0.03,0.07,28.9
"79",2001,3,20,0.03,0.07,27.3
"80",2001,3,21,0.04,0.07,25.9
"81",2001,3,22,0.04,0.07,26.7
"82",2001,3,23,0.04,0.09,22.9
"83",2001,3,24,0.05,0.09,21.7
"84",2001,3,25,0.05,0.08,21.4
"85",2001,3,26,0.06,0.07,22.1
"86",2001,3,27,0.06,0.07,23.1
"87",2001,3,28,0.07,0.07,23.6
"88",2001,3,29,0.07,0.07,23.6
"89",2001,3,30,0.08,0.07,24
"90",2001,3,31,0.08,0.07,25.3
"91",2001,4,1,0.09,0.07,26.9
"92",2001,4,2,0.09,0.07,26.7
"93",2001,4,3,0.1,0.07,27
"94",2001,4,4,0.1,0.07,27.4
"95",2001,4,5,0.11,0.06,27.7
"96",2001,4,6,0.11,0.06,28
"97",2001,4,7,0.12,0.07,28.8
"98",2001,4,8,0.13,0.07,26.3
"99",2001,4,9,0.13,0.06,24.8
"100",2001,4,10,0.14,0.06,24.7
"101",2001,4,11,0.15,0.06,24.7
"102",2001,4,12,0.15,0.06,23.3
"103",2001,4,13,0.16,0.06,22.6
"104",2001,4,14,0.17,0.06,23.1
"105",2001,4,15,0.17,0.06,23.5
"106",2001,4,16,0.18,0.06,24.3
"107",2001,4,17,0.19,0.06,25.1
"108",2001,4,18,0.19,0.06,26.1
"109",2001,4,19,0.2,0.06,26
"110",2001,4,20,0.2,0.06,24.3
"111",2001,4,21,0.2,0.06,21.9
"112",2001,4,22,0.21,0.06,20.7
"113",2001,4,23,0.21,0.06,20.5
"114",2001,4,24,0.21,0.06,21.1
"115",2001,4,25,0.21,0.06,21.4
"116",2001,4,26,0.21,0.06,23.9
"117",2001,4,27,0.21,0.06,24.1
"118",2001,4,28,0.21,0.07,22.3
"119",2001,4,29,0.21,0.07,21.3
"120",2001,4,30,0.21,0.07,20.6
"121",2001,5,1,0.21,0.07,21.2
"122",2001,5,2,0.21,0.07,22.2
"123",2001,5,3,0.21,0.07,22.7
"124",2001,5,4,0.2,0.06,22.4
"125",2001,5,5,0.2,0.06,22.6
"126",2001,5,6,0.2,0.06,22.2
"127",2001,5,7,0.2,0.06,21.3
"128",2001,5,8,0.19,0.06,21.2
"129",2001,5,9,0.19,0.06,22
"130",2001,5,10,0.19,0.06,22
"131",2001,5,11,0.19,0.06,22.3
"132",2001,5,12,0.18,0.06,23.2
"133",2001,5,13,0.18,0.06,23.6
"134",2001,5,14,0.18,0.06,23.5
"135",2001,5,15,0.18,0.06,21.6
"136",2001,5,16,0.18,0.06,20.6
"137",2001,5,17,0.17,0.06,19.3
"138",2001,5,18,0.17,0.06,19
"139",2001,5,19,0.17,0.06,17.7
"140",2001,5,20,0.17,0.06,17.1
"141",2001,5,21,0.17,0.06,17.3
"142",2001,5,22,0.17,0.06,17.4
"143",2001,5,23,0.17,0.06,17.5
"144",2001,5,24,0.17,0.06,18.5
"145",2001,5,25,0.17,0.06,19.7
"146",2001,5,26,0.17,0.06,18.6
"147",2001,5,27,0.17,0.06,17.9
"148",2001,5,28,0.17,0.06,17
"149",2001,5,29,0.17,0.06,16.2
"150",2001,5,30,0.17,0.06,15.6
"151",2001,5,31,0.18,0.06,15.4
"152",2001,6,1,0.18,0.06,16.6
"153",2001,6,2,0.18,0.06,17.6
"154",2001,6,3,0.18,0.06,17.9
"155",2001,6,4,0.19,0.06,17.8
"156",2001,6,5,0.19,0.09,19.1
