"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,0.03,0.09,34.2
"2",2001,1,2,0.03,0.09,35.3
"3",2001,1,3,0.03,0.09,35.5
"4",2001,1,4,0.03,0.09,34.3
"5",2001,1,5,0.02,0.09,36.6
"6",2001,1,6,0.02,0.09,35.7
"7",2001,1,7,0.02,0.09,34.9
"8",2001,1,8,0.02,0.09,35.2
"9",2001,1,9,0.02,0.09,37
"10",2001,1,10,0.02,0.09,37.3
"11",2001,1,11,0.02,0.09,38.5
"12",2001,1,12,0.03,0.09,39.4
"13",2001,1,13,0.03,0.09,39.5
"14",2001,1,14,0.03,0.09,40.5
"15",2001,1,15,0.03,0.09,39.5
"16",2001,1,16,0.03,0.08,38.6
"17",2001,1,17,0.03,0.08,39
"18",2001,1,18,0.03,0.08,36.7
"19",2001,1,19,0.03,0.08,36.5
"20",2001,1,20,0.03,0.08,36.9
"21",2001,1,21,0.03,0.08,37.9
"22",2001,1,22,0.04,0.08,38.8
"23",2001,1,23,0.04,0.08,38.8
"24",2001,1,24,0.04,0.08,37.9
"25",2001,1,25,0.04,0.11,35.7
"26",2001,1,26,0.04,0.13,32.8
"27",2001,1,27,0.04,0.12,28.8
"28",2001,1,28,0.04,0.1,28.1
"29",2001,1,29,0.05,0.1,30
"30",2001,1,30,0.05,0.09,29.9
"31",2001,1,31,0.05,0.09,31.4
"32",2001,2,1,0.05,0.09,32.6
"33",2001,2,2,0.05,0.09,34
"34",2001,2,3,0.05,0.09,34.6
"35",2001,2,4,0.05,0.1,34.8
"36",2001,2,5,0.05,0.1,33.5
"37",2001,2,6,0.05,0.1,33.8
"38",2001,2,7,0.06,0.09,35.2
"39",2001,2,8,0.06,0.09,37.1
"40",2001,2,9,0.06,0.09,37.7
"41",2001,2,10,0.06,0.09,35.2
"42",2001,2,11,0.06,0.09,37
"43",2001,2,12,0.06,0.09,37.9
"44",2001,2,13,0.06,0.09,38
"45",2001,2,14,0.06,0.09,34.1
"46",2001,2,15,0.06,0.09,31.5
"47",2001,2,16,0.06,0.09,30.8
"48",2001,2,17,0.06,0.09,33.1
"49",2001,2,18,0.06,0.09,33.7
"50",2001,2,19,0.06,0.09,34.4
"51",2001,2,20,0.06,0.09,34.7
"52",2001,2,21,0.06,0.09,35.2
"53",2001,2,22,0.06,0.09,35.9
"54",2001,2,23,0.06,0.08,36.4
"55",2001,2,24,0.06,0.08,36.2
"56",2001,2,25,0.06,0.08,36.7
"57",2001,2,26,0.05,0.08,37
"58",2001,2,27,0.05,0.08,35.7
"59",2001,2,28,0.05,0.08,34
"60",2001,3,1,0.05,0.08,34.1
"61",2001,3,2,0.05,0.08,33.3
"62",2001,3,3,0.05,0.08,33
"63",2001,3,4,0.04,0.08,32.7
"64",2001,3,5,0.04,0.08,33.2
"65",2001,3,6,0.04,0.08,32.7
"66",2001,3,7,0.04,0.08,32.8
"67",2001,3,8,0.04,0.08,32.9
"68",2001,3,9,0.03,0.08,33.1
"69",2001,3,10,0.03,0.08,34.2
"70",2001,3,11,0.03,0.08,34
"71",2001,3,12,0.02,0.08,30.2
"72",2001,3,13,0.02,0.08,28.9
"73",2001,3,14,0.02,0.08,28.9
