"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,0.18,0.19,28.2
"2",2001,1,2,0.19,0.18,28.8
"3",2001,1,3,0.19,0.18,29.5
"4",2001,1,4,0.2,0.18,30.4
"5",2001,1,5,0.2,0.18,31.6
"6",2001,1,6,0.2,0.18,31.7
"7",2001,1,7,0.2,0.18,31.5
"8",2001,1,8,0.2,0.18,30.6
"9",2001,1,9,0.2,0.18,29.2
"10",2001,1,10,0.19,0.18,28.8
"11",2001,1,11,0.19,0.18,29.8
"12",2001,1,12,0.18,0.18,31.9
"13",2001,1,13,0.18,0.18,32.6
"14",2001,1,14,0.17,0.18,33.3
"15",2001,1,15,0.17,0.18,34.5
"16",2001,1,16,0.16,0.18,33.7
"17",2001,1,17,0.16,0.18,32.8
"18",2001,1,18,0.16,0.18,31
"19",2001,1,19,0.15,0.18,29.8
"20",2001,1,20,0.15,0.18,30.2
"21",2001,1,21,0.15,0.18,31.6
"22",2001,1,22,0.15,0.18,33.2
"23",2001,1,23,0.15,0.18,34.9
"24",2001,1,24,0.15,0.18,35.3
"25",2001,1,25,0.15,0.18,35.1
"26",2001,1,26,0.15,0.18,35.3
"27",2001,1,27,0.15,0.18,33.6
"28",2001,1,28,0.15,0.18,32.2
"29",2001,1,29,0.15,0.18,32.3
"30",2001,1,30,0.15,0.18,30
"31",2001,1,31,0.14,0.19,27.7
"32",2001,2,1,0.14,0.18,27.7
"33",2001,2,2,0.14,0.18,28.6
"34",2001,2,3,0.14,0.18,28.1
"35",2001,2,4,0.13,0.18,29.8
"36",2001,2,5,0.13,0.19,30.3
"37",2001,2,6,0.13,0.19,28.3
"38",2001,2,7,0.12,0.19,27.7
"39",2001,2,8,0.11,0.19,29
"40",2001,2,9,0.11,0.18,30.8
"41",2001,2,10,0.1,0.18,30.1
"42",2001,2,11,0.1,0.18,30.8
"43",2001,2,12,0.09,0.18,31.6
"44",2001,2,13,0.08,0.18,32.7
"45",2001,2,14,0.08,0.18,30.5
"46",2001,2,15,0.07,0.18,28.9
"47",2001,2,16,0.06,0.18,28.3
"48",2001,2,17,0.06,0.18,27.8
"49",2001,2,18,0.05,0.18,28.2
"50",2001,2,19,0.04,0.18,28.6
"51",2001,2,20,0.04,0.18,28.2
"52",2001,2,21,0.03,0.18,28.5
"53",2001,2,22,0.02,0.18,30
"54",2001,2,23,0.02,0.18,31.1
"55",2001,2,24,0.01,0.18,31.8
"56",2001,2,25,0.01,0.18,32.6
"57",2001,2,26,0,0.18,33.5
"58",2001,2,27,0,0.18,33.1
"59",2001,2,28,0,0.18,32
"60",2001,3,1,-0.01,0.18,31.1
"61",2001,3,2,-0.01,0.18,30.5
"62",2001,3,3,-0.01,0.18,30
"63",2001,3,4,-0.01,0.18,29.2
"64",2001,3,5,-0.01,0.18,28
"65",2001,3,6,-0.01,0.18,27.7
"66",2001,3,7,-0.01,0.18,27.8
"67",2001,3,8,-0.01,0.18,28
"68",2001,3,9,0,0.18,28.1
"69",2001,3,10,0,0.18,28
"70",2001,3,11,0.01,0.19,27.9
"71",2001,3,12,0.01,0.2,26.2
"72",2001,3,13,0.02,0.2,24.6
"73",2001,3,14,0.02,0.19,25.6
"74",2001,3,15,0.03,0.19,25.8
"75",2001,3,16,0.04,0.2,26
"76",2001,3,17,0.04,0.22,22.5
"77",2001,3,18,0.05,0.21,21.7
"78",2001,3,19,0.06,0.2,22.3
"79",2001,3,20,0.07,0.2,23.7
"80",2001,3,21,0.07,0.19,23
"81",2001,3,22,0.08,0.19,21.8
"82",2001,3,23,0.09,0.19,23.3
"83",2001,3,24,0.09,0.2,22.5
"84",2001,3,25,0.1,0.27,20.8
"85",2001,3,26,0.11,0.27,20.7
"86",2001,3,27,0.11,0.26,20.5
"87",2001,3,28,0.12,0.25,19.6
"88",2001,3,29,0.13,0.24,20
"89",2001,3,30,0.13,0.24,20.9
"90",2001,3,31,0.14,0.23,21.8
"91",2001,4,1,0.14,0.23,22.2
"92",2001,4,2,0.15,0.22,22.9
"93",2001,4,3,0.15,0.22,23
"94",2001,4,4,0.16,0.21,22.7
"95",2001,4,5,0.16,0.21,22.5
"96",2001,4,6,0.17,0.21,22.8
"97",2001,4,7,0.17,0.21,22.6
"98",2001,4,8,0.17,0.2,23.2
"99",2001,4,9,0.18,0.2,24
"100",2001,4,10,0.18,0.2,23.8
"101",2001,4,11,0.18,0.2,22.2
"102",2001,4,12,0.18,0.2,19.6
"103",2001,4,13,0.19,0.2,19.9
"104",2001,4,14,0.19,0.2,20.9
"105",2001,4,15,0.19,0.19,22
"106",2001,4,16,0.19,0.19,22.7
"107",2001,4,17,0.19,0.19,23.4
"108",2001,4,18,0.19,0.19,23.9
"109",2001,4,19,0.19,0.19,24.1
"110",2001,4,20,0.19,0.19,23.8
"111",2001,4,21,0.19,0.2,21.5
"112",2001,4,22,0.18,0.2,20.1
"113",2001,4,23,0.18,0.2,18.9
"114",2001,4,24,0.18,0.2,18.2
"115",2001,4,25,0.17,0.2,18.7
"116",2001,4,26,0.17,0.19,19.3
"117",2001,4,27,0.16,0.19,19.6
"118",2001,4,28,0.16,0.19,19.5
"119",2001,4,29,0.16,0.19,19.9
"120",2001,4,30,0.15,0.23,18.1
"121",2001,5,1,0.15,0.25,17.7
"122",2001,5,2,0.15,0.25,17.4
"123",2001,5,3,0.14,0.24,17.5
"124",2001,5,4,0.14,0.24,18
"125",2001,5,5,0.14,0.25,17.6
"126",2001,5,6,0.15,0.24,16.8
"127",2001,5,7,0.15,0.24,16.3
"128",2001,5,8,0.15,0.24,16.3
"129",2001,5,9,0.16,0.23,16.2
"130",2001,5,10,0.17,0.23,16.1
"131",2001,5,11,0.18,0.22,15.3
"132",2001,5,12,0.19,0.22,15.3
"133",2001,5,13,0.2,0.22,16
"134",2001,5,14,0.22,0.22,16.8
"135",2001,5,15,0.23,0.21,17.4
"136",2001,5,16,0.25,0.21,17.6
"137",2001,5,17,0.27,0.21,16.6
"138",2001,5,18,0.28,0.21,15.5
"139",2001,5,19,0.3,0.21,15
"140",2001,5,20,0.31,0.21,14.6
"141",2001,5,21,0.33,0.21,14.3
"142",2001,5,22,0.34,0.2,14
"143",2001,5,23,0.36,0.2,14.2
"144",2001,5,24,0.37,0.2,13.8
"145",2001,5,25,0.38,0.2,13.3
"146",2001,5,26,0.39,0.2,13.6
"147",2001,5,27,0.4,0.21,13.6
"148",2001,5,28,0.4,0.21,12.8
"149",2001,5,29,0.41,0.21,12.9
"150",2001,5,30,0.41,0.21,12.5
"151",2001,5,31,0.42,0.21,12.1
"152",2001,6,1,0.42,0.21,11.7
"153",2001,6,2,0.42,0.21,12.1
"154",2001,6,3,0.42,0.2,12.6
"155",2001,6,4,0.43,0.2,13.6
"156",2001,6,5,0.43,0.2,14.5
"157",2001,6,6,0.43,0.2,15.6
"158",2001,6,7,0.44,0.22,16.4
"159",2001,6,8,0.44,0.28,15.9
"160",2001,6,9,0.44,0.29,14.6
"161",2001,6,10,0.45,0.29,13.8
"162",2001,6,11,0.46,0.28,13.2
"163",2001,6,12,0.47,0.29,14.4
"164",2001,6,13,0.47,0.33,13.6
"165",2001,6,14,0.49,0.32,12.3
"166",2001,6,15,0.5,0.32,11
"167",2001,6,16,0.51,0.31,10.5
"168",2001,6,17,0.52,0.31,10.5
"169",2001,6,18,0.54,0.31,10.8
"170",2001,6,19,0.55,0.3,11.1
"171",2001,6,20,0.57,0.3,10.8
"172",2001,6,21,0.59,0.3,11.1
"173",2001,6,22,0.61,0.29,11.6
"174",2001,6,23,0.63,0.29,11
"175",2001,6,24,0.65,0.29,10.3
"176",2001,6,25,0.67,0.28,9.9
"177",2001,6,26,0.69,0.28,10.2
"178",2001,6,27,0.71,0.28,10.9
"179",2001,6,28,0.74,0.28,11.4
"180",2001,6,29,0.76,0.27,10.6
"181",2001,6,30,0.79,0.27,10
"182",2001,7,1,0.81,0.27,10
"183",2001,7,2,0.84,0.27,9.7
"184",2001,7,3,0.86,0.26,9.3
"185",2001,7,4,0.89,0.26,9.1
"186",2001,7,5,0.91,0.26,9.7
"187",2001,7,6,0.94,0.26,9.8
"188",2001,7,7,0.97,0.27,9.2
"189",2001,7,8,0.99,0.3,9.2
"190",2001,7,9,1.02,0.3,10
"191",2001,7,10,1.05,0.3,10.3
"192",2001,7,11,1.07,0.3,11
"193",2001,7,12,1.1,0.3,12.2
"194",2001,7,13,1.13,0.29,12.3
"195",2001,7,14,1.15,0.29,11.9
"196",2001,7,15,1.18,0.29,11.6
"197",2001,7,16,1.2,0.28,11.2
"198",2001,7,17,1.23,0.28,11
"199",2001,7,18,1.25,0.28,11.4
"200",2001,7,19,1.28,0.27,11.3
"201",2001,7,20,1.3,0.27,10.7
