"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,0.14,0.14,30.7
"2",2001,1,2,0.14,0.14,30.5
"3",2001,1,3,0.14,0.14,30.8
"4",2001,1,4,0.14,0.14,31.5
"5",2001,1,5,0.14,0.14,32.7
"6",2001,1,6,0.14,0.14,34.1
"7",2001,1,7,0.15,0.14,34.5
"8",2001,1,8,0.15,0.14,34.8
"9",2001,1,9,0.16,0.14,33.6
"10",2001,1,10,0.17,0.14,33
"11",2001,1,11,0.17,0.14,32.9
"12",2001,1,12,0.18,0.14,33.7
"13",2001,1,13,0.19,0.14,35.5
"14",2001,1,14,0.2,0.14,37
"15",2001,1,15,0.2,0.14,37.8
"16",2001,1,16,0.21,0.14,37.9
"17",2001,1,17,0.22,0.14,36.7
"18",2001,1,18,0.23,0.14,35
"19",2001,1,19,0.23,0.14,33.3
"20",2001,1,20,0.24,0.14,32.7
"21",2001,1,21,0.25,0.14,33.4
"22",2001,1,22,0.25,0.14,34.5
"23",2001,1,23,0.26,0.14,35.7
"24",2001,1,24,0.26,0.14,36.2
"25",2001,1,25,0.27,0.14,36
"26",2001,1,26,0.27,0.14,36.8
"27",2001,1,27,0.28,0.14,36.4
"28",2001,1,28,0.29,0.14,35.7
"29",2001,1,29,0.29,0.14,35.9
"30",2001,1,30,0.3,0.25,31.6
"31",2001,1,31,0.31,0.26,28.1
"32",2001,2,1,0.31,0.25,26.8
"33",2001,2,2,0.32,0.25,26.4
"34",2001,2,3,0.33,0.25,27.9
"35",2001,2,4,0.34,0.25,28.3
"36",2001,2,5,0.34,0.24,29
"37",2001,2,6,0.35,0.22,29.2
"38",2001,2,7,0.36,0.21,28.9
"39",2001,2,8,0.37,0.2,29.1
"40",2001,2,9,0.38,0.19,29.8
"41",2001,2,10,0.39,0.18,30.9
"42",2001,2,11,0.4,0.18,32
"43",2001,2,12,0.41,0.17,32.9
"44",2001,2,13,0.41,0.17,33.4
"45",2001,2,14,0.42,0.16,33.8
"46",2001,2,15,0.43,0.16,33.5
"47",2001,2,16,0.43,0.16,32
"48",2001,2,17,0.44,0.16,31.1
"49",2001,2,18,0.44,0.15,30.4
"50",2001,2,19,0.44,0.15,30.6
"51",2001,2,20,0.44,0.15,30.1
"52",2001,2,21,0.45,0.15,30.6
"53",2001,2,22,0.45,0.15,32
"54",2001,2,23,0.45,0.15,32.7
"55",2001,2,24,0.44,0.15,33.3
"56",2001,2,25,0.44,0.14,34.3
"57",2001,2,26,0.44,0.14,35.2
"58",2001,2,27,0.44,0.14,35.8
"59",2001,2,28,0.43,0.14,35.5
"60",2001,3,1,0.43,0.14,35.7
"61",2001,3,2,0.43,0.15,33.3
"62",2001,3,3,0.42,0.15,31.2
"63",2001,3,4,0.42,0.15,30.2
"64",2001,3,5,0.41,0.14,29.2
"65",2001,3,6,0.41,0.14,29.4
"66",2001,3,7,0.41,0.14,29.7
"67",2001,3,8,0.4,0.14,30.3
"68",2001,3,9,0.4,0.14,30.7
"69",2001,3,10,0.39,0.14,29.4
"70",2001,3,11,0.39,0.14,30
"71",2001,3,12,0.39,0.15,30.5
"72",2001,3,13,0.38,0.15,29.3
"73",2001,3,14,0.38,0.14,29.9
"74",2001,3,15,0.38,0.14,30.5
"75",2001,3,16,0.38,0.14,30.8
"76",2001,3,17,0.37,0.14,29.4
"77",2001,3,18,0.37,0.14,27.2
"78",2001,3,19,0.37,0.14,26.8
"79",2001,3,20,0.36,0.14,28.1
"80",2001,3,21,0.36,0.14,27.3
"81",2001,3,22,0.36,0.14,26.2
"82",2001,3,23,0.36,0.14,27.7
"83",2001,3,24,0.36,0.14,27
"84",2001,3,25,0.35,0.15,25.8
"85",2001,3,26,0.35,0.15,25.1
"86",2001,3,27,0.35,0.15,24.7
"87",2001,3,28,0.35,0.14,23.7
"88",2001,3,29,0.35,0.14,24.7
"89",2001,3,30,0.35,0.14,25.7
"90",2001,3,31,0.35,0.14,25.9
"91",2001,4,1,0.35,0.14,26.2
"92",2001,4,2,0.34,0.14,26.5
"93",2001,4,3,0.35,0.14,26.2
"94",2001,4,4,0.35,0.14,26.5
"95",2001,4,5,0.35,0.14,26.7
"96",2001,4,6,0.35,0.14,26.7
"97",2001,4,7,0.35,0.14,25.6
"98",2001,4,8,0.35,0.14,26.3
"99",2001,4,9,0.35,0.14,26.5
"100",2001,4,10,0.36,0.14,26.7
"101",2001,4,11,0.36,0.14,26.3
"102",2001,4,12,0.36,0.14,23.2
"103",2001,4,13,0.37,0.14,22.9
"104",2001,4,14,0.37,0.14,23.7
"105",2001,4,15,0.38,0.14,24.8
"106",2001,4,16,0.38,0.14,25.4
"107",2001,4,17,0.38,0.14,25.6
"108",2001,4,18,0.39,0.14,26
"109",2001,4,19,0.39,0.14,26.2
"110",2001,4,20,0.39,0.14,26.8
"111",2001,4,21,0.4,0.15,23.6
"112",2001,4,22,0.4,0.15,21.6
"113",2001,4,23,0.4,0.14,19.7
"114",2001,4,24,0.4,0.14,20
"115",2001,4,25,0.4,0.14,21
"116",2001,4,26,0.4,0.14,22.3
"117",2001,4,27,0.4,0.14,23.1
"118",2001,4,28,0.4,0.14,23
"119",2001,4,29,0.4,0.14,24
"120",2001,4,30,0.4,0.17,22.5
"121",2001,5,1,0.4,0.19,21.2
"122",2001,5,2,0.41,0.19,20.2
"123",2001,5,3,0.41,0.18,20.4
"124",2001,5,4,0.41,0.18,21.1
