"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,1.14,0.26,28.7
"2",2001,1,2,1.17,0.26,29.2
"3",2001,1,3,1.19,0.26,29.7
"4",2001,1,4,1.2,0.26,30.6
"5",2001,1,5,1.19,0.26,31.5
"6",2001,1,6,1.17,0.26,32
"7",2001,1,7,1.15,0.26,31.8
"8",2001,1,8,1.11,0.26,31.3
"9",2001,1,9,1.07,0.26,30
"10",2001,1,10,1.02,0.26,29.6
"11",2001,1,11,0.96,0.26,30.5
"12",2001,1,12,0.9,0.26,32.4
"13",2001,1,13,0.84,0.26,33.1
"14",2001,1,14,0.78,0.26,34
"15",2001,1,15,0.72,0.26,35.1
"16",2001,1,16,0.66,0.26,34.9
"17",2001,1,17,0.61,0.26,34
"18",2001,1,18,0.56,0.26,31.9
"19",2001,1,19,0.51,0.26,30.8
"20",2001,1,20,0.47,0.26,31
"21",2001,1,21,0.44,0.26,32
"22",2001,1,22,0.4,0.26,33.5
"23",2001,1,23,0.37,0.26,35.2
"24",2001,1,24,0.34,0.26,35.4
"25",2001,1,25,0.32,0.26,35
"26",2001,1,26,0.3,0.26,35.5
"27",2001,1,27,0.28,0.26,34.5
"28",2001,1,28,0.26,0.26,33.2
"29",2001,1,29,0.24,0.26,32.8
"30",2001,1,30,0.22,0.28,28.9
"31",2001,1,31,0.21,0.3,26.4
"32",2001,2,1,0.19,0.29,26.4
"33",2001,2,2,0.18,0.28,27.4
"34",2001,2,3,0.17,0.28,27.2
"35",2001,2,4,0.15,0.27,28.7
"36",2001,2,5,0.14,0.27,30.2
"37",2001,2,6,0.13,0.27,29.9
"38",2001,2,7,0.11,0.26,28.8
"39",2001,2,8,0.1,0.26,29.8
"40",2001,2,9,0.09,0.26,31.1
"41",2001,2,10,0.08,0.26,31.4
"42",2001,2,11,0.06,0.27,31.7
"43",2001,2,12,0.05,0.26,31.6
"44",2001,2,13,0.04,0.26,32.2
"45",2001,2,14,0.03,0.26,32.5
"46",2001,2,15,0.02,0.26,30.7
"47",2001,2,16,0.01,0.26,29.5
"48",2001,2,17,0.01,0.26,28.8
"49",2001,2,18,0,0.26,29.1
"50",2001,2,19,-0.01,0.26,29.4
"51",2001,2,20,-0.01,0.26,29
"52",2001,2,21,-0.02,0.26,29
"53",2001,2,22,-0.02,0.26,30.2
"54",2001,2,23,-0.02,0.26,31.4
"55",2001,2,24,-0.03,0.26,32.3
"56",2001,2,25,-0.03,0.26,33.2
"57",2001,2,26,-0.03,0.26,33.8
"58",2001,2,27,-0.03,0.26,33.7
"59",2001,2,28,-0.03,0.26,32.8
"60",2001,3,1,-0.03,0.26,32.2
"61",2001,3,2,-0.02,0.26,31.2
"62",2001,3,3,-0.02,0.26,30.7
"63",2001,3,4,-0.02,0.26,29.7
"64",2001,3,5,-0.01,0.26,28.5
"65",2001,3,6,-0.01,0.26,28.1
"66",2001,3,7,0,0.25,28
"67",2001,3,8,0,0.26,28.1
"68",2001,3,9,0.01,0.26,28.4
"69",2001,3,10,0.02,0.26,28.6
"70",2001,3,11,0.02,0.27,28.5
"71",2001,3,12,0.03,0.3,26.4
"72",2001,3,13,0.04,0.29,24.7
"73",2001,3,14,0.05,0.28,25.5
"74",2001,3,15,0.06,0.28,25.8
"75",2001,3,16,0.07,0.28,25.9
"76",2001,3,17,0.08,0.3,22.3
"77",2001,3,18,0.09,0.29,21.7
"78",2001,3,19,0.1,0.29,22.3
"79",2001,3,20,0.12,0.28,23.8
"80",2001,3,21,0.13,0.28,23.4
"81",2001,3,22,0.14,0.27,22.4
"82",2001,3,23,0.15,0.27,23.7
"83",2001,3,24,0.17,0.29,22.6
"84",2001,3,25,0.18,0.34,21
"85",2001,3,26,0.19,0.34,20.9
"86",2001,3,27,0.2,0.33,20.8
"87",2001,3,28,0.22,0.32,19.9
"88",2001,3,29,0.23,0.31,20.6
"89",2001,3,30,0.24,0.3,21.5
"90",2001,3,31,0.25,0.3,22.2
"91",2001,4,1,0.26,0.29,22.3
"92",2001,4,2,0.27,0.29,23
"93",2001,4,3,0.28,0.28,23.4
"94",2001,4,4,0.29,0.28,23.2
"95",2001,4,5,0.29,0.28,23.1
"96",2001,4,6,0.3,0.27,23.3
"97",2001,4,7,0.3,0.27,23.1
"98",2001,4,8,0.3,0.27,23.5
"99",2001,4,9,0.3,0.27,24.4
"100",2001,4,10,0.3,0.27,24.4
"101",2001,4,11,0.3,0.27,23.2
"102",2001,4,12,0.3,0.27,20.5
"103",2001,4,13,0.29,0.27,20.7
"104",2001,4,14,0.29,0.26,21.5
"105",2001,4,15,0.28,0.26,22.2
"106",2001,4,16,0.28,0.26,22.7
"107",2001,4,17,0.27,0.26,23.5
"108",2001,4,18,0.26,0.26,24
"109",2001,4,19,0.26,0.26,24.2
"110",2001,4,20,0.25,0.26,24.5
"111",2001,4,21,0.24,0.27,21.8
"112",2001,4,22,0.24,0.28,20.4
"113",2001,4,23,0.23,0.27,19.1
"114",2001,4,24,0.22,0.27,18.4
"115",2001,4,25,0.22,0.27,18.9
"116",2001,4,26,0.22,0.27,19.6
"117",2001,4,27,0.21,0.27,20
"118",2001,4,28,0.21,0.26,19.9
"119",2001,4,29,0.2,0.27,20.5
"120",2001,4,30,0.2,0.29,19.3
"121",2001,5,1,0.2,0.3,18.7
"122",2001,5,2,0.2,0.3,18.6
"123",2001,5,3,0.2,0.29,18.7
"124",2001,5,4,0.19,0.29,19
"125",2001,5,5,0.19,0.29,18.6
"126",2001,5,6,0.19,0.29,17.7
"127",2001,5,7,0.19,0.29,17.2
"128",2001,5,8,0.19,0.28,17.1
"129",2001,5,9,0.19,0.28,17
"130",2001,5,10,0.19,0.28,17
"131",2001,5,11,0.19,0.28,16.3
"132",2001,5,12,0.19,0.27,16.3
"133",2001,5,13,0.19,0.27,16.6
"134",2001,5,14,0.19,0.27,17.4
"135",2001,5,15,0.19,0.27,18
"136",2001,5,16,0.19,0.27,18.3
"137",2001,5,17,0.19,0.27,17
"138",2001,5,18,0.19,0.27,16.1
"139",2001,5,19,0.19,0.27,15.6
"140",2001,5,20,0.19,0.26,15.5
"141",2001,5,21,0.19,0.26,15.2
"142",2001,5,22,0.19,0.26,14.9
"143",2001,5,23,0.19,0.26,14.8
"144",2001,5,24,0.19,0.26,14.3
"145",2001,5,25,0.19,0.26,13.9
"146",2001,5,26,0.19,0.26,14.4
"147",2001,5,27,0.19,0.26,14.4
"148",2001,5,28,0.19,0.26,13.5
"149",2001,5,29,0.19,0.26,13.6
"150",2001,5,30,0.19,0.26,13.4
"151",2001,5,31,0.19,0.26,12.9
"152",2001,6,1,0.19,0.26,12.4
"153",2001,6,2,0.19,0.26,13
"154",2001,6,3,0.2,0.26,13.9
"155",2001,6,4,0.2,0.26,14.8
"156",2001,6,5,0.2,0.26,15.5
"157",2001,6,6,0.2,0.26,16.4
"158",2001,6,7,0.2,0.28,17.2
"159",2001,6,8,0.2,0.34,16.6
"160",2001,6,9,0.2,0.35,15.2
"161",2001,6,10,0.2,0.35,13.9
"162",2001,6,11,0.2,0.34,13.5
"163",2001,6,12,0.2,0.34,14.9
"164",2001,6,13,0.2,0.37,14.1
"165",2001,6,14,0.2,0.37,12.8
"166",2001,6,15,0.21,0.37,11.4
"167",2001,6,16,0.21,0.37,10.8
"168",2001,6,17,0.21,0.36,10.8
"169",2001,6,18,0.21,0.36,11.2
"170",2001,6,19,0.22,0.35,11.2
"171",2001,6,20,0.22,0.35,10.9
"172",2001,6,21,0.22,0.35,11.5
"173",2001,6,22,0.23,0.35,12.1
"174",2001,6,23,0.24,0.34,11.6
"175",2001,6,24,0.24,0.34,10.9
"176",2001,6,25,0.25,0.34,10.6
"177",2001,6,26,0.26,0.34,10.6
"178",2001,6,27,0.27,0.33,11.2
"179",2001,6,28,0.28,0.33,12
"180",2001,6,29,0.29,0.33,11.9
"181",2001,6,30,0.31,0.32,11
"182",2001,7,1,0.32,0.32,10.7
"183",2001,7,2,0.33,0.32,10.5
"184",2001,7,3,0.35,0.32,10.1
"185",2001,7,4,0.36,0.32,9.8
"186",2001,7,5,0.38,0.31,10.5
"187",2001,7,6,0.4,0.32,10.5
"188",2001,7,7,0.41,0.32,10
"189",2001,7,8,0.43,0.34,10
"190",2001,7,9,0.44,0.34,10.4
"191",2001,7,10,0.46,0.34,10.5
"192",2001,7,11,0.47,0.34,11.2
"193",2001,7,12,0.49,0.34,12.6
"194",2001,7,13,0.5,0.33,12.8
"195",2001,7,14,0.52,0.33,12.7
"196",2001,7,15,0.53,0.33,12.4
"197",2001,7,16,0.55,0.32,11.7
