"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,2.56,0.41,28.9
"2",2001,1,2,2.72,0.41,29
"3",2001,1,3,2.86,0.4,28.5
"4",2001,1,4,2.98,0.39,28.4
"5",2001,1,5,3.08,0.38,28.4
"6",2001,1,6,3.18,0.37,28.6
"7",2001,1,7,3.26,0.36,29.2
"8",2001,1,8,3.32,0.35,30.4
"9",2001,1,9,3.38,0.34,31.1
"10",2001,1,10,3.42,0.34,31.2
"11",2001,1,11,3.46,0.34,30.9
"12",2001,1,12,3.49,0.33,31.6
"13",2001,1,13,3.51,0.33,31.6
"14",2001,1,14,3.53,0.33,31.6
"15",2001,1,15,3.54,0.32,31.9
"16",2001,1,16,3.55,0.32,32.5
"17",2001,1,17,3.56,0.31,33.2
"18",2001,1,18,3.57,0.31,34.2
"19",2001,1,19,3.57,0.3,34.3
"20",2001,1,20,3.58,0.3,34.4
"21",2001,1,21,3.58,0.3,33.4
"22",2001,1,22,3.59,0.3,32.6
"23",2001,1,23,3.59,0.3,32
"24",2001,1,24,3.59,0.3,32.9
"25",2001,1,25,3.6,0.32,32.8
"26",2001,1,26,3.6,0.43,30
"27",2001,1,27,3.61,0.46,30.3
"28",2001,1,28,3.61,0.46,30.8
"29",2001,1,29,3.62,0.44,30.9
"30",2001,1,30,3.63,0.43,31.3
"31",2001,1,31,3.64,0.42,31.4
"32",2001,2,1,3.65,0.41,31.9
"33",2001,2,2,3.66,0.39,31.7
"34",2001,2,3,3.67,0.38,31.3
"35",2001,2,4,3.69,0.39,30.7
"36",2001,2,5,3.7,0.4,30.6
"37",2001,2,6,3.72,0.44,29.8
"38",2001,2,7,3.73,0.43,29.2
"39",2001,2,8,3.74,0.41,29.1
"40",2001,2,9,3.75,0.4,29.2
"41",2001,2,10,3.76,0.38,29.6
"42",2001,2,11,3.77,0.37,29.8
"43",2001,2,12,3.77,0.37,29.1
"44",2001,2,13,3.77,0.37,29.7
"45",2001,2,14,3.76,0.36,30.3
"46",2001,2,15,3.75,0.36,30.9
"47",2001,2,16,3.73,0.35,30.8
"48",2001,2,17,3.7,0.38,29
"49",2001,2,18,3.67,0.43,26.8
"50",2001,2,19,3.63,0.48,25.5
"51",2001,2,20,3.58,0.47,26.6
"52",2001,2,21,3.53,0.45,27.8
"53",2001,2,22,3.47,0.43,28.7
"54",2001,2,23,3.41,0.42,29
"55",2001,2,24,3.34,0.4,29.6
"56",2001,2,25,3.27,0.39,30.2
"57",2001,2,26,3.2,0.37,30.3
"58",2001,2,27,3.13,0.39,28.8
"59",2001,2,28,3.05,0.43,27
"60",2001,3,1,2.97,0.43,27.7
"61",2001,3,2,2.9,0.42,28.9
"62",2001,3,3,2.83,0.41,29.3
"63",2001,3,4,2.75,0.4,29
"64",2001,3,5,2.69,0.4,27.9
"65",2001,3,6,2.62,0.39,28.5
"66",2001,3,7,2.56,0.37,29.3
"67",2001,3,8,2.5,0.36,29.6
"68",2001,3,9,2.45,0.35,29.8
"69",2001,3,10,2.4,0.34,30.2
"70",2001,3,11,2.35,0.33,30.9
"71",2001,3,12,2.3,0.32,31.4
"72",2001,3,13,2.26,0.32,31.4
"73",2001,3,14,2.22,0.32,31.7
"74",2001,3,15,2.18,0.31,31.8
"75",2001,3,16,2.14,0.31,31.6
"76",2001,3,17,2.1,0.31,32.4
"77",2001,3,18,2.07,0.33,31.6
"78",2001,3,19,2.03,0.33,31.3
"79",2001,3,20,1.99,0.32,31.4
"80",2001,3,21,1.96,0.31,30.7
"81",2001,3,22,1.92,0.31,30.5
"82",2001,3,23,1.88,0.3,31.2
"83",2001,3,24,1.84,0.3,31.7
"84",2001,3,25,1.8,0.3,29.4
"85",2001,3,26,1.76,0.3,28.3
"86",2001,3,27,1.72,0.29,29.1
"87",2001,3,28,1.68,0.29,28.8
"88",2001,3,29,1.64,0.29,28.8
"89",2001,3,30,1.59,0.29,29.5
"90",2001,3,31,1.55,0.28,30.1
"91",2001,4,1,1.51,0.28,30.4
"92",2001,4,2,1.47,0.28,30.2
"93",2001,4,3,1.43,0.28,30.4
"94",2001,4,4,1.39,0.28,30.5
"95",2001,4,5,1.35,0.27,30.6
"96",2001,4,6,1.32,0.28,29.2
"97",2001,4,7,1.28,0.28,29.4
"98",2001,4,8,1.25,0.27,28.2
"99",2001,4,9,1.21,0.27,28.7
"100",2001,4,10,1.18,0.27,29.2
"101",2001,4,11,1.15,0.27,29.8
"102",2001,4,12,1.12,0.27,30
"103",2001,4,13,1.09,0.27,29.4
"104",2001,4,14,1.06,0.27,29.5
"105",2001,4,15,1.03,0.27,29.8
"106",2001,4,16,1.01,0.27,29.8
"107",2001,4,17,0.98,0.27,29.6
"108",2001,4,18,0.96,0.27,29.4
"109",2001,4,19,0.93,0.27,29.7
"110",2001,4,20,0.91,0.27,30.1
"111",2001,4,21,0.88,0.27,28.9
"112",2001,4,22,0.86,0.27,27.1
"113",2001,4,23,0.83,0.27,25.9
"114",2001,4,24,0.8,0.27,25.7
"115",2001,4,25,0.78,0.27,26.5
"116",2001,4,26,0.75,0.27,27.3
"117",2001,4,27,0.73,0.27,27.9
"118",2001,4,28,0.7,0.27,28.3
"119",2001,4,29,0.68,0.27,29.1
