"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,0.62,0.13,27.3
"2",2001,1,2,0.65,0.13,29.6
"3",2001,1,3,0.67,0.13,28.5
"4",2001,1,4,0.7,0.13,27.3
"5",2001,1,5,0.72,0.13,27.8
"6",2001,1,6,0.75,0.13,28
"7",2001,1,7,0.77,0.13,28.2
"8",2001,1,8,0.79,0.13,28.2
"9",2001,1,9,0.82,0.13,29.9
"10",2001,1,10,0.84,0.13,29.2
"11",2001,1,11,0.87,0.13,29.6
"12",2001,1,12,0.9,0.13,33.1
"13",2001,1,13,0.92,0.13,31.2
"14",2001,1,14,0.95,0.13,28.7
"15",2001,1,15,0.99,0.13,27.7
"16",2001,1,16,1.02,0.12,28.8
"17",2001,1,17,1.06,0.12,31.7
"18",2001,1,18,1.1,0.13,33.9
"19",2001,1,19,1.14,0.13,33.1
"20",2001,1,20,1.19,0.13,28.9
"21",2001,1,21,1.24,0.13,28.7
"22",2001,1,22,1.29,0.12,29.1
"23",2001,1,23,1.34,0.12,27.8
"24",2001,1,24,1.4,0.13,26.5
"25",2001,1,25,1.46,0.12,25.6
"26",2001,1,26,1.52,0.12,27.1
"27",2001,1,27,1.58,0.12,27.4
"28",2001,1,28,1.64,0.12,28
"29",2001,1,29,1.7,0.12,27
"30",2001,1,30,1.77,0.12,27.6
"31",2001,1,31,1.83,0.12,29.6
"32",2001,2,1,1.9,0.25,25.5
"33",2001,2,2,1.97,0.27,21.5
"34",2001,2,3,2.04,0.26,20.5
"35",2001,2,4,2.11,0.25,20.5
"36",2001,2,5,2.18,0.24,22.8
"37",2001,2,6,2.24,0.22,25.7
"38",2001,2,7,2.31,0.21,27.9
"39",2001,2,8,2.37,0.21,24.5
"40",2001,2,9,2.43,0.2,23.3
"41",2001,2,10,2.49,0.19,23.4
"42",2001,2,11,2.55,0.2,23.1
"43",2001,2,12,2.6,0.21,21.1
"44",2001,2,13,2.65,0.2,20.1
"45",2001,2,14,2.69,0.19,20.6
"46",2001,2,15,2.72,0.18,21.7
"47",2001,2,16,2.75,0.29,20.5
"48",2001,2,17,2.77,0.37,22.2
"49",2001,2,18,2.79,0.35,22.3
"50",2001,2,19,2.8,0.34,21.9
"51",2001,2,20,2.8,0.33,21.4
"52",2001,2,21,2.79,0.31,20.7
"53",2001,2,22,2.78,0.31,20.2
"54",2001,2,23,2.76,0.37,20.1
"55",2001,2,24,2.74,0.41,20.7
"56",2001,2,25,2.71,0.4,21.5
"57",2001,2,26,2.68,0.38,20.8
"58",2001,2,27,2.65,0.36,21.1
"59",2001,2,28,2.61,0.34,21.1
"60",2001,3,1,2.57,0.32,21.1
