"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,0.83,0.14,28.9
"2",2001,1,2,0.86,0.14,28.7
"3",2001,1,3,0.89,0.14,29.2
"4",2001,1,4,0.92,0.14,29.6
"5",2001,1,5,0.94,0.14,30.7
"6",2001,1,6,0.95,0.14,31.7
"7",2001,1,7,0.96,0.14,32.4
"8",2001,1,8,0.97,0.13,32.6
"9",2001,1,9,0.98,0.13,32.7
"10",2001,1,10,0.99,0.14,31.5
"11",2001,1,11,0.99,0.14,30.4
"12",2001,1,12,1,0.13,31.4
"13",2001,1,13,1,0.13,32.8
"14",2001,1,14,1,0.13,34.3
"15",2001,1,15,1.01,0.13,35.2
"16",2001,1,16,1.02,0.13,36
"17",2001,1,17,1.03,0.13,35.1
"18",2001,1,18,1.04,0.13,33.8
"19",2001,1,19,1.06,0.13,31.9
"20",2001,1,20,1.08,0.13,31.7
"21",2001,1,21,1.1,0.13,31.7
"22",2001,1,22,1.12,0.13,33
"23",2001,1,23,1.14,0.13,34.4
"24",2001,1,24,1.16,0.13,34.4
"25",2001,1,25,1.18,0.13,34
"26",2001,1,26,1.2,0.13,34.8
"27",2001,1,27,1.22,0.13,35.3
"28",2001,1,28,1.24,0.14,34.8
"29",2001,1,29,1.25,0.15,32.9
"30",2001,1,30,1.26,0.15,31.6
"31",2001,1,31,1.27,0.2,27.8
"32",2001,2,1,1.28,0.21,25.4
"33",2001,2,2,1.28,0.21,25.5
"34",2001,2,3,1.28,0.21,27.1
"35",2001,2,4,1.27,0.2,27.8
"36",2001,2,5,1.26,0.19,28.1
"37",2001,2,6,1.25,0.18,28.3
"38",2001,2,7,1.23,0.17,27.7
"39",2001,2,8,1.21,0.17,28.2
"40",2001,2,9,1.19,0.16,28.8
"41",2001,2,10,1.17,0.16,29.6
"42",2001,2,11,1.14,0.15,31
"43",2001,2,12,1.12,0.15,31.6
"44",2001,2,13,1.1,0.15,31.8
"45",2001,2,14,1.07,0.14,31.8
"46",2001,2,15,1.05,0.14,32
"47",2001,2,16,1.03,0.14,31.2
"48",2001,2,17,1.01,0.14,30.1
"49",2001,2,18,0.99,0.14,29.2
"50",2001,2,19,0.97,0.14,29.3
"51",2001,2,20,0.96,0.14,28.9
"52",2001,2,21,0.95,0.14,29
"53",2001,2,22,0.94,0.14,30.2
"54",2001,2,23,0.93,0.14,31.2
"55",2001,2,24,0.93,0.14,32
"56",2001,2,25,0.92,0.14,32.9
"57",2001,2,26,0.92,0.13,33.6
"58",2001,2,27,0.92,0.13,34.7
"59",2001,2,28,0.91,0.13,34.9
"60",2001,3,1,0.91,0.13,34.9
"61",2001,3,2,0.91,0.14,33.1
"62",2001,3,3,0.9,0.14,30.3
"63",2001,3,4,0.9,0.14,29.2
"64",2001,3,5,0.9,0.14,28.9
"65",2001,3,6,0.89,0.14,29.1
"66",2001,3,7,0.88,0.13,29.3
"67",2001,3,8,0.87,0.13,29.8
"68",2001,3,9,0.87,0.13,29.4
"69",2001,3,10,0.86,0.13,29.8
"70",2001,3,11,0.84,0.15,29.2
"71",2001,3,12,0.83,0.15,29.7
"72",2001,3,13,0.82,0.14,30.4
"73",2001,3,14,0.81,0.14,30
"74",2001,3,15,0.8,0.14,29.4
"75",2001,3,16,0.79,0.14,29.4
"76",2001,3,17,0.78,0.13,29.7
"77",2001,3,18,0.77,0.13,28
"78",2001,3,19,0.76,0.13,27.9
"79",2001,3,20,0.75,0.13,29.2
"80",2001,3,21,0.74,0.13,28.3
"81",2001,3,22,0.73,0.13,27.5
"82",2001,3,23,0.72,0.13,28.4
"83",2001,3,24,0.72,0.13,30.4
"84",2001,3,25,0.72,0.15,30
"85",2001,3,26,0.71,0.16,25.9
"86",2001,3,27,0.71,0.15,25
"87",2001,3,28,0.71,0.15,24.1
"88",2001,3,29,0.71,0.14,24.4
"89",2001,3,30,0.71,0.14,25.3
"90",2001,3,31,0.71,0.14,25.5
"91",2001,4,1,0.71,0.14,25.6
"92",2001,4,2,0.72,0.13,26
"93",2001,4,3,0.72,0.13,26.4
"94",2001,4,4,0.72,0.13,26.2
"95",2001,4,5,0.72,0.13,26.3
"96",2001,4,6,0.73,0.13,26
"97",2001,4,7,0.73,0.13,26
"98",2001,4,8,0.73,0.13,26.9
"99",2001,4,9,0.74,0.13,25.3
"100",2001,4,10,0.74,0.13,25.7
"101",2001,4,11,0.74,0.13,26
"102",2001,4,12,0.74,0.13,23.7
"103",2001,4,13,0.75,0.13,23.5
"104",2001,4,14,0.75,0.13,24.1
"105",2001,4,15,0.75,0.13,24.7
"106",2001,4,16,0.75,0.13,25
"107",2001,4,17,0.75,0.13,25.3
"108",2001,4,18,0.75,0.13,25.5
"109",2001,4,19,0.75,0.13,25.5
"110",2001,4,20,0.75,0.13,25.7
"111",2001,4,21,0.75,0.13,25.4
"112",2001,4,22,0.75,0.13,23.6
"113",2001,4,23,0.75,0.13,21.8
"114",2001,4,24,0.75,0.13,22
"115",2001,4,25,0.75,0.13,23.3
"116",2001,4,26,0.74,0.14,24.2
"117",2001,4,27,0.74,0.14,23.4
"118",2001,4,28,0.74,0.14,23.8
"119",2001,4,29,0.73,0.14,24
"120",2001,4,30,0.73,0.14,23.3
"121",2001,5,1,0.73,0.15,22.2
"122",2001,5,2,0.72,0.15,21.3
"123",2001,5,3,0.72,0.14,21.6
"124",2001,5,4,0.72,0.14,22.2
"125",2001,5,5,0.72,0.14,22.3
"126",2001,5,6,0.72,0.14,21
"127",2001,5,7,0.72,0.14,19.6
"128",2001,5,8,0.73,0.14,19.5
"129",2001,5,9,0.73,0.13,19.6
"130",2001,5,10,0.74,0.13,19.5
"131",2001,5,11,0.74,0.13,19.2
"132",2001,5,12,0.75,0.13,18.8
"133",2001,5,13,0.76,0.13,18.9
"134",2001,5,14,0.77,0.13,19.3
"135",2001,5,15,0.78,0.13,20.4
"136",2001,5,16,0.78,0.13,20.9
"137",2001,5,17,0.79,0.13,20.3
"138",2001,5,18,0.8,0.13,18.9
"139",2001,5,19,0.81,0.13,17.7
"140",2001,5,20,0.82,0.13,17.1
"141",2001,5,21,0.82,0.13,16.9
"142",2001,5,22,0.83,0.13,17.5
"143",2001,5,23,0.83,0.13,17.6
"144",2001,5,24,0.83,0.13,16.4
"145",2001,5,25,0.83,0.13,16.1
"146",2001,5,26,0.83,0.13,16.4
"147",2001,5,27,0.82,0.13,16.8
"148",2001,5,28,0.82,0.13,16.1
"149",2001,5,29,0.81,0.13,15.6
"150",2001,5,30,0.8,0.13,15.6
"151",2001,5,31,0.79,0.13,15.7
"152",2001,6,1,0.78,0.13,16.1
"153",2001,6,2,0.76,0.13,17.4
"154",2001,6,3,0.75,0.13,18.4
"155",2001,6,4,0.74,0.13,19
"156",2001,6,5,0.73,0.13,19.3
"157",2001,6,6,0.72,0.13,19.5
"158",2001,6,7,0.71,0.13,19.6
"159",2001,6,8,0.7,0.15,19.3
"160",2001,6,9,0.69,0.17,18.6
"161",2001,6,10,0.68,0.16,17.2
"162",2001,6,11,0.67,0.16,16.4
"163",2001,6,12,0.67,0.16,16.9
"164",2001,6,13,0.67,0.15,18.1
"165",2001,6,14,0.66,0.16,17
"166",2001,6,15,0.66,0.15,14.3
