"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,2.17,0.13,28.4
"2",2001,1,2,2.29,0.13,30.2
"3",2001,1,3,2.4,0.13,29.9
"4",2001,1,4,2.49,0.13,31.3
"5",2001,1,5,2.57,0.13,31.5
"6",2001,1,6,2.63,0.13,32.1
"7",2001,1,7,2.68,0.13,32.2
"8",2001,1,8,2.73,0.13,30.9
"9",2001,1,9,2.76,0.13,29.6
"10",2001,1,10,2.79,0.13,29.6
"11",2001,1,11,2.82,0.13,31.2
"12",2001,1,12,2.83,0.13,32.2
"13",2001,1,13,2.85,0.13,32.1
"14",2001,1,14,2.86,0.13,33.3
"15",2001,1,15,2.87,0.13,32.2
"16",2001,1,16,2.88,0.13,30.9
"17",2001,1,17,2.89,0.13,29.3
"18",2001,1,18,2.9,0.13,29.6
"19",2001,1,19,2.92,0.13,30
"20",2001,1,20,2.94,0.13,31
"21",2001,1,21,2.96,0.13,30.6
"22",2001,1,22,2.98,0.13,32.3
"23",2001,1,23,3.01,0.13,34.8
"24",2001,1,24,3.04,0.13,34.9
"25",2001,1,25,3.07,0.14,33.3
"26",2001,1,26,3.1,0.18,31.3
"27",2001,1,27,3.13,0.19,28.7
"28",2001,1,28,3.16,0.18,27.3
"29",2001,1,29,3.2,0.17,27.3
"30",2001,1,30,3.24,0.16,26.8
"31",2001,1,31,3.28,0.16,27.6
"32",2001,2,1,3.32,0.15,28.2
"33",2001,2,2,3.36,0.15,29.3
"34",2001,2,3,3.4,0.15,31
"35",2001,2,4,3.45,0.17,30.9
"36",2001,2,5,3.49,0.23,27.5
"37",2001,2,6,3.53,0.24,26.1
"38",2001,2,7,3.57,0.23,27
"39",2001,2,8,3.6,0.21,28.4
"40",2001,2,9,3.64,0.2,29
"41",2001,2,10,3.66,0.2,27
"42",2001,2,11,3.68,0.19,26.9
"43",2001,2,12,3.69,0.18,28.5
"44",2001,2,13,3.7,0.17,29.2
"45",2001,2,14,3.69,0.18,25.7
"46",2001,2,15,3.68,0.18,24.6
"47",2001,2,16,3.66,0.17,24.9
"48",2001,2,17,3.62,0.17,25.4
"49",2001,2,18,3.57,0.16,26
"50",2001,2,19,3.51,0.16,27.1
"51",2001,2,20,3.43,0.15,27.3
"52",2001,2,21,3.35,0.15,28.1
"53",2001,2,22,3.25,0.15,29.5
"54",2001,2,23,3.15,0.14,30.2
"55",2001,2,24,3.04,0.14,29.7
"56",2001,2,25,2.93,0.14,28.6
"57",2001,2,26,2.81,0.14,27.7
"58",2001,2,27,2.69,0.14,29.7
"59",2001,2,28,2.57,0.14,28.6
"60",2001,3,1,2.44,0.14,28.3
"61",2001,3,2,2.32,0.13,28.1
"62",2001,3,3,2.2,0.13,28.4
"63",2001,3,4,2.09,0.13,28.7
"64",2001,3,5,1.98,0.13,27.8
"65",2001,3,6,1.88,0.13,27.4
"66",2001,3,7,1.79,0.13,27.6
"67",2001,3,8,1.7,0.13,27.8
"68",2001,3,9,1.62,0.13,27.9
"69",2001,3,10,1.55,0.13,28.5
"70",2001,3,11,1.48,0.13,29.4
"71",2001,3,12,1.42,0.13,26.2
"72",2001,3,13,1.36,0.13,24.2
"73",2001,3,14,1.3,0.13,24.6
"74",2001,3,15,1.25,0.13,26.1
"75",2001,3,16,1.2,0.15,25.2
"76",2001,3,17,1.15,0.16,22
"77",2001,3,18,1.1,0.16,21
"78",2001,3,19,1.06,0.16,22.3
"79",2001,3,20,1.01,0.15,23.2
"80",2001,3,21,0.96,0.17,21
"81",2001,3,22,0.91,0.17,19.6
"82",2001,3,23,0.86,0.17,20.7
"83",2001,3,24,0.8,0.17,20.7
"84",2001,3,25,0.75,0.16,21.2
"85",2001,3,26,0.69,0.16,19.9
"86",2001,3,27,0.63,0.16,19.7
"87",2001,3,28,0.58,0.15,18.9
"88",2001,3,29,0.52,0.15,19.6
"89",2001,3,30,0.46,0.15,20.5
"90",2001,3,31,0.41,0.15,21.9
"91",2001,4,1,0.36,0.14,22.5
"92",2001,4,2,0.31,0.14,21.3
"93",2001,4,3,0.26,0.14,21.1
"94",2001,4,4,0.22,0.14,21.1
"95",2001,4,5,0.18,0.14,21.5
"96",2001,4,6,0.14,0.14,22.1
"97",2001,4,7,0.11,0.14,22.5
"98",2001,4,8,0.08,0.14,21.9
"99",2001,4,9,0.06,0.14,20.3
"100",2001,4,10,0.05,0.14,20.3
"101",2001,4,11,0.03,0.14,18.5
"102",2001,4,12,0.02,0.14,17.3
"103",2001,4,13,0.02,0.14,18
"104",2001,4,14,0.01,0.13,18.8
"105",2001,4,15,0.01,0.13,20.3
"106",2001,4,16,0.01,0.13,21.4
"107",2001,4,17,0.01,0.13,21.9
"108",2001,4,18,0.02,0.13,22.5
"109",2001,4,19,0.02,0.13,21.7
"110",2001,4,20,0.02,0.13,19.5
"111",2001,4,21,0.03,0.15,17.6
"112",2001,4,22,0.03,0.15,17.4
"113",2001,4,23,0.03,0.16,16.9
"114",2001,4,24,0.03,0.17,15.5
"115",2001,4,25,0.03,0.17,16.1
"116",2001,4,26,0.03,0.17,17
"117",2001,4,27,0.02,0.16,17.1
"118",2001,4,28,0.02,0.16,16.7
"119",2001,4,29,0.01,0.16,17.1
"120",2001,4,30,0.01,0.16,17.1
"121",2001,5,1,0,0.16,17.3
"122",2001,5,2,0,0.16,17.5
"123",2001,5,3,-0.01,0.15,17.4
"124",2001,5,4,-0.01,0.15,17.4
