"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,0.09,0.1,40.4
"2",2001,1,2,0.09,0.1,41
"3",2001,1,3,0.09,0.1,42
"4",2001,1,4,0.09,0.1,41.6
"5",2001,1,5,0.1,0.1,41.1
"6",2001,1,6,0.1,0.11,40.6
"7",2001,1,7,0.11,0.11,40.3
"8",2001,1,8,0.12,0.1,40.8
"9",2001,1,9,0.13,0.1,41.7
"10",2001,1,10,0.15,0.1,41.3
"11",2001,1,11,0.16,0.1,41.5
"12",2001,1,12,0.17,0.1,41.4
"13",2001,1,13,0.19,0.1,41.5
"14",2001,1,14,0.2,0.11,41.2
"15",2001,1,15,0.21,0.11,40.2
"16",2001,1,16,0.23,0.11,40.2
"17",2001,1,17,0.24,0.12,39.3
"18",2001,1,18,0.25,0.14,35.1
"19",2001,1,19,0.26,0.17,31.5
"20",2001,1,20,0.28,0.18,30.7
"21",2001,1,21,0.29,0.17,31.9
"22",2001,1,22,0.3,0.15,32.6
"23",2001,1,23,0.31,0.14,33.5
"24",2001,1,24,0.32,0.15,33.7
"25",2001,1,25,0.33,0.15,32.7
"26",2001,1,26,0.34,0.14,33.4
"27",2001,1,27,0.35,0.13,34.8
"28",2001,1,28,0.36,0.12,36.6
"29",2001,1,29,0.37,0.12,39.3
"30",2001,1,30,0.38,0.12,38.7
"31",2001,1,31,0.39,0.12,36.1
"32",2001,2,1,0.4,0.12,35.3
"33",2001,2,2,0.41,0.12,35.8
"34",2001,2,3,0.42,0.12,35.9
"35",2001,2,4,0.43,0.12,36.4
"36",2001,2,5,0.44,0.12,38.1
"37",2001,2,6,0.46,0.12,38.7
"38",2001,2,7,0.47,0.12,39.9
"39",2001,2,8,0.48,0.13,37.3
"40",2001,2,9,0.49,0.16,34.8
"41",2001,2,10,0.5,0.16,33.1
"42",2001,2,11,0.51,0.15,33.1
"43",2001,2,12,0.52,0.14,33.6
"44",2001,2,13,0.53,0.13,34.6
"45",2001,2,14,0.54,0.12,33.3
"46",2001,2,15,0.55,0.12,32.9
"47",2001,2,16,0.55,0.12,31.5
"48",2001,2,17,0.56,0.12,31.7
"49",2001,2,18,0.56,0.12,32.3
"50",2001,2,19,0.56,0.14,32.9
"51",2001,2,20,0.56,0.23,30.3
"52",2001,2,21,0.56,0.24,28
"53",2001,2,22,0.56,0.27,27.5
"54",2001,2,23,0.56,0.27,27.9
"55",2001,2,24,0.56,0.25,29
"56",2001,2,25,0.56,0.24,30.4
"57",2001,2,26,0.55,0.22,31.5
"58",2001,2,27,0.55,0.22,32.5
"59",2001,2,28,0.55,0.22,31.7
"60",2001,3,1,0.54,0.21,31.6
"61",2001,3,2,0.54,0.19,32.4
"62",2001,3,3,0.54,0.18,33.4
"63",2001,3,4,0.53,0.18,33.6
"64",2001,3,5,0.53,0.17,33.8
"65",2001,3,6,0.53,0.17,35
"66",2001,3,7,0.53,0.17,36.1
"67",2001,3,8,0.53,0.17,35.4
"68",2001,3,9,0.53,0.16,36
"69",2001,3,10,0.53,0.16,35.7
"70",2001,3,11,0.54,0.16,35.5
"71",2001,3,12,0.54,0.16,34.7
"72",2001,3,13,0.54,0.16,34.8
"73",2001,3,14,0.55,0.15,35.3
"74",2001,3,15,0.55,0.15,34.7
"75",2001,3,16,0.55,0.15,34.7
"76",2001,3,17,0.56,0.15,35.4
"77",2001,3,18,0.56,0.15,36
"78",2001,3,19,0.56,0.15,35.5
"79",2001,3,20,0.57,0.15,33.7
"80",2001,3,21,0.57,0.15,32.6
"81",2001,3,22,0.57,0.14,32.7
"82",2001,3,23,0.57,0.14,32.8
"83",2001,3,24,0.57,0.14,31.5
"84",2001,3,25,0.57,0.14,30.2
"85",2001,3,26,0.57,0.14,30.1
"86",2001,3,27,0.57,0.14,30.6
"87",2001,3,28,0.57,0.14,30.9
"88",2001,3,29,0.57,0.14,31.1
"89",2001,3,30,0.57,0.14,31.6
"90",2001,3,31,0.57,0.14,32.1
"91",2001,4,1,0.57,0.14,32
"92",2001,4,2,0.57,0.14,31.7
"93",2001,4,3,0.57,0.14,32.5
"94",2001,4,4,0.57,0.13,32.9
"95",2001,4,5,0.57,0.13,33.4
"96",2001,4,6,0.57,0.13,33.6
"97",2001,4,7,0.57,0.13,33.3
"98",2001,4,8,0.57,0.13,33.6
"99",2001,4,9,0.58,0.13,34.2
"100",2001,4,10,0.58,0.13,34.2
"101",2001,4,11,0.58,0.13,33.1
"102",2001,4,12,0.59,0.13,33
"103",2001,4,13,0.59,0.13,33.2
"104",2001,4,14,0.6,0.13,33.3
"105",2001,4,15,0.6,0.13,33
"106",2001,4,16,0.61,0.13,32.7
"107",2001,4,17,0.61,0.13,32.3
"108",2001,4,18,0.62,0.13,31.9
"109",2001,4,19,0.62,0.13,32.1
"110",2001,4,20,0.63,0.13,32.4
"111",2001,4,21,0.63,0.13,31.2
"112",2001,4,22,0.64,0.13,32.1
"113",2001,4,23,0.64,0.13,32.9
"114",2001,4,24,0.64,0.13,32.9
"115",2001,4,25,0.64,0.13,32.7
"116",2001,4,26,0.65,0.13,31.9
"117",2001,4,27,0.65,0.13,30.8
"118",2001,4,28,0.65,0.13,30.2
"119",2001,4,29,0.65,0.13,30.7
"120",2001,4,30,0.65,0.13,30.1
"121",2001,5,1,0.65,0.13,29.8
"122",2001,5,2,0.65,0.12,30
"123",2001,5,3,0.65,0.12,30.4
"124",2001,5,4,0.65,0.12,30.9
"125",2001,5,5,0.65,0.12,30.8
"126",2001,5,6,0.65,0.12,30.8
"127",2001,5,7,0.65,0.12,30.5
"128",2001,5,8,0.65,0.12,30.6
"129",2001,5,9,0.65,0.12,30.6
"130",2001,5,10,0.65,0.12,30.4
"131",2001,5,11,0.65,0.12,29.3
"132",2001,5,12,0.65,0.12,28.2
"133",2001,5,13,0.66,0.12,25.9
"134",2001,5,14,0.66,0.12,24.9
"135",2001,5,15,0.66,0.12,25
"136",2001,5,16,0.66,0.12,24.6
"137",2001,5,17,0.66,0.12,24.4
"138",2001,5,18,0.66,0.12,24.5
"139",2001,5,19,0.66,0.12,25.3
"140",2001,5,20,0.67,0.13,24.4
"141",2001,5,21,0.67,0.13,24
"142",2001,5,22,0.66,0.12,24.5
"143",2001,5,23,0.66,0.12,23.8
"144",2001,5,24,0.66,0.12,23.7
"145",2001,5,25,0.66,0.12,23.8
"146",2001,5,26,0.66,0.12,24.2
"147",2001,5,27,0.65,0.12,24.1
"148",2001,5,28,0.65,0.12,24.1
"149",2001,5,29,0.64,0.12,24.4
"150",2001,5,30,0.64,0.12,22.6
"151",2001,5,31,0.63,0.12,22.4
"152",2001,6,1,0.63,0.12,23.4
"153",2001,6,2,0.62,0.12,23.4
"154",2001,6,3,0.61,0.12,24.1
"155",2001,6,4,0.61,0.12,24.8
"156",2001,6,5,0.6,0.12,21.9
"157",2001,6,6,0.59,0.12,20.2
"158",2001,6,7,0.59,0.12,19.7
"159",2001,6,8,0.58,0.12,19.9
