"","Year","Month","Day","forc_npp","forc_sw","forc_st"
"1",2001,1,1,0.08,0.11,34.9
"2",2001,1,2,0.08,0.11,35.4
"3",2001,1,3,0.07,0.11,35.3
"4",2001,1,4,0.07,0.11,35.4
"5",2001,1,5,0.07,0.11,35.6
"6",2001,1,6,0.06,0.11,36.6
"7",2001,1,7,0.06,0.1,36.5
"8",2001,1,8,0.05,0.1,36
"9",2001,1,9,0.05,0.1,37.4
"10",2001,1,10,0.04,0.1,37.6
"11",2001,1,11,0.04,0.1,38.1
"12",2001,1,12,0.03,0.1,38.7
"13",2001,1,13,0.03,0.1,39
"14",2001,1,14,0.02,0.1,37.9
"15",2001,1,15,0.02,0.09,37.6
"16",2001,1,16,0.01,0.09,37.7
"17",2001,1,17,0.01,0.09,39
"18",2001,1,18,0.01,0.09,39.5
"19",2001,1,19,0,0.09,39.3
"20",2001,1,20,0,0.09,38.5
"21",2001,1,21,0,0.09,38.4
"22",2001,1,22,0,0.09,38.3
"23",2001,1,23,-0.01,0.09,36.4
"24",2001,1,24,-0.01,0.09,37.7
"25",2001,1,25,-0.01,0.09,39.1
"26",2001,1,26,-0.01,0.1,37.1
"27",2001,1,27,-0.01,0.1,32.9
"28",2001,1,28,-0.01,0.09,32.3
"29",2001,1,29,-0.01,0.11,32.7
"30",2001,1,30,-0.01,0.19,27
"31",2001,1,31,-0.01,0.18,27.2
"32",2001,2,1,-0.01,0.16,28.9
"33",2001,2,2,-0.01,0.14,31
"34",2001,2,3,-0.01,0.13,31.4
"35",2001,2,4,-0.01,0.13,32.6
"36",2001,2,5,-0.01,0.13,33.9
"37",2001,2,6,0,0.15,30.5
"38",2001,2,7,0,0.14,29.9
"39",2001,2,8,0,0.12,30.9
"40",2001,2,9,0,0.12,32.9
"41",2001,2,10,0.01,0.12,34.6
"42",2001,2,11,0.01,0.11,35.1
"43",2001,2,12,0.01,0.11,35.3
"44",2001,2,13,0.02,0.11,35.3
"45",2001,2,14,0.02,0.11,36
"46",2001,2,15,0.02,0.11,34.5
"47",2001,2,16,0.03,0.11,34.7
"48",2001,2,17,0.03,0.1,35
"49",2001,2,18,0.04,0.1,34.4
"50",2001,2,19,0.05,0.1,34.5
"51",2001,2,20,0.05,0.1,34.8
"52",2001,2,21,0.06,0.1,35.9
"53",2001,2,22,0.07,0.1,36.3
"54",2001,2,23,0.07,0.1,36.1
"55",2001,2,24,0.08,0.1,36.3
"56",2001,2,25,0.09,0.1,37
"57",2001,2,26,0.1,0.09,37.8
"58",2001,2,27,0.1,0.09,37.3
"59",2001,2,28,0.11,0.09,36
"60",2001,3,1,0.12,0.1,33.1
"61",2001,3,2,0.13,0.16,28.2
"62",2001,3,3,0.14,0.22,26.2
"63",2001,3,4,0.15,0.22,25.7
"64",2001,3,5,0.16,0.21,26.5
"65",2001,3,6,0.17,0.22,24.7
"66",2001,3,7,0.18,0.22,23.8
"67",2001,3,8,0.19,0.2,25
"68",2001,3,9,0.2,0.19,25.5
"69",2001,3,10,0.21,0.17,26.3
"70",2001,3,11,0.22,0.15,27.8
"71",2001,3,12,0.23,0.15,27.6
"72",2001,3,13,0.24,0.14,28.2
"73",2001,3,14,0.25,0.13,29.4
"74",2001,3,15,0.26,0.13,31.7
"75",2001,3,16,0.27,0.13,33
"76",2001,3,17,0.28,0.12,30.9
"77",2001,3,18,0.29,0.12,30.2
"78",2001,3,19,0.3,0.12,28.4
"79",2001,3,20,0.31,0.15,25.4
"80",2001,3,21,0.31,0.17,20.5
"81",2001,3,22,0.32,0.17,20.2
"82",2001,3,23,0.33,0.28,19.3
"83",2001,3,24,0.33,0.26,19.5
"84",2001,3,25,0.34,0.24,18.8
"85",2001,3,26,0.34,0.22,19.1
"86",2001,3,27,0.34,0.2,19.6
"87",2001,3,28,0.35,0.19,19.8
