"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.53,0.2,30.09,2001-01-01
"2",2,0.51,0.2,30.14,2001-01-02
"3",3,0.49,0.2,30.1,2001-01-03
"4",4,0.48,0.2,30.19,2001-01-04
"5",5,0.46,0.2,30.47,2001-01-05
"6",6,0.45,0.19,30.75,2001-01-06
"7",7,0.44,0.19,30.64,2001-01-07
"8",8,0.42,0.19,30.71,2001-01-08
"9",9,0.41,0.19,30.44,2001-01-09
"10",10,0.4,0.18,30.39,2001-01-10
"11",11,0.38,0.18,30.79,2001-01-11
"12",12,0.37,0.19,31.3,2001-01-12
"13",13,0.36,0.19,31.24,2001-01-13
"14",14,0.35,0.19,31.17,2001-01-14
"15",15,0.34,0.19,30.76,2001-01-15
"16",16,0.34,0.2,30.57,2001-01-16
"17",17,0.33,0.2,30.31,2001-01-17
"18",18,0.32,0.2,30.29,2001-01-18
"19",19,0.31,0.2,30.31,2001-01-19
"20",20,0.31,0.2,30.54,2001-01-20
"21",21,0.31,0.19,30.73,2001-01-21
"22",22,0.3,0.2,30.99,2001-01-22
"23",23,0.3,0.2,31.12,2001-01-23
"24",24,0.3,0.2,30.89,2001-01-24
"25",25,0.29,0.2,30.74,2001-01-25
"26",26,0.29,0.2,30.98,2001-01-26
"27",27,0.29,0.2,30.76,2001-01-27
"28",28,0.28,0.2,30.44,2001-01-28
"29",29,0.28,0.2,30.61,2001-01-29
"30",30,0.28,0.21,30.78,2001-01-30
"31",31,0.28,0.21,30.42,2001-01-31
"32",32,0.28,0.21,30.31,2001-02-01
"33",33,0.28,0.21,29.88,2001-02-02
"34",34,0.28,0.21,30.03,2001-02-03
"35",35,0.27,0.21,30.16,2001-02-04
"36",36,0.27,0.21,30.23,2001-02-05
"37",37,0.27,0.21,30.28,2001-02-06
"38",38,0.27,0.21,30.21,2001-02-07
"39",39,0.27,0.2,30.29,2001-02-08
"40",40,0.27,0.2,30.43,2001-02-09
"41",41,0.26,0.2,30.66,2001-02-10
"42",42,0.26,0.2,30.69,2001-02-11
"43",43,0.26,0.19,30.71,2001-02-12
"44",44,0.26,0.2,30.45,2001-02-13
"45",45,0.26,0.21,30.02,2001-02-14
"46",46,0.26,0.21,30.15,2001-02-15
"47",47,0.26,0.21,29.73,2001-02-16
"48",48,0.26,0.2,29.76,2001-02-17
"49",49,0.26,0.2,29.91,2001-02-18
"50",50,0.26,0.2,29.85,2001-02-19
"51",51,0.26,0.2,29.44,2001-02-20
"52",52,0.27,0.2,29.22,2001-02-21
"53",53,0.27,0.2,29.56,2001-02-22
"54",54,0.27,0.2,29.47,2001-02-23
"55",55,0.27,0.2,29.43,2001-02-24
"56",56,0.27,0.21,29.21,2001-02-25
"57",57,0.28,0.21,28.65,2001-02-26
"58",58,0.28,0.21,28.8,2001-02-27
"59",59,0.28,0.21,28.44,2001-02-28
"60",60,0.19,0.22,27.94,2001-03-01
"61",61,0.28,0.21,27.59,2001-03-02
"62",62,0.28,0.21,28.04,2001-03-03
"63",63,0.28,0.21,27.94,2001-03-04
"64",64,0.29,0.21,27.37,2001-03-05
"65",65,0.28,0.21,27.17,2001-03-06
"66",66,0.28,0.21,27.17,2001-03-07
"67",67,0.28,0.21,27.35,2001-03-08
"68",68,0.28,0.2,27.44,2001-03-09
"69",69,0.28,0.2,27.55,2001-03-10
"70",70,0.27,0.2,27.8,2001-03-11
"71",71,0.27,0.2,28.05,2001-03-12
"72",72,0.27,0.2,27.85,2001-03-13
"73",73,0.27,0.2,27.85,2001-03-14
"74",74,0.26,0.21,27.93,2001-03-15
"75",75,0.26,0.2,27.91,2001-03-16
"76",76,0.25,0.2,27.26,2001-03-17
"77",77,0.25,0.2,27.04,2001-03-18
"78",78,0.25,0.2,27.16,2001-03-19
"79",79,0.24,0.2,27.29,2001-03-20
"80",80,0.24,0.2,26.88,2001-03-21
"81",81,0.23,0.2,26.49,2001-03-22
"82",82,0.23,0.2,26.56,2001-03-23
"83",83,0.23,0.2,26.09,2001-03-24
"84",84,0.23,0.2,25.79,2001-03-25
"85",85,0.22,0.21,25.48,2001-03-26
"86",86,0.22,0.21,25.4,2001-03-27
"87",87,0.22,0.21,25.19,2001-03-28
"88",88,0.22,0.21,25.03,2001-03-29
"89",89,0.22,0.21,24.39,2001-03-30
"90",90,0.22,0.21,24.07,2001-03-31
"91",91,0.22,0.21,24.06,2001-04-01
"92",92,0.21,0.21,24.27,2001-04-02
"93",93,0.21,0.2,24.49,2001-04-03
"94",94,0.21,0.2,24.36,2001-04-04
"95",95,0.21,0.2,24.24,2001-04-05
"96",96,0.21,0.2,23.99,2001-04-06
"97",97,0.21,0.2,23.83,2001-04-07
"98",98,0.21,0.2,23.89,2001-04-08
"99",99,0.21,0.19,23.91,2001-04-09
"100",100,0.21,0.19,23.81,2001-04-10
"101",101,0.21,0.19,23.61,2001-04-11
"102",102,0.21,0.19,23.33,2001-04-12
"103",103,0.22,0.2,23.38,2001-04-13
"104",104,0.22,0.2,23.31,2001-04-14
"105",105,0.22,0.2,23.21,2001-04-15
"106",106,0.22,0.2,23.06,2001-04-16
"107",107,0.22,0.2,23.09,2001-04-17
"108",108,0.22,0.2,23.02,2001-04-18
"109",109,0.22,0.2,22.68,2001-04-19
"110",110,0.23,0.2,22.2,2001-04-20
"111",111,0.23,0.2,21.76,2001-04-21
"112",112,0.23,0.2,21.69,2001-04-22
"113",113,0.23,0.2,21.7,2001-04-23
"114",114,0.24,0.2,21.67,2001-04-24
"115",115,0.24,0.2,21.27,2001-04-25
"116",116,0.24,0.2,20.91,2001-04-26
"117",117,0.25,0.2,20.41,2001-04-27
"118",118,0.25,0.2,20.61,2001-04-28
"119",119,0.25,0.2,20.4,2001-04-29
"120",120,0.26,0.2,20,2001-04-30
"121",121,0.26,0.2,19.79,2001-05-01
"122",122,0.27,0.2,19.74,2001-05-02
"123",123,0.27,0.2,19.59,2001-05-03
"124",124,0.28,0.2,19.32,2001-05-04
"125",125,0.28,0.2,18.95,2001-05-05
"126",126,0.29,0.2,18.73,2001-05-06
"127",127,0.3,0.2,18.77,2001-05-07
"128",128,0.3,0.19,18.71,2001-05-08
"129",129,0.31,0.19,18.72,2001-05-09
"130",130,0.32,0.19,18.61,2001-05-10
"131",131,0.33,0.2,18.36,2001-05-11
"132",132,0.33,0.2,18.02,2001-05-12
"133",133,0.34,0.2,17.77,2001-05-13
"134",134,0.35,0.2,17.56,2001-05-14
"135",135,0.36,0.19,17.6,2001-05-15
"136",136,0.36,0.19,17.74,2001-05-16
"137",137,0.37,0.19,17.67,2001-05-17
"138",138,0.38,0.2,17.29,2001-05-18
"139",139,0.39,0.2,16.97,2001-05-19
"140",140,0.4,0.21,16.73,2001-05-20
"141",141,0.41,0.21,16.63,2001-05-21
"142",142,0.42,0.21,16.38,2001-05-22
"143",143,0.43,0.21,16.41,2001-05-23
"144",144,0.44,0.21,16.24,2001-05-24
"145",145,0.45,0.22,16.07,2001-05-25
"146",146,0.46,0.22,15.9,2001-05-26
"147",147,0.47,0.22,15.89,2001-05-27
"148",148,0.48,0.22,15.76,2001-05-28
"149",149,0.49,0.22,15.34,2001-05-29
"150",150,0.5,0.22,15.06,2001-05-30
"151",151,0.51,0.22,14.68,2001-05-31
"152",152,0.52,0.23,14.57,2001-06-01
"153",153,0.53,0.23,14.67,2001-06-02
"154",154,0.54,0.24,14.79,2001-06-03
"155",155,0.54,0.25,14.88,2001-06-04
"156",156,0.55,0.25,14.71,2001-06-05
"157",157,0.56,0.25,14.6,2001-06-06
"158",158,0.57,0.25,14.67,2001-06-07
"159",159,0.58,0.26,14.35,2001-06-08
"160",160,0.59,0.25,14.26,2001-06-09
"161",161,0.59,0.26,14.09,2001-06-10
"162",162,0.6,0.26,14.02,2001-06-11
"163",163,0.61,0.26,14.02,2001-06-12
"164",164,0.61,0.27,13.81,2001-06-13
"165",165,0.62,0.27,13.59,2001-06-14
"166",166,0.63,0.27,13.38,2001-06-15
"167",167,0.63,0.27,13.16,2001-06-16
"168",168,0.64,0.27,13,2001-06-17
"169",169,0.65,0.27,13.12,2001-06-18
"170",170,0.66,0.27,13.29,2001-06-19
"171",171,0.67,0.27,13.32,2001-06-20
"172",172,0.68,0.27,13.04,2001-06-21
"173",173,0.69,0.27,12.84,2001-06-22
"174",174,0.7,0.27,12.72,2001-06-23
"175",175,0.72,0.27,12.52,2001-06-24
"176",176,0.73,0.27,12.46,2001-06-25
"177",177,0.75,0.27,12.31,2001-06-26
"178",178,0.77,0.27,12.18,2001-06-27
"179",179,0.79,0.28,12.17,2001-06-28
"180",180,0.81,0.28,12.12,2001-06-29
"181",181,0.84,0.28,11.86,2001-06-30
"182",182,0.86,0.27,11.87,2001-07-01
"183",183,0.88,0.27,11.74,2001-07-02
"184",184,0.91,0.27,11.79,2001-07-03
"185",185,0.93,0.27,12.02,2001-07-04
"186",186,0.96,0.26,12.2,2001-07-05
"187",187,0.99,0.26,11.99,2001-07-06
"188",188,1.01,0.26,11.73,2001-07-07
"189",189,1.03,0.26,11.71,2001-07-08
"190",190,1.06,0.26,11.68,2001-07-09
"191",191,1.08,0.26,11.55,2001-07-10
"192",192,1.1,0.26,11.89,2001-07-11
"193",193,1.12,0.26,12.07,2001-07-12
"194",194,1.14,0.26,12.11,2001-07-13
"195",195,1.16,0.27,12.12,2001-07-14
"196",196,1.17,0.27,11.86,2001-07-15
"197",197,1.19,0.27,11.41,2001-07-16
"198",198,1.2,0.27,11.43,2001-07-17
"199",199,1.22,0.27,11.61,2001-07-18
"200",200,1.23,0.27,11.64,2001-07-19
"201",201,1.24,0.26,11.74,2001-07-20
"202",202,1.26,0.26,11.96,2001-07-21
"203",203,1.27,0.26,12.14,2001-07-22
