"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.22,0.16,29.16,2001-01-01
"2",2,0.22,0.16,28.92,2001-01-02
"3",3,0.22,0.16,29.09,2001-01-03
"4",4,0.23,0.16,29.17,2001-01-04
"5",5,0.24,0.16,29.69,2001-01-05
"6",6,0.24,0.15,30.11,2001-01-06
"7",7,0.25,0.15,30.09,2001-01-07
"8",8,0.25,0.15,29.7,2001-01-08
"9",9,0.26,0.15,29.34,2001-01-09
"10",10,0.27,0.15,29.71,2001-01-10
"11",11,0.27,0.15,30.25,2001-01-11
"12",12,0.28,0.15,30.77,2001-01-12
"13",13,0.29,0.15,30.3,2001-01-13
"14",14,0.3,0.16,29.99,2001-01-14
"15",15,0.3,0.16,30.24,2001-01-15
"16",16,0.31,0.16,30.13,2001-01-16
"17",17,0.32,0.16,29.84,2001-01-17
"18",18,0.33,0.16,29.78,2001-01-18
"19",19,0.34,0.16,30.01,2001-01-19
"20",20,0.34,0.16,30.37,2001-01-20
"21",21,0.35,0.16,30.38,2001-01-21
"22",22,0.36,0.16,30.44,2001-01-22
"23",23,0.37,0.16,30.87,2001-01-23
"24",24,0.38,0.16,30.25,2001-01-24
"25",25,0.39,0.16,30.14,2001-01-25
"26",26,0.4,0.16,30.47,2001-01-26
"27",27,0.4,0.16,30.22,2001-01-27
"28",28,0.41,0.16,30.28,2001-01-28
"29",29,0.42,0.16,30.42,2001-01-29
"30",30,0.43,0.16,30.31,2001-01-30
"31",31,0.44,0.16,29.99,2001-01-31
"32",32,0.45,0.16,29.98,2001-02-01
"33",33,0.46,0.16,29.24,2001-02-02
"34",34,0.46,0.16,29.13,2001-02-03
"35",35,0.47,0.16,29.19,2001-02-04
"36",36,0.48,0.17,29.31,2001-02-05
"37",37,0.49,0.17,29.22,2001-02-06
"38",38,0.49,0.17,29.38,2001-02-07
"39",39,0.5,0.17,29.87,2001-02-08
"40",40,0.51,0.17,29.83,2001-02-09
"41",41,0.52,0.16,29.68,2001-02-10
"42",42,0.52,0.16,29.68,2001-02-11
"43",43,0.53,0.16,29.27,2001-02-12
"44",44,0.54,0.17,28.92,2001-02-13
"45",45,0.55,0.17,28.8,2001-02-14
"46",46,0.55,0.17,28.66,2001-02-15
"47",47,0.56,0.18,28.21,2001-02-16
"48",48,0.57,0.18,28.16,2001-02-17
"49",49,0.58,0.17,28.31,2001-02-18
"50",50,0.58,0.17,28.4,2001-02-19
"51",51,0.59,0.18,27.87,2001-02-20
"52",52,0.6,0.18,27.81,2001-02-21
"53",53,0.61,0.18,28.14,2001-02-22
"54",54,0.62,0.17,28.2,2001-02-23
"55",55,0.63,0.17,28.38,2001-02-24
"56",56,0.64,0.17,28.05,2001-02-25
"57",57,0.64,0.17,27.88,2001-02-26
"58",58,0.65,0.17,28.16,2001-02-27
"59",59,0.66,0.18,27.56,2001-02-28
"60",60,0.61,0.19,26.72,2001-03-01
"61",61,0.68,0.19,26.36,2001-03-02
"62",62,0.69,0.19,26.68,2001-03-03
"63",63,0.69,0.19,26.56,2001-03-04
"64",64,0.7,0.19,26.07,2001-03-05
"65",65,0.71,0.19,26.13,2001-03-06
"66",66,0.71,0.19,26.03,2001-03-07
"67",67,0.72,0.18,26.27,2001-03-08
"68",68,0.72,0.18,26.29,2001-03-09
"69",69,0.73,0.18,26.34,2001-03-10
"70",70,0.74,0.18,26.84,2001-03-11
"71",71,0.74,0.18,26.74,2001-03-12
"72",72,0.74,0.18,26.51,2001-03-13
"73",73,0.75,0.18,26.65,2001-03-14
"74",74,0.75,0.17,26.65,2001-03-15
"75",75,0.75,0.18,26.21,2001-03-16
"76",76,0.76,0.18,25.53,2001-03-17
"77",77,0.76,0.18,25.37,2001-03-18
"78",78,0.77,0.18,25.35,2001-03-19
"79",79,0.77,0.17,25.19,2001-03-20
"80",80,0.77,0.17,24.96,2001-03-21
"81",81,0.78,0.17,24.68,2001-03-22
"82",82,0.78,0.17,24.63,2001-03-23
"83",83,0.78,0.17,24.01,2001-03-24
"84",84,0.79,0.17,24,2001-03-25
"85",85,0.79,0.18,23.58,2001-03-26
"86",86,0.79,0.18,23.72,2001-03-27
"87",87,0.8,0.17,23.53,2001-03-28
"88",88,0.8,0.17,23.26,2001-03-29
"89",89,0.8,0.17,22.77,2001-03-30
"90",90,0.8,0.17,22.48,2001-03-31
"91",91,0.81,0.17,22.68,2001-04-01
"92",92,0.81,0.17,22.79,2001-04-02
"93",93,0.81,0.17,22.97,2001-04-03
"94",94,0.81,0.17,22.52,2001-04-04
"95",95,0.81,0.17,22.42,2001-04-05
"96",96,0.81,0.17,22.24,2001-04-06
"97",97,0.81,0.17,22.32,2001-04-07
