"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.06,0.15,27.83,2001-01-01
"2",2,0.06,0.15,27.76,2001-01-02
"3",3,0.05,0.15,27.79,2001-01-03
"4",4,0.05,0.15,27.76,2001-01-04
"5",5,0.05,0.15,28.04,2001-01-05
"6",6,0.05,0.15,28.19,2001-01-06
"7",7,0.05,0.15,27.73,2001-01-07
"8",8,0.05,0.15,27.19,2001-01-08
"9",9,0.05,0.15,27.42,2001-01-09
"10",10,0.05,0.15,28.24,2001-01-10
"11",11,0.05,0.16,28.18,2001-01-11
"12",12,0.05,0.16,27.91,2001-01-12
"13",13,0.05,0.16,27.26,2001-01-13
"14",14,0.05,0.16,27.01,2001-01-14
"15",15,0.06,0.16,27.41,2001-01-15
"16",16,0.06,0.15,27.79,2001-01-16
"17",17,0.06,0.15,28.05,2001-01-17
"18",18,0.06,0.16,28.16,2001-01-18
"19",19,0.07,0.16,29.03,2001-01-19
"20",20,0.07,0.16,28.82,2001-01-20
"21",21,0.07,0.16,28.62,2001-01-21
"22",22,0.08,0.16,28.46,2001-01-22
"23",23,0.08,0.16,28.31,2001-01-23
"24",24,0.09,0.16,28.12,2001-01-24
"25",25,0.09,0.15,28.74,2001-01-25
"26",26,0.09,0.15,28.73,2001-01-26
"27",27,0.1,0.15,28.38,2001-01-27
"28",28,0.1,0.15,28.08,2001-01-28
"29",29,0.11,0.15,28.06,2001-01-29
"30",30,0.11,0.15,27.48,2001-01-30
"31",31,0.12,0.15,27.29,2001-01-31
"32",32,0.12,0.15,27.27,2001-02-01
"33",33,0.12,0.15,27.03,2001-02-02
"34",34,0.13,0.15,27.14,2001-02-03
"35",35,0.13,0.15,27.57,2001-02-04
"36",36,0.14,0.16,27.41,2001-02-05
"37",37,0.14,0.16,27.44,2001-02-06
"38",38,0.15,0.15,27.84,2001-02-07
"39",39,0.16,0.15,27.93,2001-02-08
"40",40,0.16,0.15,27.7,2001-02-09
"41",41,0.16,0.15,27.6,2001-02-10
"42",42,0.17,0.15,27.57,2001-02-11
"43",43,0.17,0.15,27.28,2001-02-12
"44",44,0.18,0.15,27.63,2001-02-13
"45",45,0.18,0.15,27.77,2001-02-14
"46",46,0.19,0.15,27.76,2001-02-15
"47",47,0.19,0.15,27.64,2001-02-16
"48",48,0.2,0.15,27.89,2001-02-17
"49",49,0.21,0.15,27.5,2001-02-18
"50",50,0.21,0.16,27.13,2001-02-19
"51",51,0.22,0.16,26.74,2001-02-20
"52",52,0.22,0.16,26.64,2001-02-21
"53",53,0.23,0.16,26.41,2001-02-22
"54",54,0.23,0.16,26.42,2001-02-23
"55",55,0.24,0.16,26.4,2001-02-24
"56",56,0.24,0.16,26.47,2001-02-25
"57",57,0.25,0.15,26.73,2001-02-26
"58",58,0.25,0.16,26.46,2001-02-27
"59",59,0.26,0.16,25.75,2001-02-28
"60",60,0.3,0.16,25.25,2001-03-01
"61",61,0.27,0.16,25.37,2001-03-02
"62",62,0.28,0.16,25.49,2001-03-03
"63",63,0.28,0.16,25.38,2001-03-04
"64",64,0.29,0.16,25.19,2001-03-05
"65",65,0.3,0.16,25.12,2001-03-06
"66",66,0.3,0.16,25.04,2001-03-07
"67",67,0.31,0.15,25.18,2001-03-08
"68",68,0.32,0.15,25.47,2001-03-09
"69",69,0.33,0.16,25.62,2001-03-10
"70",70,0.34,0.16,25.54,2001-03-11
"71",71,0.34,0.16,25.25,2001-03-12
"72",72,0.35,0.16,25.05,2001-03-13
"73",73,0.36,0.16,24.96,2001-03-14
"74",74,0.37,0.16,24.76,2001-03-15
"75",75,0.38,0.16,24.14,2001-03-16
"76",76,0.38,0.16,24.12,2001-03-17
"77",77,0.39,0.16,24.11,2001-03-18
"78",78,0.4,0.16,23.85,2001-03-19
"79",79,0.4,0.16,23.68,2001-03-20
"80",80,0.41,0.16,23.22,2001-03-21
"81",81,0.42,0.16,22.8,2001-03-22
"82",82,0.42,0.16,22.62,2001-03-23
"83",83,0.43,0.16,22.34,2001-03-24
"84",84,0.44,0.15,22.23,2001-03-25
"85",85,0.44,0.15,22.15,2001-03-26
"86",86,0.45,0.16,21.95,2001-03-27
"87",87,0.46,0.16,21.58,2001-03-28
"88",88,0.46,0.16,21.48,2001-03-29
"89",89,0.47,0.16,21.13,2001-03-30
"90",90,0.47,0.15,21.41,2001-03-31
"91",91,0.48,0.15,21.67,2001-04-01
"92",92,0.48,0.15,21.69,2001-04-02
"93",93,0.49,0.15,21.14,2001-04-03
"94",94,0.5,0.15,20.76,2001-04-04
"95",95,0.51,0.15,20.63,2001-04-05
"96",96,0.51,0.15,20.78,2001-04-06
"97",97,0.52,0.15,20.89,2001-04-07
"98",98,0.53,0.16,20.98,2001-04-08
"99",99,0.54,0.16,20.81,2001-04-09
"100",100,0.55,0.16,20.61,2001-04-10
"101",101,0.56,0.16,20.52,2001-04-11
"102",102,0.57,0.16,20.17,2001-04-12
"103",103,0.58,0.16,20.12,2001-04-13
"104",104,0.59,0.16,19.8,2001-04-14
"105",105,0.6,0.16,19.56,2001-04-15
"106",106,0.61,0.16,19.16,2001-04-16
"107",107,0.62,0.17,19.22,2001-04-17
"108",108,0.64,0.17,19.41,2001-04-18
"109",109,0.65,0.17,19.4,2001-04-19
"110",110,0.66,0.17,19.29,2001-04-20
"111",111,0.67,0.17,19.07,2001-04-21
"112",112,0.68,0.17,18.82,2001-04-22
"113",113,0.7,0.17,18.85,2001-04-23
"114",114,0.71,0.17,18.18,2001-04-24
"115",115,0.72,0.17,17.72,2001-04-25
"116",116,0.73,0.17,17.47,2001-04-26
"117",117,0.74,0.17,17.48,2001-04-27
"118",118,0.76,0.18,17.44,2001-04-28
"119",119,0.77,0.18,16.94,2001-04-29
"120",120,0.78,0.18,16.76,2001-04-30
"121",121,0.79,0.18,16.73,2001-05-01
"122",122,0.8,0.18,16.47,2001-05-02
"123",123,0.81,0.18,16.11,2001-05-03
"124",124,0.82,0.18,15.99,2001-05-04
"125",125,0.83,0.18,15.93,2001-05-05
"126",126,0.84,0.17,16.11,2001-05-06
"127",127,0.85,0.17,15.9,2001-05-07
"128",128,0.86,0.17,15.97,2001-05-08
"129",129,0.87,0.17,15.92,2001-05-09
"130",130,0.88,0.17,15.59,2001-05-10
"131",131,0.88,0.17,15.34,2001-05-11
"132",132,0.89,0.17,15.13,2001-05-12
"133",133,0.9,0.17,14.74,2001-05-13
"134",134,0.91,0.18,14.61,2001-05-14
"135",135,0.91,0.18,14.55,2001-05-15
"136",136,0.92,0.18,14.37,2001-05-16
"137",137,0.93,0.18,14.36,2001-05-17
"138",138,0.93,0.18,14.18,2001-05-18
"139",139,0.94,0.18,14.09,2001-05-19
"140",140,0.94,0.18,14.16,2001-05-20
"141",141,0.95,0.18,14.04,2001-05-21
"142",142,0.95,0.18,13.93,2001-05-22
"143",143,0.96,0.19,13.77,2001-05-23
"144",144,0.96,0.19,13.63,2001-05-24
"145",145,0.96,0.19,13.47,2001-05-25
"146",146,0.97,0.19,13.4,2001-05-26
"147",147,0.97,0.2,13.19,2001-05-27
"148",148,0.98,0.2,12.76,2001-05-28
"149",149,0.98,0.2,12.35,2001-05-29
"150",150,0.98,0.2,12.17,2001-05-30
"151",151,0.99,0.21,12.18,2001-05-31
"152",152,0.99,0.21,12.16,2001-06-01
"153",153,1,0.21,11.99,2001-06-02
"154",154,1,0.21,11.86,2001-06-03
"155",155,1.01,0.21,11.77,2001-06-04
"156",156,1.01,0.21,11.66,2001-06-05
"157",157,1.02,0.22,11.6,2001-06-06
"158",158,1.03,0.22,11.56,2001-06-07
"159",159,1.03,0.22,11.36,2001-06-08
"160",160,1.04,0.22,11.37,2001-06-09
"161",161,1.05,0.22,11.36,2001-06-10
"162",162,1.06,0.23,11.23,2001-06-11
"163",163,1.07,0.23,11.17,2001-06-12
"164",164,1.08,0.23,10.9,2001-06-13
"165",165,1.09,0.23,10.6,2001-06-14
"166",166,1.1,0.23,10.5,2001-06-15
"167",167,1.11,0.23,10.53,2001-06-16
"168",168,1.13,0.24,10.31,2001-06-17
"169",169,1.14,0.24,10.06,2001-06-18
"170",170,1.15,0.23,10.07,2001-06-19
"171",171,1.17,0.23,10.16,2001-06-20
"172",172,1.18,0.23,10.19,2001-06-21
"173",173,1.19,0.24,10.19,2001-06-22
"174",174,1.21,0.24,10.01,2001-06-23
"175",175,1.22,0.24,9.94,2001-06-24
"176",176,1.23,0.24,9.76,2001-06-25
"177",177,1.25,0.24,9.7,2001-06-26
"178",178,1.26,0.24,9.72,2001-06-27
"179",179,1.27,0.24,9.55,2001-06-28
"180",180,1.29,0.24,9.75,2001-06-29
"181",181,1.3,0.23,9.86,2001-06-30
"182",182,1.32,0.23,9.73,2001-07-01
"183",183,1.33,0.23,9.7,2001-07-02
"184",184,1.35,0.24,9.88,2001-07-03
"185",185,1.36,0.23,10.06,2001-07-04
"186",186,1.38,0.23,9.93,2001-07-05
"187",187,1.4,0.23,9.73,2001-07-06
"188",188,1.42,0.23,9.44,2001-07-07
"189",189,1.44,0.23,9.3,2001-07-08
"190",190,1.46,0.23,9.39,2001-07-09
"191",191,1.48,0.24,9.71,2001-07-10
"192",192,1.5,0.24,9.78,2001-07-11
"193",193,1.53,0.24,9.82,2001-07-12
"194",194,1.56,0.24,9.8,2001-07-13
"195",195,1.59,0.25,9.54,2001-07-14
"196",196,1.62,0.25,9.3,2001-07-15
"197",197,1.65,0.25,9.38,2001-07-16
"198",198,1.68,0.24,9.31,2001-07-17
"199",199,1.71,0.24,9.24,2001-07-18
"200",200,1.75,0.24,9.09,2001-07-19
"201",201,1.78,0.24,9.12,2001-07-20
"202",202,1.82,0.24,9.35,2001-07-21
"203",203,1.85,0.24,9.87,2001-07-22
"204",204,1.89,0.24,9.97,2001-07-23
"205",205,1.92,0.24,9.95,2001-07-24
"206",206,1.95,0.23,9.88,2001-07-25
"207",207,1.99,0.23,9.85,2001-07-26
"208",208,2.02,0.24,9.94,2001-07-27
"209",209,2.05,0.23,10.14,2001-07-28
"210",210,2.08,0.23,10.02,2001-07-29
"211",211,2.11,0.23,10.09,2001-07-30
"212",212,2.14,0.23,10.39,2001-07-31
"213",213,2.17,0.23,10.38,2001-08-01
"214",214,2.2,0.23,10.23,2001-08-02
"215",215,2.23,0.23,10.03,2001-08-03
"216",216,2.26,0.23,10,2001-08-04
"217",217,2.29,0.23,10.02,2001-08-05
"218",218,2.32,0.23,10.07,2001-08-06
"219",219,2.35,0.23,9.89,2001-08-07
"220",220,2.39,0.23,10.08,2001-08-08
"221",221,2.42,0.23,10.67,2001-08-09
"222",222,2.46,0.23,10.73,2001-08-10
"223",223,2.5,0.23,10.53,2001-08-11
"224",224,2.54,0.23,10.27,2001-08-12
"225",225,2.59,0.22,10.41,2001-08-13
"226",226,2.64,0.22,10.73,2001-08-14
"227",227,2.69,0.22,10.98,2001-08-15
"228",228,2.74,0.22,10.86,2001-08-16
"229",229,2.8,0.23,10.84,2001-08-17
"230",230,2.86,0.23,10.91,2001-08-18
"231",231,2.91,0.22,10.73,2001-08-19
