"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.18,0.14,28.01,2001-01-01
"2",2,0.18,0.14,27.85,2001-01-02
"3",3,0.18,0.14,27.84,2001-01-03
"4",4,0.17,0.13,27.83,2001-01-04
"5",5,0.17,0.13,28.09,2001-01-05
"6",6,0.18,0.13,28.24,2001-01-06
"7",7,0.18,0.14,27.75,2001-01-07
"8",8,0.18,0.14,27.19,2001-01-08
"9",9,0.18,0.14,27.46,2001-01-09
"10",10,0.18,0.14,28.33,2001-01-10
"11",11,0.18,0.14,28.24,2001-01-11
"12",12,0.19,0.14,27.94,2001-01-12
"13",13,0.19,0.14,27.36,2001-01-13
"14",14,0.2,0.14,27.03,2001-01-14
"15",15,0.2,0.14,27.42,2001-01-15
"16",16,0.21,0.14,27.82,2001-01-16
"17",17,0.22,0.14,28.08,2001-01-17
"18",18,0.22,0.14,28.19,2001-01-18
"19",19,0.23,0.14,29.11,2001-01-19
"20",20,0.24,0.15,28.92,2001-01-20
"21",21,0.25,0.14,28.72,2001-01-21
"22",22,0.26,0.14,28.52,2001-01-22
"23",23,0.26,0.14,28.27,2001-01-23
"24",24,0.27,0.14,28.07,2001-01-24
"25",25,0.28,0.14,28.71,2001-01-25
"26",26,0.29,0.14,28.63,2001-01-26
"27",27,0.3,0.14,28.36,2001-01-27
"28",28,0.31,0.14,28.15,2001-01-28
"29",29,0.32,0.14,28.1,2001-01-29
"30",30,0.32,0.14,27.56,2001-01-30
"31",31,0.33,0.14,27.34,2001-01-31
"32",32,0.34,0.13,27.29,2001-02-01
"33",33,0.34,0.13,26.98,2001-02-02
"34",34,0.34,0.13,27.04,2001-02-03
"35",35,0.35,0.13,27.56,2001-02-04
"36",36,0.35,0.14,27.41,2001-02-05
"37",37,0.35,0.14,27.54,2001-02-06
"38",38,0.35,0.14,27.95,2001-02-07
"39",39,0.35,0.14,27.99,2001-02-08
"40",40,0.35,0.13,27.76,2001-02-09
"41",41,0.35,0.13,27.61,2001-02-10
"42",42,0.35,0.13,27.59,2001-02-11
"43",43,0.36,0.13,27.31,2001-02-12
"44",44,0.35,0.13,27.72,2001-02-13
"45",45,0.36,0.14,27.86,2001-02-14
"46",46,0.36,0.14,27.88,2001-02-15
"47",47,0.36,0.14,27.71,2001-02-16
"48",48,0.36,0.13,28,2001-02-17
"49",49,0.37,0.14,27.65,2001-02-18
"50",50,0.37,0.15,27.27,2001-02-19
"51",51,0.38,0.15,26.81,2001-02-20
"52",52,0.38,0.15,26.71,2001-02-21
"53",53,0.39,0.15,26.48,2001-02-22
"54",54,0.39,0.15,26.53,2001-02-23
"55",55,0.4,0.14,26.44,2001-02-24
"56",56,0.41,0.14,26.52,2001-02-25
"57",57,0.42,0.14,26.73,2001-02-26
"58",58,0.42,0.14,26.46,2001-02-27
"59",59,0.43,0.14,25.74,2001-02-28
"60",60,0.44,0.14,25.31,2001-03-01
