"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.08,0.15,30.99,2001-01-01
"2",2,0.07,0.15,30.7,2001-01-02
"3",3,0.07,0.15,30.73,2001-01-03
"4",4,0.07,0.15,30.89,2001-01-04
"5",5,0.07,0.15,31.43,2001-01-05
"6",6,0.07,0.15,31.88,2001-01-06
"7",7,0.07,0.15,31.88,2001-01-07
"8",8,0.08,0.14,31.43,2001-01-08
"9",9,0.08,0.14,31.16,2001-01-09
"10",10,0.08,0.15,31.61,2001-01-10
"11",11,0.08,0.15,32.13,2001-01-11
"12",12,0.09,0.15,32.33,2001-01-12
"13",13,0.09,0.15,31.9,2001-01-13
"14",14,0.09,0.16,31.24,2001-01-14
"15",15,0.1,0.16,31.74,2001-01-15
"16",16,0.1,0.16,31.54,2001-01-16
"17",17,0.11,0.16,31.24,2001-01-17
"18",18,0.11,0.16,31.24,2001-01-18
"19",19,0.12,0.16,31.64,2001-01-19
"20",20,0.12,0.16,31.97,2001-01-20
"21",21,0.13,0.16,31.76,2001-01-21
"22",22,0.13,0.16,31.77,2001-01-22
"23",23,0.14,0.15,32.27,2001-01-23
"24",24,0.14,0.15,31.74,2001-01-24
"25",25,0.15,0.15,31.58,2001-01-25
"26",26,0.16,0.15,32.06,2001-01-26
"27",27,0.16,0.15,31.88,2001-01-27
"28",28,0.17,0.15,31.8,2001-01-28
"29",29,0.17,0.15,31.78,2001-01-29
"30",30,0.18,0.15,31.63,2001-01-30
"31",31,0.18,0.15,31.29,2001-01-31
"32",32,0.19,0.15,31.17,2001-02-01
"33",33,0.19,0.15,30.37,2001-02-02
"34",34,0.2,0.16,30.08,2001-02-03
"35",35,0.2,0.17,30.22,2001-02-04
"36",36,0.2,0.17,30.63,2001-02-05
"37",37,0.21,0.17,30.67,2001-02-06
"38",38,0.21,0.16,30.77,2001-02-07
"39",39,0.22,0.16,31.26,2001-02-08
"40",40,0.22,0.16,31.29,2001-02-09
"41",41,0.22,0.16,31.16,2001-02-10
"42",42,0.22,0.15,31.12,2001-02-11
"43",43,0.23,0.15,31,2001-02-12
"44",44,0.23,0.16,30.56,2001-02-13
"45",45,0.23,0.16,30.59,2001-02-14
"46",46,0.24,0.16,30.31,2001-02-15
"47",47,0.24,0.17,29.78,2001-02-16
"48",48,0.24,0.17,29.57,2001-02-17
"49",49,0.24,0.16,29.73,2001-02-18
"50",50,0.24,0.16,29.78,2001-02-19
"51",51,0.25,0.16,29.44,2001-02-20
"52",52,0.25,0.17,29.47,2001-02-21
"53",53,0.26,0.16,29.68,2001-02-22
"54",54,0.26,0.16,29.86,2001-02-23
"55",55,0.26,0.16,30.04,2001-02-24
"56",56,0.27,0.16,29.71,2001-02-25
"57",57,0.27,0.15,29.91,2001-02-26
"58",58,0.27,0.15,30.17,2001-02-27
"59",59,0.28,0.17,29.31,2001-02-28
"60",60,0.27,0.17,28.36,2001-03-01
"61",61,0.29,0.17,27.92,2001-03-02
"62",62,0.29,0.17,28.37,2001-03-03
"63",63,0.3,0.18,28.11,2001-03-04
"64",64,0.31,0.17,27.72,2001-03-05
"65",65,0.31,0.17,27.91,2001-03-06
"66",66,0.32,0.17,27.85,2001-03-07
"67",67,0.32,0.17,27.78,2001-03-08
"68",68,0.33,0.16,27.97,2001-03-09
"69",69,0.34,0.16,27.97,2001-03-10
"70",70,0.34,0.16,28.66,2001-03-11
"71",71,0.35,0.16,28.33,2001-03-12
"72",72,0.35,0.16,28.1,2001-03-13
"73",73,0.36,0.16,28.21,2001-03-14
"74",74,0.37,0.16,28.17,2001-03-15
"75",75,0.37,0.16,27.55,2001-03-16
"76",76,0.38,0.16,26.89,2001-03-17
"77",77,0.39,0.16,26.89,2001-03-18
"78",78,0.39,0.16,26.88,2001-03-19
"79",79,0.4,0.16,26.71,2001-03-20
"80",80,0.4,0.16,26.53,2001-03-21
"81",81,0.41,0.16,25.94,2001-03-22
"82",82,0.41,0.15,26.01,2001-03-23
"83",83,0.42,0.16,25.44,2001-03-24
"84",84,0.42,0.15,25.45,2001-03-25
"85",85,0.43,0.16,25.17,2001-03-26
"86",86,0.43,0.16,25.19,2001-03-27
"87",87,0.44,0.16,24.78,2001-03-28
"88",88,0.44,0.16,24.48,2001-03-29
"89",89,0.44,0.15,24.09,2001-03-30
"90",90,0.45,0.15,23.93,2001-03-31
"91",91,0.45,0.15,24.18,2001-04-01
"92",92,0.46,0.15,24.26,2001-04-02
"93",93,0.46,0.15,24.19,2001-04-03
"94",94,0.46,0.15,23.81,2001-04-04
"95",95,0.47,0.15,23.82,2001-04-05
"96",96,0.47,0.15,23.69,2001-04-06
"97",97,0.48,0.15,23.81,2001-04-07
"98",98,0.48,0.15,23.83,2001-04-08
"99",99,0.49,0.15,23.67,2001-04-09
"100",100,0.49,0.15,23.46,2001-04-10
"101",101,0.5,0.15,23.27,2001-04-11
"102",102,0.5,0.15,23.27,2001-04-12
"103",103,0.51,0.16,23.28,2001-04-13
"104",104,0.51,0.16,23.2,2001-04-14
"105",105,0.52,0.16,22.73,2001-04-15
"106",106,0.52,0.15,22.53,2001-04-16
"107",107,0.53,0.15,22.51,2001-04-17
"108",108,0.53,0.15,22.19,2001-04-18
"109",109,0.54,0.15,21.95,2001-04-19
"110",110,0.54,0.15,21.47,2001-04-20
"111",111,0.55,0.15,21.19,2001-04-21
"112",112,0.56,0.15,21.16,2001-04-22
"113",113,0.56,0.15,21.32,2001-04-23
"114",114,0.56,0.15,21.1,2001-04-24
"115",115,0.57,0.15,20.68,2001-04-25
"116",116,0.57,0.15,20.2,2001-04-26
"117",117,0.57,0.15,19.89,2001-04-27
"118",118,0.58,0.15,19.72,2001-04-28
"119",119,0.58,0.15,19.77,2001-04-29
"120",120,0.58,0.16,19.27,2001-04-30
"121",121,0.58,0.16,19.09,2001-05-01
"122",122,0.59,0.16,18.67,2001-05-02
"123",123,0.59,0.16,18.48,2001-05-03
"124",124,0.59,0.16,18.29,2001-05-04
"125",125,0.59,0.16,18.08,2001-05-05
"126",126,0.59,0.15,18.07,2001-05-06
"127",127,0.6,0.15,17.93,2001-05-07
"128",128,0.6,0.15,18.06,2001-05-08
"129",129,0.6,0.15,18.06,2001-05-09
"130",130,0.6,0.16,17.91,2001-05-10
"131",131,0.6,0.16,17.73,2001-05-11
"132",132,0.6,0.16,17.52,2001-05-12
"133",133,0.6,0.16,17.01,2001-05-13
"134",134,0.6,0.16,16.99,2001-05-14
