"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.17,0.15,28.91,2001-01-01
"2",2,0.17,0.15,28.5,2001-01-02
"3",3,0.17,0.14,28.69,2001-01-03
"4",4,0.17,0.14,28.9,2001-01-04
"5",5,0.17,0.14,29.33,2001-01-05
"6",6,0.17,0.14,29.59,2001-01-06
"7",7,0.17,0.14,29.69,2001-01-07
"8",8,0.17,0.14,29.08,2001-01-08
"9",9,0.18,0.14,29.03,2001-01-09
"10",10,0.18,0.14,29.57,2001-01-10
"11",11,0.18,0.14,29.94,2001-01-11
"12",12,0.18,0.14,30.05,2001-01-12
"13",13,0.19,0.15,29.39,2001-01-13
"14",14,0.19,0.15,29.06,2001-01-14
"15",15,0.2,0.15,29.34,2001-01-15
"16",16,0.2,0.15,29.55,2001-01-16
"17",17,0.2,0.14,29.52,2001-01-17
"18",18,0.21,0.15,29.37,2001-01-18
"19",19,0.21,0.15,29.66,2001-01-19
"20",20,0.22,0.15,30.22,2001-01-20
"21",21,0.22,0.15,30.33,2001-01-21
"22",22,0.23,0.15,30.15,2001-01-22
"23",23,0.24,0.15,30.66,2001-01-23
"24",24,0.24,0.15,30.19,2001-01-24
"25",25,0.25,0.14,30.23,2001-01-25
"26",26,0.26,0.14,30.56,2001-01-26
"27",27,0.27,0.14,30.19,2001-01-27
"28",28,0.28,0.14,30.19,2001-01-28
"29",29,0.28,0.14,30.1,2001-01-29
"30",30,0.29,0.15,29.74,2001-01-30
"31",31,0.3,0.15,29.42,2001-01-31
"32",32,0.31,0.14,29.42,2001-02-01
"33",33,0.32,0.15,28.93,2001-02-02
"34",34,0.33,0.15,28.79,2001-02-03
"35",35,0.34,0.16,28.89,2001-02-04
"36",36,0.36,0.17,28.85,2001-02-05
"37",37,0.37,0.17,28.69,2001-02-06
"38",38,0.38,0.17,29.16,2001-02-07
"39",39,0.39,0.16,29.39,2001-02-08
"40",40,0.41,0.16,29.16,2001-02-09
"41",41,0.42,0.16,28.98,2001-02-10
"42",42,0.43,0.16,28.87,2001-02-11
"43",43,0.45,0.15,28.81,2001-02-12
"44",44,0.46,0.15,28.55,2001-02-13
"45",45,0.48,0.16,28.44,2001-02-14
"46",46,0.49,0.16,28.64,2001-02-15
"47",47,0.5,0.16,28.31,2001-02-16
"48",48,0.52,0.16,28.24,2001-02-17
"49",49,0.53,0.16,28.48,2001-02-18
"50",50,0.55,0.16,28.52,2001-02-19
"51",51,0.56,0.16,27.94,2001-02-20
"52",52,0.57,0.16,27.97,2001-02-21
"53",53,0.59,0.16,28.03,2001-02-22
"54",54,0.61,0.15,28.39,2001-02-23
"55",55,0.62,0.15,28.38,2001-02-24
"56",56,0.63,0.15,28.2,2001-02-25
"57",57,0.65,0.15,28.02,2001-02-26
"58",58,0.66,0.15,28.12,2001-02-27
"59",59,0.68,0.16,27.41,2001-02-28
"60",60,0.64,0.16,26.83,2001-03-01
"61",61,0.71,0.16,26.49,2001-03-02
"62",62,0.72,0.16,26.86,2001-03-03
"63",63,0.74,0.16,26.64,2001-03-04
"64",64,0.75,0.16,26.35,2001-03-05
"65",65,0.76,0.16,26.55,2001-03-06
"66",66,0.78,0.16,26.55,2001-03-07
"67",67,0.79,0.16,26.53,2001-03-08
"68",68,0.81,0.16,26.59,2001-03-09
"69",69,0.82,0.16,26.79,2001-03-10
"70",70,0.84,0.16,27.17,2001-03-11
"71",71,0.85,0.16,26.78,2001-03-12
"72",72,0.87,0.16,26.63,2001-03-13
"73",73,0.88,0.16,26.63,2001-03-14
"74",74,0.89,0.16,26.61,2001-03-15
"75",75,0.9,0.16,25.97,2001-03-16
"76",76,0.92,0.16,25.44,2001-03-17
"77",77,0.93,0.16,25.41,2001-03-18
"78",78,0.94,0.16,25.27,2001-03-19
"79",79,0.95,0.16,25.18,2001-03-20
"80",80,0.96,0.16,24.84,2001-03-21
"81",81,0.97,0.16,24.33,2001-03-22
"82",82,0.98,0.16,24.37,2001-03-23
"83",83,0.99,0.16,24.07,2001-03-24
"84",84,1,0.16,23.75,2001-03-25
"85",85,1.01,0.16,23.38,2001-03-26
"86",86,1.01,0.16,23.36,2001-03-27
"87",87,1.02,0.16,23.12,2001-03-28
"88",88,1.03,0.16,22.99,2001-03-29
"89",89,1.03,0.16,22.65,2001-03-30
"90",90,1.04,0.16,22.57,2001-03-31
"91",91,1.04,0.16,22.74,2001-04-01
"92",92,1.04,0.16,22.62,2001-04-02
