"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,1.18,0.16,28.53,2001-01-01
"2",2,1.18,0.15,28.15,2001-01-02
"3",3,1.19,0.15,28.31,2001-01-03
"4",4,1.19,0.15,28.49,2001-01-04
"5",5,1.2,0.15,28.89,2001-01-05
"6",6,1.21,0.15,29.2,2001-01-06
"7",7,1.22,0.15,29.36,2001-01-07
"8",8,1.23,0.14,28.75,2001-01-08
"9",9,1.24,0.15,28.54,2001-01-09
"10",10,1.24,0.15,29.01,2001-01-10
"11",11,1.25,0.15,29.48,2001-01-11
"12",12,1.26,0.15,29.76,2001-01-12
"13",13,1.27,0.15,29.17,2001-01-13
"14",14,1.28,0.16,28.84,2001-01-14
"15",15,1.28,0.16,29.21,2001-01-15
"16",16,1.29,0.15,29.22,2001-01-16
"17",17,1.29,0.15,29.13,2001-01-17
"18",18,1.29,0.15,29.01,2001-01-18
"19",19,1.29,0.16,29.23,2001-01-19
"20",20,1.29,0.16,29.84,2001-01-20
"21",21,1.29,0.15,29.89,2001-01-21
"22",22,1.29,0.16,29.84,2001-01-22
"23",23,1.28,0.15,30.34,2001-01-23
"24",24,1.28,0.15,29.84,2001-01-24
"25",25,1.27,0.15,29.76,2001-01-25
"26",26,1.26,0.15,30.12,2001-01-26
"27",27,1.26,0.15,29.71,2001-01-27
"28",28,1.25,0.15,29.78,2001-01-28
"29",29,1.24,0.15,29.74,2001-01-29
"30",30,1.24,0.15,29.43,2001-01-30
"31",31,1.23,0.15,29.13,2001-01-31
"32",32,1.22,0.15,29.08,2001-02-01
"33",33,1.22,0.16,28.53,2001-02-02
"34",34,1.21,0.16,28.47,2001-02-03
"35",35,1.21,0.16,28.48,2001-02-04
"36",36,1.21,0.18,28.49,2001-02-05
"37",37,1.2,0.18,28.41,2001-02-06
"38",38,1.2,0.17,28.81,2001-02-07
"39",39,1.19,0.17,29.17,2001-02-08
"40",40,1.19,0.17,28.98,2001-02-09
"41",41,1.19,0.16,28.87,2001-02-10
"42",42,1.18,0.16,28.76,2001-02-11
"43",43,1.18,0.16,28.42,2001-02-12
"44",44,1.17,0.17,28.17,2001-02-13
"45",45,1.17,0.17,28.11,2001-02-14
"46",46,1.16,0.17,28.24,2001-02-15
"47",47,1.15,0.18,27.84,2001-02-16
"48",48,1.14,0.17,27.91,2001-02-17
"49",49,1.13,0.17,28.12,2001-02-18
"50",50,1.12,0.17,28.09,2001-02-19
"51",51,1.11,0.17,27.49,2001-02-20
"52",52,1.09,0.18,27.53,2001-02-21
"53",53,1.08,0.17,27.63,2001-02-22
"54",54,1.06,0.17,27.96,2001-02-23
"55",55,1.04,0.17,27.98,2001-02-24
"56",56,1.03,0.16,27.79,2001-02-25
"57",57,1,0.16,27.53,2001-02-26
"58",58,0.99,0.17,27.63,2001-02-27
"59",59,0.96,0.18,27.02,2001-02-28
"60",60,0.96,0.18,26.29,2001-03-01
"61",61,0.92,0.18,26.04,2001-03-02
"62",62,0.9,0.18,26.33,2001-03-03
"63",63,0.88,0.18,26.22,2001-03-04
"64",64,0.86,0.18,25.86,2001-03-05
"65",65,0.84,0.18,26.08,2001-03-06
"66",66,0.81,0.18,26.05,2001-03-07
"67",67,0.79,0.17,26.17,2001-03-08
"68",68,0.77,0.17,26.18,2001-03-09
"69",69,0.75,0.17,26.33,2001-03-10
"70",70,0.73,0.17,26.8,2001-03-11
"71",71,0.71,0.17,26.58,2001-03-12
"72",72,0.69,0.17,26.39,2001-03-13
"73",73,0.67,0.17,26.52,2001-03-14
"74",74,0.65,0.16,26.49,2001-03-15
"75",75,0.63,0.16,25.77,2001-03-16
"76",76,0.61,0.17,25.24,2001-03-17
"77",77,0.59,0.16,25.22,2001-03-18
"78",78,0.57,0.16,25.11,2001-03-19
"79",79,0.55,0.16,25.02,2001-03-20
"80",80,0.54,0.17,24.54,2001-03-21
"81",81,0.52,0.17,24.16,2001-03-22
"82",82,0.5,0.17,24.08,2001-03-23
"83",83,0.49,0.17,23.67,2001-03-24
"84",84,0.47,0.17,23.4,2001-03-25
"85",85,0.46,0.18,23.06,2001-03-26
"86",86,0.45,0.18,23.17,2001-03-27
"87",87,0.43,0.17,22.97,2001-03-28
"88",88,0.42,0.17,22.82,2001-03-29
"89",89,0.41,0.17,22.45,2001-03-30
"90",90,0.4,0.17,22.33,2001-03-31
"91",91,0.39,0.17,22.47,2001-04-01
"92",92,0.38,0.16,22.42,2001-04-02
"93",93,0.37,0.16,22.32,2001-04-03
"94",94,0.36,0.16,21.81,2001-04-04
"95",95,0.36,0.16,21.87,2001-04-05
"96",96,0.35,0.16,21.79,2001-04-06
"97",97,0.34,0.16,21.74,2001-04-07
"98",98,0.34,0.16,21.69,2001-04-08
"99",99,0.33,0.16,21.59,2001-04-09
"100",100,0.33,0.17,21.34,2001-04-10
"101",101,0.32,0.17,21.24,2001-04-11
"102",102,0.32,0.16,21.34,2001-04-12
"103",103,0.32,0.17,21.34,2001-04-13
"104",104,0.32,0.17,21.13,2001-04-14
"105",105,0.31,0.17,20.88,2001-04-15
"106",106,0.31,0.17,20.67,2001-04-16
"107",107,0.31,0.17,20.58,2001-04-17
"108",108,0.31,0.17,20.39,2001-04-18
"109",109,0.31,0.17,20.13,2001-04-19
"110",110,0.31,0.17,19.82,2001-04-20
"111",111,0.31,0.17,19.48,2001-04-21
"112",112,0.31,0.17,19.6,2001-04-22
"113",113,0.31,0.17,19.8,2001-04-23
"114",114,0.32,0.17,19.38,2001-04-24
"115",115,0.32,0.17,18.94,2001-04-25
"116",116,0.32,0.17,18.48,2001-04-26
