"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.77,0.21,28.79,2001-01-01
"2",2,0.78,0.21,28.83,2001-01-02
"3",3,0.8,0.21,28.9,2001-01-03
"4",4,0.81,0.2,28.94,2001-01-04
"5",5,0.82,0.2,29.39,2001-01-05
"6",6,0.83,0.2,29.77,2001-01-06
"7",7,0.84,0.2,29.86,2001-01-07
"8",8,0.85,0.19,29.67,2001-01-08
"9",9,0.86,0.19,29.21,2001-01-09
"10",10,0.87,0.19,29.48,2001-01-10
"11",11,0.88,0.19,29.81,2001-01-11
"12",12,0.89,0.19,30.58,2001-01-12
"13",13,0.9,0.19,30.61,2001-01-13
"14",14,0.9,0.19,30.38,2001-01-14
"15",15,0.92,0.19,30.26,2001-01-15
"16",16,0.92,0.19,29.87,2001-01-16
"17",17,0.93,0.2,29.51,2001-01-17
"18",18,0.94,0.2,29.32,2001-01-18
"19",19,0.94,0.2,29.54,2001-01-19
"20",20,0.95,0.2,29.89,2001-01-20
"21",21,0.96,0.2,30.11,2001-01-21
"22",22,0.97,0.2,30.24,2001-01-22
"23",23,0.97,0.2,30.59,2001-01-23
"24",24,0.98,0.2,30.19,2001-01-24
"25",25,0.99,0.2,30.03,2001-01-25
"26",26,1,0.19,30.35,2001-01-26
"27",27,1.01,0.2,30.07,2001-01-27
"28",28,1.01,0.19,30.03,2001-01-28
"29",29,1.02,0.19,30.22,2001-01-29
"30",30,1.03,0.19,30.37,2001-01-30
"31",31,1.04,0.19,30.04,2001-01-31
"32",32,1.05,0.19,29.91,2001-02-01
"33",33,1.06,0.2,29.36,2001-02-02
"34",34,1.07,0.2,29.49,2001-02-03
"35",35,1.08,0.2,29.59,2001-02-04
"36",36,1.09,0.2,29.64,2001-02-05
"37",37,1.11,0.2,29.56,2001-02-06
"38",38,1.12,0.2,29.58,2001-02-07
"39",39,1.13,0.2,29.86,2001-02-08
"40",40,1.14,0.2,30.06,2001-02-09
"41",41,1.15,0.2,30.06,2001-02-10
"42",42,1.16,0.2,30.03,2001-02-11
"43",43,1.17,0.2,29.81,2001-02-12
"44",44,1.18,0.2,29.41,2001-02-13
"45",45,1.19,0.21,28.99,2001-02-14
"46",46,1.19,0.21,28.94,2001-02-15
"47",47,1.2,0.21,28.46,2001-02-16
"48",48,1.21,0.21,28.38,2001-02-17
"49",49,1.21,0.21,28.46,2001-02-18
"50",50,1.21,0.21,28.62,2001-02-19
"51",51,1.21,0.21,28.19,2001-02-20
"52",52,1.21,0.22,27.93,2001-02-21
"53",53,1.21,0.21,28.2,2001-02-22
"54",54,1.21,0.21,28.17,2001-02-23
"55",55,1.21,0.21,28.29,2001-02-24
"56",56,1.2,0.21,28.22,2001-02-25
"57",57,1.2,0.21,27.87,2001-02-26
"58",58,1.19,0.21,27.99,2001-02-27
"59",59,1.19,0.22,27.59,2001-02-28
"60",60,1.12,0.22,26.94,2001-03-01
"61",61,1.17,0.22,26.41,2001-03-02
"62",62,1.17,0.22,26.74,2001-03-03
"63",63,1.16,0.22,26.84,2001-03-04
"64",64,1.15,0.22,26.27,2001-03-05
"65",65,1.15,0.22,26.17,2001-03-06
"66",66,1.14,0.22,26.03,2001-03-07
"67",67,1.13,0.22,26.29,2001-03-08
"68",68,1.13,0.22,26.22,2001-03-09
"69",69,1.12,0.21,26.31,2001-03-10
"70",70,1.11,0.21,26.62,2001-03-11
"71",71,1.11,0.21,26.91,2001-03-12
"72",72,1.1,0.21,26.77,2001-03-13
"73",73,1.1,0.21,26.86,2001-03-14
"74",74,1.09,0.2,26.9,2001-03-15
"75",75,1.08,0.2,26.71,2001-03-16
"76",76,1.08,0.2,26.07,2001-03-17
"77",77,1.07,0.2,25.83,2001-03-18
"78",78,1.06,0.2,25.87,2001-03-19
"79",79,1.05,0.2,25.81,2001-03-20
"80",80,1.04,0.2,25.56,2001-03-21
"81",81,1.03,0.2,25.22,2001-03-22
"82",82,1.02,0.2,25.07,2001-03-23
"83",83,1.01,0.2,24.62,2001-03-24
"84",84,1,0.2,24.41,2001-03-25
"85",85,0.98,0.21,24.08,2001-03-26
"86",86,0.97,0.21,24.14,2001-03-27
"87",87,0.96,0.21,23.91,2001-03-28
"88",88,0.94,0.21,23.74,2001-03-29
"89",89,0.93,0.21,23.44,2001-03-30
"90",90,0.92,0.2,23.17,2001-03-31
"91",91,0.9,0.2,23.16,2001-04-01
"92",92,0.89,0.2,23.38,2001-04-02
"93",93,0.88,0.2,23.58,2001-04-03
"94",94,0.86,0.2,23.25,2001-04-04
"95",95,0.85,0.2,23.09,2001-04-05
"96",96,0.84,0.2,22.73,2001-04-06
"97",97,0.83,0.2,22.73,2001-04-07
"98",98,0.82,0.2,22.72,2001-04-08
"99",99,0.81,0.2,22.78,2001-04-09
"100",100,0.8,0.2,22.66,2001-04-10
"101",101,0.79,0.2,22.34,2001-04-11
"102",102,0.78,0.2,22.23,2001-04-12
"103",103,0.78,0.2,22.09,2001-04-13
"104",104,0.77,0.2,22.19,2001-04-14
"105",105,0.77,0.2,22.09,2001-04-15
"106",106,0.76,0.2,21.84,2001-04-16
"107",107,0.76,0.2,21.93,2001-04-17
"108",108,0.75,0.2,21.87,2001-04-18
"109",109,0.75,0.2,21.46,2001-04-19
"110",110,0.75,0.2,20.94,2001-04-20
"111",111,0.74,0.2,20.66,2001-04-21
"112",112,0.74,0.2,20.57,2001-04-22
"113",113,0.74,0.2,20.51,2001-04-23
"114",114,0.73,0.2,20.52,2001-04-24
"115",115,0.73,0.2,20.15,2001-04-25
"116",116,0.73,0.2,19.59,2001-04-26
"117",117,0.72,0.2,19.18,2001-04-27
"118",118,0.72,0.2,19.3,2001-04-28
"119",119,0.71,0.2,19.36,2001-04-29
"120",120,0.71,0.21,18.86,2001-04-30
"121",121,0.71,0.21,18.62,2001-05-01
"122",122,0.7,0.21,18.27,2001-05-02
"123",123,0.7,0.21,18.03,2001-05-03
"124",124,0.7,0.21,17.88,2001-05-04
"125",125,0.69,0.21,17.59,2001-05-05
"126",126,0.69,0.2,17.41,2001-05-06
"127",127,0.68,0.2,17.41,2001-05-07
"128",128,0.68,0.2,17.4,2001-05-08
"129",129,0.67,0.2,17.34,2001-05-09
"130",130,0.67,0.21,17.29,2001-05-10
"131",131,0.66,0.2,17.12,2001-05-11
"132",132,0.66,0.2,16.93,2001-05-12
"133",133,0.65,0.2,16.68,2001-05-13
"134",134,0.65,0.2,16.54,2001-05-14
"135",135,0.64,0.2,16.5,2001-05-15
"136",136,0.64,0.2,16.63,2001-05-16
"137",137,0.63,0.2,16.56,2001-05-17
"138",138,0.63,0.2,16.32,2001-05-18
"139",139,0.63,0.21,16,2001-05-19
"140",140,0.62,0.21,15.8,2001-05-20
"141",141,0.62,0.21,15.73,2001-05-21
"142",142,0.62,0.21,15.42,2001-05-22
"143",143,0.61,0.21,15.46,2001-05-23
"144",144,0.61,0.21,15.37,2001-05-24
"145",145,0.61,0.22,15.17,2001-05-25
"146",146,0.61,0.23,14.98,2001-05-26
"147",147,0.61,0.23,14.93,2001-05-27
"148",148,0.61,0.23,14.66,2001-05-28
"149",149,0.61,0.23,14.28,2001-05-29
"150",150,0.61,0.24,13.98,2001-05-30
"151",151,0.61,0.24,13.71,2001-05-31
"152",152,0.61,0.24,13.58,2001-06-01
"153",153,0.61,0.25,13.59,2001-06-02
"154",154,0.61,0.25,13.66,2001-06-03
"155",155,0.61,0.26,13.76,2001-06-04
"156",156,0.62,0.26,13.51,2001-06-05
"157",157,0.62,0.26,13.44,2001-06-06
"158",158,0.62,0.26,13.62,2001-06-07
"159",159,0.61,0.26,13.47,2001-06-08
"160",160,0.62,0.26,13.35,2001-06-09
"161",161,0.61,0.27,13.37,2001-06-10
"162",162,0.61,0.27,13.19,2001-06-11
"163",163,0.61,0.27,13.13,2001-06-12
"164",164,0.61,0.27,12.87,2001-06-13
"165",165,0.6,0.27,12.69,2001-06-14
"166",166,0.6,0.27,12.56,2001-06-15
"167",167,0.6,0.27,12.47,2001-06-16
"168",168,0.6,0.27,12.25,2001-06-17
"169",169,0.59,0.28,12.29,2001-06-18
"170",170,0.59,0.28,12.48,2001-06-19
"171",171,0.59,0.28,12.44,2001-06-20
"172",172,0.59,0.28,12.02,2001-06-21
"173",173,0.59,0.27,11.94,2001-06-22
"174",174,0.59,0.27,11.78,2001-06-23
"175",175,0.6,0.27,11.62,2001-06-24
"176",176,0.6,0.27,11.59,2001-06-25
"177",177,0.6,0.27,11.56,2001-06-26
"178",178,0.61,0.28,11.36,2001-06-27
"179",179,0.62,0.28,11.37,2001-06-28
"180",180,0.63,0.29,11.29,2001-06-29
"181",181,0.64,0.28,11.12,2001-06-30
"182",182,0.65,0.28,11.08,2001-07-01
"183",183,0.66,0.28,11.13,2001-07-02
"184",184,0.67,0.28,11.22,2001-07-03
"185",185,0.69,0.27,11.26,2001-07-04
"186",186,0.7,0.27,11.24,2001-07-05
"187",187,0.72,0.27,11.09,2001-07-06
"188",188,0.73,0.27,10.94,2001-07-07
"189",189,0.75,0.27,10.97,2001-07-08
"190",190,0.76,0.27,10.96,2001-07-09
"191",191,0.78,0.27,10.94,2001-07-10
"192",192,0.79,0.27,11.22,2001-07-11
"193",193,0.81,0.27,11.28,2001-07-12
"194",194,0.82,0.28,11.29,2001-07-13
"195",195,0.84,0.28,11.19,2001-07-14
"196",196,0.85,0.28,10.91,2001-07-15
"197",197,0.86,0.28,10.69,2001-07-16
"198",198,0.88,0.28,10.77,2001-07-17
"199",199,0.89,0.28,10.82,2001-07-18
"200",200,0.91,0.28,10.86,2001-07-19
"201",201,0.92,0.27,10.9,2001-07-20
"202",202,0.93,0.28,11.04,2001-07-21
"203",203,0.95,0.28,11.16,2001-07-22
"204",204,0.96,0.28,11.31,2001-07-23
"205",205,0.98,0.28,11.38,2001-07-24
"206",206,1,0.28,11.61,2001-07-25
"207",207,1.02,0.28,11.62,2001-07-26
"208",208,1.03,0.28,11.5,2001-07-27
"209",209,1.06,0.28,11.44,2001-07-28
"210",210,1.08,0.27,11.52,2001-07-29
"211",211,1.1,0.27,11.67,2001-07-30
"212",212,1.12,0.27,11.72,2001-07-31
"213",213,1.15,0.27,11.83,2001-08-01
"214",214,1.18,0.26,11.68,2001-08-02
"215",215,1.2,0.27,11.73,2001-08-03
"216",216,1.23,0.27,11.54,2001-08-04
"217",217,1.26,0.27,11.66,2001-08-05
"218",218,1.29,0.26,11.54,2001-08-06
"219",219,1.32,0.26,11.48,2001-08-07
"220",220,1.35,0.26,11.06,2001-08-08
"221",221,1.38,0.26,11.29,2001-08-09
"222",222,1.41,0.25,11.64,2001-08-10
"223",223,1.45,0.25,11.87,2001-08-11
"224",224,1.48,0.25,11.71,2001-08-12
"225",225,1.51,0.25,11.73,2001-08-13
"226",226,1.55,0.25,12.04,2001-08-14
"227",227,1.58,0.25,12.42,2001-08-15
"228",228,1.62,0.25,12.78,2001-08-16
"229",229,1.65,0.25,12.62,2001-08-17
"230",230,1.69,0.25,12.41,2001-08-18
"231",231,1.72,0.25,12.18,2001-08-19
"232",232,1.75,0.24,12.13,2001-08-20
"233",233,1.79,0.24,12.21,2001-08-21
"234",234,1.82,0.24,12.8,2001-08-22
"235",235,1.86,0.25,13.03,2001-08-23
"236",236,1.89,0.25,13.37,2001-08-24
"237",237,1.92,0.25,13.26,2001-08-25
"238",238,1.96,0.25,13.13,2001-08-26
"239",239,1.99,0.24,13.24,2001-08-27
"240",240,2.02,0.24,13.53,2001-08-28
"241",241,2.05,0.24,14.1,2001-08-29
"242",242,2.08,0.23,14.33,2001-08-30
"243",243,2.11,0.24,14.28,2001-08-31
"244",244,2.14,0.24,14.41,2001-09-01
"245",245,2.16,0.24,14.82,2001-09-02
"246",246,2.19,0.24,14.88,2001-09-03
"247",247,2.21,0.24,14.74,2001-09-04
"248",248,2.23,0.24,14.59,2001-09-05
"249",249,2.25,0.24,14.71,2001-09-06
"250",250,2.27,0.24,14.89,2001-09-07
"251",251,2.28,0.24,14.91,2001-09-08
"252",252,2.3,0.24,15.11,2001-09-09
"253",253,2.31,0.24,15.07,2001-09-10
"254",254,2.32,0.24,15.14,2001-09-11
"255",255,2.33,0.23,15.38,2001-09-12
"256",256,2.33,0.23,15.99,2001-09-13
"257",257,2.33,0.23,16.11,2001-09-14
"258",258,2.33,0.23,16.19,2001-09-15
"259",259,2.33,0.23,15.93,2001-09-16
"260",260,2.32,0.24,15.81,2001-09-17
"261",261,2.31,0.23,16.23,2001-09-18
"262",262,2.3,0.23,16.48,2001-09-19
"263",263,2.29,0.23,16.62,2001-09-20
"264",264,2.28,0.22,17.26,2001-09-21
"265",265,2.26,0.22,18.11,2001-09-22
"266",266,2.24,0.22,18.67,2001-09-23
"267",267,2.23,0.22,18.71,2001-09-24
"268",268,2.2,0.22,18.3,2001-09-25
"269",269,2.19,0.21,18.13,2001-09-26
"270",270,2.16,0.21,18.35,2001-09-27
"271",271,2.14,0.21,18.73,2001-09-28
"272",272,2.12,0.21,18.54,2001-09-29
"273",273,2.09,0.21,18.36,2001-09-30
"274",274,2.07,0.22,18.27,2001-10-01
"275",275,2.05,0.22,18.75,2001-10-02
"276",276,2.02,0.22,19.03,2001-10-03
"277",277,2,0.22,19.3,2001-10-04
"278",278,1.97,0.21,19.83,2001-10-05
"279",279,1.95,0.21,20.07,2001-10-06
"280",280,1.92,0.21,19.71,2001-10-07
"281",281,1.9,0.21,19.3,2001-10-08
"282",282,1.87,0.21,19.23,2001-10-09
"283",283,1.84,0.21,19.66,2001-10-10
"284",284,1.81,0.21,19.86,2001-10-11
"285",285,1.79,0.21,19.89,2001-10-12
"286",286,1.75,0.21,19.99,2001-10-13
"287",287,1.72,0.21,19.97,2001-10-14
"288",288,1.69,0.22,20.13,2001-10-15
"289",289,1.66,0.22,19.91,2001-10-16
"290",290,1.63,0.22,20.26,2001-10-17
"291",291,1.59,0.22,20.61,2001-10-18
"292",292,1.56,0.22,21.19,2001-10-19
"293",293,1.52,0.22,21.38,2001-10-20
"294",294,1.48,0.22,21.67,2001-10-21
"295",295,1.45,0.22,22,2001-10-22
"296",296,1.41,0.21,21.99,2001-10-23
"297",297,1.37,0.21,21.82,2001-10-24
"298",298,1.33,0.21,21.96,2001-10-25
"299",299,1.29,0.21,22.03,2001-10-26
"300",300,1.26,0.21,21.84,2001-10-27
"301",301,1.22,0.21,22.16,2001-10-28
"302",302,1.18,0.21,22.61,2001-10-29
"303",303,1.14,0.2,22.91,2001-10-30
"304",304,1.1,0.2,22.98,2001-10-31
"305",305,1.07,0.2,23.45,2001-11-01
"306",306,1.03,0.2,23.41,2001-11-02
"307",307,1,0.2,23.34,2001-11-03
"308",308,0.97,0.21,22.79,2001-11-04
"309",309,0.93,0.21,23.07,2001-11-05
"310",310,0.9,0.21,23.11,2001-11-06
"311",311,0.87,0.22,22.99,2001-11-07
"312",312,0.84,0.22,23.26,2001-11-08
"313",313,0.81,0.21,23.44,2001-11-09
"314",314,0.79,0.21,23.73,2001-11-10
"315",315,0.76,0.21,24.22,2001-11-11
"316",316,0.73,0.21,24.62,2001-11-12
"317",317,0.71,0.2,24.96,2001-11-13
"318",318,0.69,0.2,25.01,2001-11-14
"319",319,0.68,0.2,24.91,2001-11-15
"320",320,0.66,0.2,24.63,2001-11-16
"321",321,0.64,0.2,24.49,2001-11-17
"322",322,0.63,0.2,25.01,2001-11-18
"323",323,0.62,0.2,25.78,2001-11-19
"324",324,0.61,0.2,26.28,2001-11-20
"325",325,0.6,0.2,25.99,2001-11-21
"326",326,0.59,0.21,25.42,2001-11-22
"327",327,0.59,0.2,25.09,2001-11-23
"328",328,0.58,0.2,25.14,2001-11-24
"329",329,0.58,0.2,25.53,2001-11-25
"330",330,0.58,0.2,25.93,2001-11-26
"331",331,0.57,0.2,25.8,2001-11-27
"332",332,0.57,0.21,25.98,2001-11-28
"333",333,0.57,0.21,25.91,2001-11-29
"334",334,0.57,0.21,26.06,2001-11-30
"335",335,0.57,0.21,26.57,2001-12-01
"336",336,0.57,0.21,26.32,2001-12-02
"337",337,0.57,0.21,26.23,2001-12-03
"338",338,0.57,0.22,26.3,2001-12-04
"339",339,0.57,0.22,26.14,2001-12-05
"340",340,0.57,0.22,25.82,2001-12-06
"341",341,0.56,0.21,26.22,2001-12-07
"342",342,0.56,0.21,26.53,2001-12-08
"343",343,0.56,0.21,26.8,2001-12-09
"344",344,0.56,0.22,26.72,2001-12-10
"345",345,0.56,0.22,26.28,2001-12-11
"346",346,0.56,0.22,26.36,2001-12-12
"347",347,0.56,0.22,26.55,2001-12-13
"348",348,0.56,0.22,27.11,2001-12-14
"349",349,0.57,0.21,27.6,2001-12-15
"350",350,0.57,0.21,27.48,2001-12-16
"351",351,0.57,0.21,27.68,2001-12-17
"352",352,0.58,0.21,27.66,2001-12-18
"353",353,0.59,0.21,28.03,2001-12-19
"354",354,0.6,0.21,28.46,2001-12-20
