"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.12,0.15,29.19,2001-01-01
"2",2,0.12,0.14,28.53,2001-01-02
"3",3,0.13,0.14,28.66,2001-01-03
"4",4,0.13,0.14,28.78,2001-01-04
"5",5,0.13,0.14,29.28,2001-01-05
"6",6,0.14,0.14,29.42,2001-01-06
"7",7,0.14,0.14,29.09,2001-01-07
"8",8,0.14,0.14,28.58,2001-01-08
"9",9,0.15,0.14,28.73,2001-01-09
"10",10,0.15,0.15,29.76,2001-01-10
"11",11,0.16,0.15,29.67,2001-01-11
"12",12,0.16,0.15,29.19,2001-01-12
"13",13,0.16,0.16,28.39,2001-01-13
"14",14,0.17,0.16,27.86,2001-01-14
"15",15,0.17,0.15,28.04,2001-01-15
"16",16,0.17,0.15,28.78,2001-01-16
"17",17,0.17,0.15,29.21,2001-01-17
"18",18,0.17,0.15,29.07,2001-01-18
"19",19,0.18,0.15,30,2001-01-19
"20",20,0.18,0.16,29.79,2001-01-20
"21",21,0.18,0.16,29.49,2001-01-21
"22",22,0.18,0.16,29.13,2001-01-22
"23",23,0.18,0.16,29.14,2001-01-23
"24",24,0.17,0.15,29.05,2001-01-24
"25",25,0.17,0.15,29.53,2001-01-25
"26",26,0.17,0.15,29.59,2001-01-26
"27",27,0.17,0.15,29.54,2001-01-27
"28",28,0.17,0.15,29.51,2001-01-28
"29",29,0.17,0.15,29.12,2001-01-29
"30",30,0.17,0.15,28.64,2001-01-30
"31",31,0.17,0.15,28.34,2001-01-31
"32",32,0.16,0.14,28.39,2001-02-01
"33",33,0.16,0.14,28.35,2001-02-02
"34",34,0.17,0.14,28.36,2001-02-03
"35",35,0.16,0.15,28.54,2001-02-04
"36",36,0.16,0.16,28.33,2001-02-05
"37",37,0.16,0.16,28.42,2001-02-06
"38",38,0.16,0.15,28.96,2001-02-07
"39",39,0.16,0.15,28.94,2001-02-08
"40",40,0.16,0.15,28.51,2001-02-09
"41",41,0.16,0.15,28.27,2001-02-10
"42",42,0.16,0.15,28.17,2001-02-11
"43",43,0.16,0.15,28.08,2001-02-12
"44",44,0.16,0.15,28.33,2001-02-13
"45",45,0.17,0.15,28.54,2001-02-14
"46",46,0.17,0.16,28.74,2001-02-15
"47",47,0.17,0.15,28.48,2001-02-16
"48",48,0.17,0.15,28.81,2001-02-17
"49",49,0.17,0.15,28.73,2001-02-18
"50",50,0.18,0.15,28.41,2001-02-19
"51",51,0.18,0.16,27.8,2001-02-20
"52",52,0.18,0.15,27.76,2001-02-21
"53",53,0.18,0.16,27.38,2001-02-22
"54",54,0.18,0.15,27.54,2001-02-23
"55",55,0.19,0.15,27.31,2001-02-24
"56",56,0.19,0.15,27.36,2001-02-25
"57",57,0.19,0.15,27.68,2001-02-26
"58",58,0.2,0.15,27.47,2001-02-27
"59",59,0.2,0.15,26.71,2001-02-28
"60",60,0.23,0.15,26.22,2001-03-01
"61",61,0.21,0.15,26.1,2001-03-02
"62",62,0.21,0.15,26.57,2001-03-03
"63",63,0.22,0.15,26.36,2001-03-04
"64",64,0.22,0.15,26.29,2001-03-05
"65",65,0.23,0.15,26.31,2001-03-06
"66",66,0.24,0.15,26.49,2001-03-07
"67",67,0.24,0.15,26.59,2001-03-08
"68",68,0.25,0.15,26.96,2001-03-09
"69",69,0.26,0.15,27.08,2001-03-10
"70",70,0.26,0.14,27.07,2001-03-11
"71",71,0.27,0.14,26.62,2001-03-12
"72",72,0.28,0.14,26.34,2001-03-13
"73",73,0.28,0.14,26.23,2001-03-14
"74",74,0.29,0.14,26.12,2001-03-15
"75",75,0.3,0.14,25.39,2001-03-16
"76",76,0.3,0.14,25.42,2001-03-17
"77",77,0.31,0.14,25.72,2001-03-18
"78",78,0.31,0.15,25.32,2001-03-19
"79",79,0.32,0.15,25.03,2001-03-20
"80",80,0.33,0.15,24.5,2001-03-21
"81",81,0.33,0.15,23.82,2001-03-22
"82",82,0.34,0.15,23.79,2001-03-23
"83",83,0.34,0.15,23.76,2001-03-24
"84",84,0.35,0.15,23.64,2001-03-25
"85",85,0.35,0.15,23.56,2001-03-26
"86",86,0.35,0.15,23.33,2001-03-27
"87",87,0.36,0.15,22.92,2001-03-28
"88",88,0.36,0.15,22.78,2001-03-29
"89",89,0.36,0.15,22.26,2001-03-30
"90",90,0.37,0.15,22.59,2001-03-31
"91",91,0.37,0.15,22.83,2001-04-01
"92",92,0.37,0.14,22.83,2001-04-02
"93",93,0.37,0.14,22.1,2001-04-03
"94",94,0.38,0.14,21.64,2001-04-04
"95",95,0.38,0.14,21.76,2001-04-05
"96",96,0.38,0.14,22.08,2001-04-06
"97",97,0.38,0.14,22.22,2001-04-07
"98",98,0.38,0.14,22.19,2001-04-08
"99",99,0.39,0.15,21.99,2001-04-09
"100",100,0.39,0.16,21.79,2001-04-10
"101",101,0.39,0.16,21.7,2001-04-11
"102",102,0.39,0.15,21.51,2001-04-12
"103",103,0.4,0.15,21.39,2001-04-13
"104",104,0.4,0.15,21.01,2001-04-14
"105",105,0.4,0.15,20.66,2001-04-15
"106",106,0.4,0.15,20.35,2001-04-16
"107",107,0.4,0.16,20.36,2001-04-17
"108",108,0.41,0.16,20.45,2001-04-18
"109",109,0.41,0.15,20.49,2001-04-19
"110",110,0.41,0.16,20.54,2001-04-20
"111",111,0.41,0.16,20.39,2001-04-21
"112",112,0.42,0.16,20.26,2001-04-22
"113",113,0.42,0.16,20.25,2001-04-23
"114",114,0.42,0.16,19.62,2001-04-24
"115",115,0.42,0.16,19.06,2001-04-25
"116",116,0.42,0.16,18.76,2001-04-26
"117",117,0.42,0.16,18.76,2001-04-27
"118",118,0.43,0.16,18.64,2001-04-28
"119",119,0.43,0.17,18.01,2001-04-29
"120",120,0.43,0.16,17.86,2001-04-30
"121",121,0.44,0.16,17.79,2001-05-01
"122",122,0.44,0.16,17.57,2001-05-02
"123",123,0.44,0.16,17.26,2001-05-03
"124",124,0.44,0.16,17.18,2001-05-04
"125",125,0.44,0.16,17.07,2001-05-05
"126",126,0.45,0.16,17.11,2001-05-06
"127",127,0.45,0.16,17.01,2001-05-07
"128",128,0.45,0.16,17.11,2001-05-08
"129",129,0.45,0.16,17.16,2001-05-09
"130",130,0.45,0.16,16.81,2001-05-10
"131",131,0.45,0.16,16.58,2001-05-11
"132",132,0.46,0.16,16.41,2001-05-12
"133",133,0.46,0.16,16.1,2001-05-13
"134",134,0.46,0.16,16.09,2001-05-14
"135",135,0.46,0.16,16.26,2001-05-15
"136",136,0.46,0.15,16.02,2001-05-16
"137",137,0.46,0.16,15.82,2001-05-17
"138",138,0.46,0.16,15.71,2001-05-18
"139",139,0.46,0.16,15.77,2001-05-19
"140",140,0.46,0.16,15.73,2001-05-20
"141",141,0.46,0.16,15.66,2001-05-21
"142",142,0.46,0.16,15.47,2001-05-22
"143",143,0.46,0.16,15.38,2001-05-23
"144",144,0.46,0.16,15.24,2001-05-24
"145",145,0.46,0.16,14.91,2001-05-25
"146",146,0.46,0.16,14.84,2001-05-26
"147",147,0.46,0.16,14.78,2001-05-27
"148",148,0.46,0.17,14.4,2001-05-28
"149",149,0.45,0.17,13.94,2001-05-29
"150",150,0.45,0.17,13.68,2001-05-30
"151",151,0.45,0.17,13.68,2001-05-31
"152",152,0.44,0.17,13.62,2001-06-01
"153",153,0.44,0.17,13.52,2001-06-02
"154",154,0.44,0.17,13.42,2001-06-03
"155",155,0.43,0.17,13.39,2001-06-04
"156",156,0.43,0.17,13.3,2001-06-05
"157",157,0.43,0.17,13.19,2001-06-06
"158",158,0.42,0.18,12.99,2001-06-07
"159",159,0.42,0.18,12.83,2001-06-08
"160",160,0.42,0.18,12.88,2001-06-09
"161",161,0.41,0.18,12.91,2001-06-10
"162",162,0.41,0.18,12.72,2001-06-11
"163",163,0.4,0.19,12.62,2001-06-12
"164",164,0.4,0.18,12.47,2001-06-13
"165",165,0.4,0.18,12.15,2001-06-14
"166",166,0.39,0.19,12.06,2001-06-15
"167",167,0.39,0.19,12.13,2001-06-16
"168",168,0.39,0.19,11.92,2001-06-17
"169",169,0.38,0.19,11.74,2001-06-18
"170",170,0.38,0.19,11.91,2001-06-19
"171",171,0.38,0.18,12,2001-06-20
"172",172,0.37,0.18,11.97,2001-06-21
"173",173,0.37,0.18,11.87,2001-06-22
"174",174,0.37,0.19,11.73,2001-06-23
"175",175,0.37,0.18,11.75,2001-06-24
"176",176,0.37,0.18,11.54,2001-06-25
"177",177,0.36,0.18,11.51,2001-06-26
"178",178,0.36,0.19,11.39,2001-06-27
"179",179,0.36,0.18,11.22,2001-06-28
"180",180,0.36,0.18,11.36,2001-06-29
"181",181,0.36,0.18,11.49,2001-06-30
"182",182,0.36,0.18,11.34,2001-07-01
"183",183,0.36,0.18,11.4,2001-07-02
"184",184,0.36,0.18,11.64,2001-07-03
"185",185,0.36,0.18,11.89,2001-07-04
"186",186,0.36,0.18,11.68,2001-07-05
"187",187,0.36,0.18,11.38,2001-07-06
