"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,1.82,0.23,29.18,2001-01-01
"2",2,1.83,0.23,29.36,2001-01-02
"3",3,1.83,0.23,29.37,2001-01-03
"4",4,1.84,0.23,29.35,2001-01-04
"5",5,1.84,0.23,29.39,2001-01-05
"6",6,1.84,0.23,29.64,2001-01-06
"7",7,1.84,0.24,29.63,2001-01-07
"8",8,1.84,0.23,29.74,2001-01-08
"9",9,1.84,0.23,29.46,2001-01-09
"10",10,1.84,0.23,29.32,2001-01-10
"11",11,1.84,0.23,29.56,2001-01-11
"12",12,1.84,0.23,29.89,2001-01-12
"13",13,1.83,0.23,30.07,2001-01-13
"14",14,1.83,0.23,30.06,2001-01-14
"15",15,1.83,0.23,29.46,2001-01-15
"16",16,1.83,0.24,29.41,2001-01-16
"17",17,1.83,0.24,29.36,2001-01-17
"18",18,1.82,0.23,29.36,2001-01-18
"19",19,1.82,0.24,29.28,2001-01-19
"20",20,1.82,0.24,29.33,2001-01-20
"21",21,1.82,0.24,29.63,2001-01-21
"22",22,1.82,0.24,29.82,2001-01-22
"23",23,1.82,0.23,29.72,2001-01-23
"24",24,1.82,0.23,29.83,2001-01-24
"25",25,1.82,0.24,29.84,2001-01-25
"26",26,1.82,0.23,29.96,2001-01-26
"27",27,1.82,0.24,29.72,2001-01-27
"28",28,1.82,0.24,29.34,2001-01-28
"29",29,1.83,0.25,29.46,2001-01-29
"30",30,1.83,0.25,29.58,2001-01-30
"31",31,1.83,0.25,29.53,2001-01-31
"32",32,1.83,0.25,29.26,2001-02-01
"33",33,1.84,0.25,28.88,2001-02-02
"34",34,1.84,0.24,28.94,2001-02-03
"35",35,1.84,0.25,29.01,2001-02-04
"36",36,1.85,0.25,28.98,2001-02-05
"37",37,1.85,0.25,29.07,2001-02-06
"38",38,1.86,0.25,28.97,2001-02-07
"39",39,1.86,0.24,29.04,2001-02-08
"40",40,1.87,0.24,29.07,2001-02-09
"41",41,1.87,0.24,29.32,2001-02-10
"42",42,1.87,0.23,29.43,2001-02-11
"43",43,1.88,0.23,29.37,2001-02-12
"44",44,1.88,0.23,29.28,2001-02-13
"45",45,1.88,0.24,29.07,2001-02-14
"46",46,1.88,0.24,28.98,2001-02-15
"47",47,1.88,0.24,28.7,2001-02-16
"48",48,1.88,0.24,28.73,2001-02-17
"49",49,1.88,0.23,28.8,2001-02-18
"50",50,1.88,0.24,28.63,2001-02-19
"51",51,1.87,0.24,28.27,2001-02-20
"52",52,1.87,0.24,28.09,2001-02-21
"53",53,1.86,0.24,28.41,2001-02-22
"54",54,1.86,0.24,28.39,2001-02-23
"55",55,1.85,0.24,28.28,2001-02-24
"56",56,1.84,0.24,28.14,2001-02-25
"57",57,1.83,0.25,27.68,2001-02-26
"58",58,1.82,0.25,27.77,2001-02-27
"59",59,1.8,0.25,27.57,2001-02-28
"60",60,1.43,0.25,27.32,2001-03-01
"61",61,1.78,0.25,26.88,2001-03-02
"62",62,1.76,0.24,27.17,2001-03-03
"63",63,1.75,0.24,27,2001-03-04
"64",64,1.73,0.24,26.55,2001-03-05
"65",65,1.71,0.24,26.32,2001-03-06
"66",66,1.7,0.24,26.39,2001-03-07
"67",67,1.68,0.24,26.47,2001-03-08
"68",68,1.66,0.23,26.6,2001-03-09
"69",69,1.64,0.23,26.83,2001-03-10
"70",70,1.62,0.22,27.07,2001-03-11
"71",71,1.59,0.22,27.29,2001-03-12
"72",72,1.57,0.23,27.11,2001-03-13
"73",73,1.55,0.23,27.06,2001-03-14
"74",74,1.52,0.23,27.16,2001-03-15
"75",75,1.5,0.23,27.2,2001-03-16
"76",76,1.47,0.23,26.87,2001-03-17
"77",77,1.45,0.23,26.6,2001-03-18
"78",78,1.42,0.23,26.75,2001-03-19
"79",79,1.39,0.23,26.85,2001-03-20
"80",80,1.36,0.23,26.39,2001-03-21
"81",81,1.32,0.23,25.89,2001-03-22
"82",82,1.29,0.23,25.93,2001-03-23
"83",83,1.26,0.23,25.83,2001-03-24
"84",84,1.22,0.23,25.49,2001-03-25
"85",85,1.19,0.23,25.17,2001-03-26
"86",86,1.15,0.23,25.09,2001-03-27
"87",87,1.11,0.24,24.97,2001-03-28
"88",88,1.08,0.24,24.94,2001-03-29
"89",89,1.04,0.24,24.24,2001-03-30
"90",90,1,0.24,23.83,2001-03-31
"91",91,0.96,0.24,23.81,2001-04-01
"92",92,0.93,0.23,23.94,2001-04-02
"93",93,0.89,0.24,24.07,2001-04-03
"94",94,0.85,0.24,23.87,2001-04-04
"95",95,0.82,0.24,23.81,2001-04-05
"96",96,0.78,0.24,23.63,2001-04-06
"97",97,0.75,0.23,23.42,2001-04-07
"98",98,0.71,0.23,23.43,2001-04-08
"99",99,0.68,0.23,23.47,2001-04-09
"100",100,0.65,0.23,23.35,2001-04-10
"101",101,0.62,0.23,23.17,2001-04-11
"102",102,0.59,0.22,22.92,2001-04-12
"103",103,0.56,0.23,22.94,2001-04-13
"104",104,0.53,0.24,22.86,2001-04-14
"105",105,0.51,0.23,22.74,2001-04-15
"106",106,0.48,0.23,22.67,2001-04-16
"107",107,0.46,0.23,22.67,2001-04-17
"108",108,0.43,0.23,22.63,2001-04-18
"109",109,0.41,0.23,22.44,2001-04-19
"110",110,0.39,0.23,22.02,2001-04-20
"111",111,0.37,0.23,21.65,2001-04-21
"112",112,0.35,0.23,21.48,2001-04-22
"113",113,0.33,0.23,21.45,2001-04-23
"114",114,0.32,0.22,21.37,2001-04-24
"115",115,0.3,0.22,21.06,2001-04-25
"116",116,0.29,0.23,20.62,2001-04-26
"117",117,0.27,0.23,20.12,2001-04-27
"118",118,0.26,0.23,20.31,2001-04-28
"119",119,0.25,0.23,20.05,2001-04-29
"120",120,0.24,0.24,19.69,2001-04-30
"121",121,0.23,0.24,19.47,2001-05-01
"122",122,0.22,0.24,19.38,2001-05-02
"123",123,0.21,0.24,19.3,2001-05-03
"124",124,0.2,0.24,19.13,2001-05-04
"125",125,0.19,0.24,18.84,2001-05-05
