"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.11,0.15,28.34,2001-01-01
"2",2,0.12,0.14,27.92,2001-01-02
"3",3,0.12,0.14,27.99,2001-01-03
"4",4,0.12,0.14,28.21,2001-01-04
"5",5,0.12,0.14,28.66,2001-01-05
"6",6,0.12,0.14,28.94,2001-01-06
"7",7,0.12,0.14,29.11,2001-01-07
"8",8,0.12,0.14,28.52,2001-01-08
"9",9,0.12,0.14,28.27,2001-01-09
"10",10,0.12,0.14,28.77,2001-01-10
"11",11,0.13,0.14,29.19,2001-01-11
"12",12,0.13,0.14,29.51,2001-01-12
"13",13,0.14,0.15,28.88,2001-01-13
"14",14,0.14,0.15,28.64,2001-01-14
"15",15,0.14,0.15,28.98,2001-01-15
"16",16,0.15,0.15,28.97,2001-01-16
"17",17,0.16,0.15,28.87,2001-01-17
"18",18,0.16,0.15,28.66,2001-01-18
"19",19,0.17,0.15,28.93,2001-01-19
"20",20,0.18,0.15,29.55,2001-01-20
"21",21,0.19,0.15,29.54,2001-01-21
"22",22,0.2,0.15,29.49,2001-01-22
"23",23,0.21,0.15,29.99,2001-01-23
"24",24,0.22,0.15,29.54,2001-01-24
"25",25,0.23,0.15,29.51,2001-01-25
"26",26,0.24,0.15,29.83,2001-01-26
"27",27,0.25,0.15,29.39,2001-01-27
"28",28,0.26,0.15,29.54,2001-01-28
"29",29,0.27,0.15,29.56,2001-01-29
"30",30,0.28,0.15,29.26,2001-01-30
"31",31,0.3,0.15,28.95,2001-01-31
"32",32,0.31,0.15,28.85,2001-02-01
"33",33,0.32,0.15,28.32,2001-02-02
"34",34,0.33,0.16,28.27,2001-02-03
"35",35,0.34,0.16,28.25,2001-02-04
"36",36,0.35,0.18,28.2,2001-02-05
"37",37,0.36,0.18,28.02,2001-02-06
"38",38,0.37,0.17,28.49,2001-02-07
"39",39,0.38,0.17,28.89,2001-02-08
"40",40,0.39,0.17,28.7,2001-02-09
"41",41,0.4,0.16,28.53,2001-02-10
"42",42,0.41,0.16,28.35,2001-02-11
"43",43,0.42,0.16,27.95,2001-02-12
"44",44,0.43,0.16,27.75,2001-02-13
"45",45,0.44,0.17,27.68,2001-02-14
"46",46,0.44,0.17,27.9,2001-02-15
"47",47,0.45,0.17,27.54,2001-02-16
"48",48,0.46,0.17,27.68,2001-02-17
"49",49,0.47,0.17,27.88,2001-02-18
"50",50,0.48,0.16,27.81,2001-02-19
"51",51,0.48,0.17,27.24,2001-02-20
"52",52,0.49,0.17,27.26,2001-02-21
"53",53,0.5,0.17,27.36,2001-02-22
"54",54,0.51,0.16,27.68,2001-02-23
"55",55,0.52,0.16,27.71,2001-02-24
"56",56,0.52,0.16,27.58,2001-02-25
"57",57,0.53,0.16,27.24,2001-02-26
"58",58,0.54,0.16,27.29,2001-02-27
"59",59,0.55,0.17,26.72,2001-02-28
"60",60,0.57,0.17,26.04,2001-03-01
"61",61,0.56,0.17,25.85,2001-03-02
"62",62,0.57,0.17,26.13,2001-03-03
"63",63,0.58,0.17,26.02,2001-03-04
"64",64,0.59,0.17,25.57,2001-03-05
"65",65,0.6,0.17,25.76,2001-03-06
"66",66,0.6,0.17,25.76,2001-03-07
"67",67,0.61,0.17,25.93,2001-03-08
"68",68,0.62,0.16,25.88,2001-03-09
"69",69,0.63,0.16,26.09,2001-03-10
"70",70,0.64,0.16,26.54,2001-03-11
"71",71,0.65,0.16,26.37,2001-03-12
"72",72,0.66,0.16,26.22,2001-03-13
"73",73,0.67,0.16,26.33,2001-03-14
"74",74,0.67,0.16,26.24,2001-03-15
"75",75,0.68,0.16,25.57,2001-03-16
"76",76,0.69,0.16,24.99,2001-03-17
