"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,1.93,0.31,30.64,2001-01-01
"2",2,1.98,0.31,30.93,2001-01-02
"3",3,2.03,0.32,31.1,2001-01-03
"4",4,2.08,0.32,30.93,2001-01-04
"5",5,2.12,0.32,30.66,2001-01-05
"6",6,2.16,0.31,30.53,2001-01-06
"7",7,2.2,0.31,30.64,2001-01-07
"8",8,2.24,0.3,30.73,2001-01-08
"9",9,2.29,0.31,31.04,2001-01-09
"10",10,2.32,0.3,30.84,2001-01-10
"11",11,2.36,0.3,30.56,2001-01-11
"12",12,2.4,0.3,30.66,2001-01-12
"13",13,2.43,0.31,30.62,2001-01-13
"14",14,2.47,0.31,30.63,2001-01-14
"15",15,2.5,0.32,30.59,2001-01-15
"16",16,2.53,0.32,30.59,2001-01-16
"17",17,2.56,0.31,30.75,2001-01-17
"18",18,2.59,0.31,30.93,2001-01-18
"19",19,2.63,0.3,31.37,2001-01-19
"20",20,2.66,0.3,31.39,2001-01-20
"21",21,2.69,0.3,31.49,2001-01-21
"22",22,2.71,0.3,31.33,2001-01-22
"23",23,2.74,0.3,30.89,2001-01-23
"24",24,2.77,0.32,30.53,2001-01-24
"25",25,2.79,0.32,30.53,2001-01-25
"26",26,2.82,0.32,30.19,2001-01-26
"27",27,2.84,0.32,30.26,2001-01-27
"28",28,2.87,0.31,30.71,2001-01-28
"29",29,2.89,0.31,30.92,2001-01-29
"30",30,2.91,0.32,30.54,2001-01-30
"31",31,2.93,0.34,30.26,2001-01-31
"32",32,2.95,0.35,30.31,2001-02-01
"33",33,2.96,0.35,29.88,2001-02-02
"34",34,2.98,0.35,29.25,2001-02-03
"35",35,3,0.36,28.96,2001-02-04
"36",36,3.01,0.36,28.95,2001-02-05
"37",37,3.02,0.35,28.98,2001-02-06
"38",38,3.03,0.35,28.93,2001-02-07
"39",39,3.04,0.34,28.88,2001-02-08
"40",40,3.05,0.34,28.93,2001-02-09
"41",41,3.06,0.34,29.05,2001-02-10
"42",42,3.07,0.34,29.37,2001-02-11
"43",43,3.07,0.33,29.69,2001-02-12
"44",44,3.07,0.32,29.67,2001-02-13
"45",45,3.07,0.32,29.74,2001-02-14
"46",46,3.07,0.32,29.48,2001-02-15
"47",47,3.07,0.32,29.53,2001-02-16
"48",48,3.07,0.32,29.52,2001-02-17
"49",49,3.07,0.32,29.6,2001-02-18
"50",50,3.06,0.32,29.63,2001-02-19
"51",51,3.05,0.32,30.07,2001-02-20
"52",52,3.04,0.32,30.29,2001-02-21
"53",53,3.03,0.32,30.37,2001-02-22
