"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.22,0.27,35.6,2001-01-01
"2",2,0.22,0.27,35.56,2001-01-02
"3",3,0.23,0.28,35.58,2001-01-03
"4",4,0.24,0.28,35.43,2001-01-04
"5",5,0.25,0.29,35.3,2001-01-05
"6",6,0.26,0.29,35.05,2001-01-06
"7",7,0.27,0.29,34.67,2001-01-07
"8",8,0.28,0.29,34.72,2001-01-08
"9",9,0.29,0.29,35.03,2001-01-09
"10",10,0.29,0.29,34.99,2001-01-10
"11",11,0.3,0.29,35.11,2001-01-11
"12",12,0.31,0.29,34.84,2001-01-12
"13",13,0.32,0.3,34.3,2001-01-13
"14",14,0.33,0.3,34.08,2001-01-14
"15",15,0.34,0.3,33.76,2001-01-15
"16",16,0.35,0.3,33.99,2001-01-16
"17",17,0.36,0.3,33.67,2001-01-17
"18",18,0.36,0.3,33.53,2001-01-18
"19",19,0.36,0.3,33.65,2001-01-19
"20",20,0.37,0.3,33.97,2001-01-20
"21",21,0.38,0.3,34.16,2001-01-21
"22",22,0.38,0.3,34.64,2001-01-22
"23",23,0.39,0.29,35.18,2001-01-23
"24",24,0.39,0.28,35.63,2001-01-24
"25",25,0.39,0.28,35.87,2001-01-25
"26",26,0.4,0.29,35.61,2001-01-26
"27",27,0.4,0.29,34.99,2001-01-27
"28",28,0.4,0.29,34.93,2001-01-28
"29",29,0.41,0.28,34.92,2001-01-29
"30",30,0.41,0.28,35.01,2001-01-30
"31",31,0.42,0.28,35.36,2001-01-31
"32",32,0.42,0.27,35.29,2001-02-01
"33",33,0.43,0.27,34.76,2001-02-02
"34",34,0.43,0.27,34.03,2001-02-03
"35",35,0.44,0.28,33.81,2001-02-04
"36",36,0.44,0.28,33.92,2001-02-05
"37",37,0.45,0.27,34.25,2001-02-06
"38",38,0.46,0.27,34.71,2001-02-07
"39",39,0.46,0.27,34.93,2001-02-08
"40",40,0.47,0.27,34.83,2001-02-09
"41",41,0.48,0.26,34.97,2001-02-10
"42",42,0.48,0.26,35.11,2001-02-11
"43",43,0.49,0.26,35.22,2001-02-12
"44",44,0.5,0.26,35.22,2001-02-13
"45",45,0.5,0.26,35.51,2001-02-14
"46",46,0.5,0.26,35.61,2001-02-15
"47",47,0.51,0.26,35.42,2001-02-16
"48",48,0.51,0.26,34.95,2001-02-17
"49",49,0.52,0.26,34.81,2001-02-18
"50",50,0.52,0.26,34.99,2001-02-19
"51",51,0.52,0.25,35.25,2001-02-20
"52",52,0.52,0.25,35.41,2001-02-21
"53",53,0.52,0.26,35.17,2001-02-22
"54",54,0.52,0.26,35.03,2001-02-23
"55",55,0.51,0.27,34.69,2001-02-24
"56",56,0.51,0.27,34.74,2001-02-25
"57",57,0.51,0.27,34.71,2001-02-26
"58",58,0.5,0.27,34.53,2001-02-27
"59",59,0.5,0.28,34.51,2001-02-28
"60",60,0.56,0.28,34,2001-03-01
"61",61,0.49,0.27,33.93,2001-03-02
"62",62,0.49,0.27,33.62,2001-03-03
"63",63,0.49,0.28,33.57,2001-03-04
"64",64,0.49,0.28,33.57,2001-03-05
"65",65,0.48,0.28,33.53,2001-03-06
"66",66,0.48,0.28,33.31,2001-03-07
"67",67,0.48,0.28,33.14,2001-03-08
"68",68,0.48,0.28,33.21,2001-03-09
"69",69,0.48,0.28,33.31,2001-03-10
"70",70,0.48,0.28,33.36,2001-03-11
"71",71,0.47,0.28,33.38,2001-03-12
"72",72,0.47,0.28,33.44,2001-03-13
"73",73,0.47,0.27,33.6,2001-03-14
"74",74,0.47,0.27,33.83,2001-03-15
"75",75,0.48,0.27,33.95,2001-03-16
"76",76,0.47,0.27,33.95,2001-03-17
"77",77,0.47,0.26,34.01,2001-03-18
"78",78,0.47,0.26,34.09,2001-03-19
"79",79,0.47,0.26,34.16,2001-03-20
"80",80,0.47,0.26,33.94,2001-03-21
"81",81,0.47,0.27,33.38,2001-03-22
