"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.54,0.21,28.76,2001-01-01
"2",2,0.55,0.21,28.83,2001-01-02
"3",3,0.56,0.21,28.84,2001-01-03
"4",4,0.57,0.21,28.88,2001-01-04
"5",5,0.57,0.2,29.33,2001-01-05
"6",6,0.58,0.2,29.74,2001-01-06
"7",7,0.59,0.2,29.81,2001-01-07
"8",8,0.59,0.19,29.68,2001-01-08
"9",9,0.6,0.2,29.24,2001-01-09
"10",10,0.61,0.19,29.44,2001-01-10
"11",11,0.61,0.19,29.74,2001-01-11
"12",12,0.62,0.19,30.52,2001-01-12
"13",13,0.62,0.2,30.57,2001-01-13
"14",14,0.63,0.19,30.33,2001-01-14
"15",15,0.64,0.19,30.16,2001-01-15
"16",16,0.64,0.19,29.81,2001-01-16
"17",17,0.65,0.2,29.41,2001-01-17
"18",18,0.66,0.2,29.22,2001-01-18
"19",19,0.67,0.2,29.44,2001-01-19
"20",20,0.68,0.2,29.77,2001-01-20
"21",21,0.69,0.2,29.93,2001-01-21
"22",22,0.7,0.2,30.12,2001-01-22
"23",23,0.71,0.2,30.44,2001-01-23
"24",24,0.72,0.2,30.1,2001-01-24
"25",25,0.73,0.2,29.9,2001-01-25
"26",26,0.74,0.2,30.23,2001-01-26
"27",27,0.75,0.2,29.97,2001-01-27
"28",28,0.76,0.2,29.91,2001-01-28
"29",29,0.77,0.2,30.1,2001-01-29
"30",30,0.78,0.2,30.32,2001-01-30
"31",31,0.79,0.2,29.96,2001-01-31
"32",32,0.8,0.19,29.81,2001-02-01
"33",33,0.81,0.2,29.32,2001-02-02
"34",34,0.82,0.2,29.41,2001-02-03
"35",35,0.84,0.2,29.5,2001-02-04
"36",36,0.85,0.21,29.57,2001-02-05
"37",37,0.86,0.21,29.55,2001-02-06
"38",38,0.87,0.2,29.54,2001-02-07
"39",39,0.88,0.2,29.83,2001-02-08
"40",40,0.88,0.2,30.1,2001-02-09
"41",41,0.89,0.2,30.09,2001-02-10
"42",42,0.9,0.2,30.08,2001-02-11
"43",43,0.9,0.2,29.88,2001-02-12
"44",44,0.91,0.2,29.48,2001-02-13
"45",45,0.91,0.21,29.03,2001-02-14
"46",46,0.91,0.21,28.99,2001-02-15
"47",47,0.91,0.22,28.56,2001-02-16
"48",48,0.92,0.21,28.47,2001-02-17
"49",49,0.91,0.21,28.53,2001-02-18
"50",50,0.91,0.21,28.67,2001-02-19
"51",51,0.9,0.21,28.23,2001-02-20
"52",52,0.9,0.21,27.98,2001-02-21
"53",53,0.89,0.21,28.24,2001-02-22
"54",54,0.88,0.21,28.18,2001-02-23
"55",55,0.87,0.21,28.29,2001-02-24
"56",56,0.86,0.21,28.21,2001-02-25
"57",57,0.85,0.21,27.82,2001-02-26
"58",58,0.83,0.21,27.96,2001-02-27
"59",59,0.82,0.22,27.57,2001-02-28
"60",60,0.79,0.22,26.91,2001-03-01
"61",61,0.8,0.22,26.34,2001-03-02
"62",62,0.78,0.22,26.7,2001-03-03
"63",63,0.77,0.23,26.77,2001-03-04
"64",64,0.76,0.22,26.22,2001-03-05
"65",65,0.75,0.22,26.11,2001-03-06
"66",66,0.74,0.22,25.99,2001-03-07
"67",67,0.73,0.22,26.22,2001-03-08
"68",68,0.72,0.22,26.14,2001-03-09
"69",69,0.71,0.21,26.29,2001-03-10
"70",70,0.71,0.21,26.58,2001-03-11
"71",71,0.7,0.21,26.91,2001-03-12
"72",72,0.7,0.21,26.76,2001-03-13
"73",73,0.69,0.21,26.79,2001-03-14
"74",74,0.69,0.2,26.82,2001-03-15
"75",75,0.68,0.2,26.71,2001-03-16
"76",76,0.68,0.2,26.04,2001-03-17
"77",77,0.68,0.2,25.85,2001-03-18
"78",78,0.68,0.2,25.88,2001-03-19
"79",79,0.68,0.2,25.84,2001-03-20
"80",80,0.68,0.2,25.58,2001-03-21
"81",81,0.68,0.2,25.29,2001-03-22
"82",82,0.68,0.2,25.19,2001-03-23
"83",83,0.69,0.2,24.74,2001-03-24
"84",84,0.69,0.2,24.52,2001-03-25
"85",85,0.69,0.21,24.19,2001-03-26
"86",86,0.7,0.21,24.23,2001-03-27
"87",87,0.71,0.21,23.98,2001-03-28
"88",88,0.71,0.21,23.81,2001-03-29
"89",89,0.72,0.21,23.51,2001-03-30
"90",90,0.73,0.21,23.21,2001-03-31
"91",91,0.73,0.21,23.15,2001-04-01
"92",92,0.74,0.2,23.35,2001-04-02
"93",93,0.75,0.2,23.56,2001-04-03
"94",94,0.76,0.2,23.28,2001-04-04
"95",95,0.76,0.2,23.13,2001-04-05
"96",96,0.77,0.21,22.76,2001-04-06
"97",97,0.78,0.21,22.74,2001-04-07
"98",98,0.79,0.2,22.76,2001-04-08
"99",99,0.8,0.2,22.79,2001-04-09
"100",100,0.8,0.2,22.7,2001-04-10
"101",101,0.81,0.2,22.42,2001-04-11
"102",102,0.82,0.2,22.27,2001-04-12
"103",103,0.83,0.2,22.16,2001-04-13
"104",104,0.83,0.21,22.26,2001-04-14
"105",105,0.84,0.2,22.16,2001-04-15
"106",106,0.85,0.2,21.87,2001-04-16
"107",107,0.85,0.2,21.95,2001-04-17
"108",108,0.86,0.2,21.9,2001-04-18
"109",109,0.87,0.2,21.53,2001-04-19
"110",110,0.87,0.2,21.04,2001-04-20
"111",111,0.88,0.21,20.74,2001-04-21
"112",112,0.88,0.2,20.63,2001-04-22
"113",113,0.89,0.2,20.55,2001-04-23
"114",114,0.9,0.2,20.57,2001-04-24
"115",115,0.9,0.2,20.21,2001-04-25
"116",116,0.91,0.2,19.69,2001-04-26
"117",117,0.91,0.21,19.23,2001-04-27
"118",118,0.92,0.2,19.37,2001-04-28
"119",119,0.92,0.21,19.42,2001-04-29
"120",120,0.92,0.21,18.93,2001-04-30
"121",121,0.93,0.21,18.71,2001-05-01
"122",122,0.93,0.21,18.39,2001-05-02
"123",123,0.93,0.21,18.17,2001-05-03
"124",124,0.94,0.21,18,2001-05-04
"125",125,0.94,0.21,17.68,2001-05-05
"126",126,0.94,0.21,17.46,2001-05-06
"127",127,0.94,0.21,17.49,2001-05-07
"128",128,0.95,0.2,17.44,2001-05-08
"129",129,0.95,0.2,17.42,2001-05-09
"130",130,0.95,0.21,17.38,2001-05-10
"131",131,0.95,0.21,17.22,2001-05-11
"132",132,0.95,0.2,17.06,2001-05-12
"133",133,0.95,0.2,16.78,2001-05-13
"134",134,0.95,0.2,16.62,2001-05-14
"135",135,0.95,0.2,16.54,2001-05-15
"136",136,0.94,0.2,16.69,2001-05-16
"137",137,0.94,0.2,16.66,2001-05-17
"138",138,0.94,0.21,16.38,2001-05-18
"139",139,0.94,0.21,16.02,2001-05-19
"140",140,0.94,0.21,15.82,2001-05-20
"141",141,0.93,0.21,15.75,2001-05-21
"142",142,0.93,0.22,15.43,2001-05-22
"143",143,0.93,0.22,15.5,2001-05-23
"144",144,0.92,0.22,15.44,2001-05-24
"145",145,0.92,0.22,15.22,2001-05-25
"146",146,0.92,0.23,15.02,2001-05-26
"147",147,0.92,0.23,15.01,2001-05-27
"148",148,0.92,0.23,14.78,2001-05-28
"149",149,0.91,0.24,14.37,2001-05-29
