"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,-0.13,0.13,31.73,2001-01-01
"2",2,-0.13,0.13,32,2001-01-02
"3",3,-0.13,0.14,31.83,2001-01-03
"4",4,-0.13,0.15,32.01,2001-01-04
"5",5,-0.13,0.15,32.27,2001-01-05
"6",6,-0.13,0.15,31.97,2001-01-06
"7",7,-0.13,0.15,31.97,2001-01-07
"8",8,-0.12,0.14,31.83,2001-01-08
"9",9,-0.12,0.14,32.13,2001-01-09
"10",10,-0.12,0.14,32.19,2001-01-10
"11",11,-0.11,0.14,31.73,2001-01-11
"12",12,-0.11,0.14,31.46,2001-01-12
"13",13,-0.1,0.14,31.19,2001-01-13
"14",14,-0.1,0.15,31.05,2001-01-14
"15",15,-0.09,0.15,31.6,2001-01-15
"16",16,-0.09,0.15,31.71,2001-01-16
"17",17,-0.08,0.14,31.59,2001-01-17
"18",18,-0.08,0.14,32.12,2001-01-18
"19",19,-0.07,0.14,32.24,2001-01-19
"20",20,-0.07,0.14,31.72,2001-01-20
"21",21,-0.07,0.14,31.91,2001-01-21
"22",22,-0.06,0.15,32.16,2001-01-22
"23",23,-0.06,0.15,32.51,2001-01-23
"24",24,-0.06,0.15,32.33,2001-01-24
"25",25,-0.05,0.15,31.64,2001-01-25
"26",26,-0.05,0.15,31.41,2001-01-26
"27",27,-0.05,0.15,31.53,2001-01-27
"28",28,-0.04,0.15,31.38,2001-01-28
"29",29,-0.04,0.15,31.12,2001-01-29
"30",30,-0.04,0.16,30.68,2001-01-30
"31",31,-0.03,0.16,30.04,2001-01-31
"32",32,-0.03,0.17,29.14,2001-02-01
"33",33,-0.03,0.17,28.87,2001-02-02
"34",34,-0.02,0.16,29.06,2001-02-03
"35",35,-0.02,0.16,29.58,2001-02-04
"36",36,-0.01,0.16,29.58,2001-02-05
"37",37,-0.01,0.15,30.06,2001-02-06
"38",38,0,0.15,30.22,2001-02-07
"39",39,0.01,0.16,29.79,2001-02-08
"40",40,0.02,0.16,30.04,2001-02-09
"41",41,0.02,0.15,30.49,2001-02-10
"42",42,0.03,0.15,31.01,2001-02-11
"43",43,0.03,0.16,30.67,2001-02-12
"44",44,0.04,0.16,30.38,2001-02-13
"45",45,0.05,0.17,30.56,2001-02-14
"46",46,0.05,0.16,31.11,2001-02-15
"47",47,0.06,0.18,31.18,2001-02-16
"48",48,0.06,0.19,30.78,2001-02-17
"49",49,0.07,0.18,30.52,2001-02-18
"50",50,0.07,0.18,29.62,2001-02-19
"51",51,0.07,0.18,29.13,2001-02-20
"52",52,0.08,0.18,28.71,2001-02-21
"53",53,0.08,0.18,28.48,2001-02-22
"54",54,0.08,0.18,28.32,2001-02-23
"55",55,0.08,0.18,28.97,2001-02-24
"56",56,0.08,0.17,29.48,2001-02-25
"57",57,0.08,0.17,29.53,2001-02-26
"58",58,0.09,0.17,28.94,2001-02-27
"59",59,0.09,0.17,27.68,2001-02-28
"60",60,0.09,0.2,26.34,2001-03-01
"61",61,0.09,0.19,27.05,2001-03-02
"62",62,0.09,0.18,26.87,2001-03-03
"63",63,0.09,0.19,27.04,2001-03-04
"64",64,0.1,0.19,26.82,2001-03-05
"65",65,0.1,0.18,27.02,2001-03-06
"66",66,0.1,0.18,27.18,2001-03-07
"67",67,0.1,0.17,27.79,2001-03-08
"68",68,0.11,0.17,28.25,2001-03-09
"69",69,0.11,0.16,28.09,2001-03-10
"70",70,0.11,0.16,27.97,2001-03-11
"71",71,0.12,0.16,27.86,2001-03-12
"72",72,0.12,0.15,28.09,2001-03-13
"73",73,0.13,0.15,28.49,2001-03-14
"74",74,0.13,0.15,28.3,2001-03-15
"75",75,0.14,0.15,28.19,2001-03-16
"76",76,0.14,0.15,28.45,2001-03-17
"77",77,0.14,0.15,28.47,2001-03-18
"78",78,0.15,0.16,27.79,2001-03-19
"79",79,0.15,0.16,27.44,2001-03-20
"80",80,0.16,0.16,27.19,2001-03-21
"81",81,0.16,0.16,27.23,2001-03-22
"82",82,0.16,0.16,26.72,2001-03-23
"83",83,0.16,0.17,26.29,2001-03-24
"84",84,0.17,0.16,26.37,2001-03-25
"85",85,0.17,0.16,26.31,2001-03-26
"86",86,0.17,0.16,25.98,2001-03-27
"87",87,0.17,0.16,25.93,2001-03-28
"88",88,0.17,0.16,25.54,2001-03-29
"89",89,0.18,0.16,25.37,2001-03-30
"90",90,0.18,0.16,25.08,2001-03-31
"91",91,0.18,0.17,24.58,2001-04-01
"92",92,0.18,0.16,23.94,2001-04-02
"93",93,0.18,0.16,23.82,2001-04-03
"94",94,0.18,0.16,24.05,2001-04-04
"95",95,0.18,0.16,24.43,2001-04-05
"96",96,0.18,0.16,24.51,2001-04-06
"97",97,0.18,0.16,24.15,2001-04-07
"98",98,0.19,0.15,24.03,2001-04-08
"99",99,0.19,0.15,23.78,2001-04-09
"100",100,0.19,0.15,23.85,2001-04-10
"101",101,0.19,0.15,24.03,2001-04-11
"102",102,0.19,0.15,24.04,2001-04-12
"103",103,0.19,0.15,23.92,2001-04-13
"104",104,0.19,0.15,24.06,2001-04-14
"105",105,0.19,0.15,24.41,2001-04-15
"106",106,0.2,0.15,24.52,2001-04-16
"107",107,0.2,0.15,24.06,2001-04-17
"108",108,0.2,0.15,24.05,2001-04-18
"109",109,0.2,0.15,23.82,2001-04-19
"110",110,0.2,0.15,23.58,2001-04-20
"111",111,0.2,0.14,23.32,2001-04-21
"112",112,0.21,0.15,23.07,2001-04-22
"113",113,0.21,0.15,22.81,2001-04-23
"114",114,0.21,0.15,22.47,2001-04-24
"115",115,0.21,0.15,22.41,2001-04-25
"116",116,0.21,0.15,22.48,2001-04-26
"117",117,0.21,0.15,22.06,2001-04-27
"118",118,0.21,0.14,21.67,2001-04-28
"119",119,0.21,0.14,21.59,2001-04-29
"120",120,0.21,0.14,21.7,2001-04-30
"121",121,0.21,0.14,21.61,2001-05-01
"122",122,0.21,0.14,20.94,2001-05-02
"123",123,0.21,0.14,20.83,2001-05-03
"124",124,0.21,0.14,20.7,2001-05-04
"125",125,0.21,0.15,20.78,2001-05-05
"126",126,0.21,0.15,21.21,2001-05-06
