"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.43,0.11,34.71,2001-01-01
"2",2,0.44,0.11,34.96,2001-01-02
"3",3,0.45,0.11,34.96,2001-01-03
"4",4,0.45,0.11,35.1,2001-01-04
"5",5,0.46,0.11,35.21,2001-01-05
"6",6,0.47,0.12,35.04,2001-01-06
"7",7,0.47,0.13,34.64,2001-01-07
"8",8,0.48,0.14,34.32,2001-01-08
"9",9,0.49,0.14,34.47,2001-01-09
"10",10,0.49,0.14,34.53,2001-01-10
"11",11,0.5,0.14,34.2,2001-01-11
"12",12,0.5,0.14,33.68,2001-01-12
"13",13,0.51,0.14,33.73,2001-01-13
"14",14,0.51,0.14,32.85,2001-01-14
"15",15,0.52,0.14,32.74,2001-01-15
"16",16,0.52,0.14,32.87,2001-01-16
"17",17,0.52,0.14,33.29,2001-01-17
"18",18,0.53,0.15,33.14,2001-01-18
"19",19,0.53,0.15,32.85,2001-01-19
"20",20,0.53,0.15,32.96,2001-01-20
"21",21,0.53,0.14,33.27,2001-01-21
"22",22,0.53,0.14,34.04,2001-01-22
"23",23,0.53,0.13,34.52,2001-01-23
"24",24,0.53,0.13,35.19,2001-01-24
"25",25,0.53,0.13,35.47,2001-01-25
"26",26,0.53,0.13,35.06,2001-01-26
"27",27,0.53,0.13,34.63,2001-01-27
"28",28,0.53,0.13,34.65,2001-01-28
"29",29,0.53,0.13,34.72,2001-01-29
"30",30,0.53,0.13,34.91,2001-01-30
"31",31,0.54,0.13,34.18,2001-01-31
"32",32,0.53,0.13,33.57,2001-02-01
"33",33,0.54,0.13,33.1,2001-02-02
"34",34,0.54,0.13,33.06,2001-02-03
"35",35,0.54,0.12,33.17,2001-02-04
"36",36,0.54,0.12,33.4,2001-02-05
"37",37,0.54,0.12,33.8,2001-02-06
"38",38,0.55,0.12,34,2001-02-07
"39",39,0.55,0.12,34.57,2001-02-08
"40",40,0.55,0.12,34.87,2001-02-09
"41",41,0.56,0.12,34.56,2001-02-10
"42",42,0.56,0.12,34.58,2001-02-11
"43",43,0.56,0.12,34.72,2001-02-12
