"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.64,0.24,34.43,2001-01-01
"2",2,0.67,0.25,34.24,2001-01-02
"3",3,0.69,0.24,34.23,2001-01-03
"4",4,0.72,0.25,34.49,2001-01-04
"5",5,0.74,0.26,34.19,2001-01-05
"6",6,0.77,0.26,33.78,2001-01-06
"7",7,0.8,0.26,33.64,2001-01-07
"8",8,0.82,0.26,33.91,2001-01-08
"9",9,0.85,0.26,33.92,2001-01-09
"10",10,0.87,0.27,33.48,2001-01-10
"11",11,0.9,0.27,32.95,2001-01-11
"12",12,0.92,0.28,32.73,2001-01-12
"13",13,0.95,0.28,32.7,2001-01-13
"14",14,0.98,0.28,32.62,2001-01-14
"15",15,1.01,0.28,32.69,2001-01-15
"16",16,1.04,0.28,32.53,2001-01-16
"17",17,1.07,0.29,32.28,2001-01-17
"18",18,1.1,0.29,32.63,2001-01-18
"19",19,1.14,0.28,32.52,2001-01-19
"20",20,1.17,0.28,32.62,2001-01-20
"21",21,1.2,0.27,32.84,2001-01-21
"22",22,1.24,0.26,33.22,2001-01-22
"23",23,1.27,0.26,33.33,2001-01-23
"24",24,1.31,0.26,33.59,2001-01-24
"25",25,1.34,0.26,33.69,2001-01-25
"26",26,1.38,0.27,33.16,2001-01-26
"27",27,1.41,0.27,33.12,2001-01-27
"28",28,1.45,0.27,33.38,2001-01-28
"29",29,1.48,0.26,33.57,2001-01-29
"30",30,1.52,0.26,33.6,2001-01-30
"31",31,1.55,0.26,33.86,2001-01-31
"32",32,1.58,0.25,33.91,2001-02-01
"33",33,1.62,0.26,33.34,2001-02-02
"34",34,1.65,0.27,32.48,2001-02-03
"35",35,1.68,0.27,32.08,2001-02-04
"36",36,1.7,0.26,32.17,2001-02-05
"37",37,1.73,0.26,32.38,2001-02-06
"38",38,1.76,0.25,32.61,2001-02-07
"39",39,1.78,0.25,32.66,2001-02-08
"40",40,1.81,0.25,32.56,2001-02-09
"41",41,1.83,0.25,32.7,2001-02-10
"42",42,1.85,0.24,32.87,2001-02-11
"43",43,1.87,0.24,33.04,2001-02-12
"44",44,1.89,0.24,33.08,2001-02-13
"45",45,1.91,0.24,33.17,2001-02-14
"46",46,1.92,0.24,33.48,2001-02-15
"47",47,1.94,0.24,33.41,2001-02-16
"48",48,1.95,0.25,33.09,2001-02-17
"49",49,1.96,0.26,32.91,2001-02-18
"50",50,1.97,0.26,32.75,2001-02-19
"51",51,1.98,0.25,32.83,2001-02-20
"52",52,1.98,0.25,33.13,2001-02-21
"53",53,1.99,0.25,33.26,2001-02-22
"54",54,1.99,0.25,33.25,2001-02-23
"55",55,2,0.26,32.97,2001-02-24
"56",56,2,0.26,32.76,2001-02-25
"57",57,2,0.26,32.46,2001-02-26
"58",58,2,0.26,32.47,2001-02-27
"59",59,1.99,0.26,32.62,2001-02-28
"60",60,1.84,0.27,32.43,2001-03-01
"61",61,1.99,0.27,32.36,2001-03-02
"62",62,1.98,0.27,32.3,2001-03-03
"63",63,1.98,0.26,32.44,2001-03-04
"64",64,1.97,0.26,32.43,2001-03-05
"65",65,1.96,0.25,32.47,2001-03-06
"66",66,1.95,0.25,32.44,2001-03-07
"67",67,1.94,0.25,32.18,2001-03-08
"68",68,1.93,0.25,32.15,2001-03-09
"69",69,1.93,0.25,32.33,2001-03-10
"70",70,1.91,0.25,32.46,2001-03-11
"71",71,1.9,0.25,32.57,2001-03-12
"72",72,1.89,0.24,32.72,2001-03-13
"73",73,1.88,0.24,32.84,2001-03-14
"74",74,1.87,0.24,32.93,2001-03-15
"75",75,1.85,0.24,32.84,2001-03-16
"76",76,1.84,0.24,32.82,2001-03-17
"77",77,1.83,0.23,32.72,2001-03-18
"78",78,1.81,0.23,32.95,2001-03-19
"79",79,1.8,0.23,32.98,2001-03-20
"80",80,1.79,0.24,32.9,2001-03-21
"81",81,1.77,0.23,32.86,2001-03-22
"82",82,1.76,0.23,32.65,2001-03-23
"83",83,1.74,0.23,32.73,2001-03-24
"84",84,1.73,0.22,32.55,2001-03-25
"85",85,1.72,0.22,32.44,2001-03-26
"86",86,1.7,0.22,32.63,2001-03-27
"87",87,1.69,0.21,32.71,2001-03-28
"88",88,1.67,0.21,32.53,2001-03-29
"89",89,1.66,0.21,32.41,2001-03-30
"90",90,1.64,0.21,32.2,2001-03-31
"91",91,1.63,0.21,32.13,2001-04-01
"92",92,1.61,0.21,31.99,2001-04-02
"93",93,1.6,0.21,32.29,2001-04-03
"94",94,1.58,0.21,32.33,2001-04-04
"95",95,1.56,0.21,32.15,2001-04-05
"96",96,1.54,0.21,32.08,2001-04-06
"97",97,1.53,0.21,31.85,2001-04-07
"98",98,1.51,0.21,31.85,2001-04-08
"99",99,1.49,0.21,31.83,2001-04-09
"100",100,1.47,0.21,31.78,2001-04-10
"101",101,1.45,0.21,31.58,2001-04-11
"102",102,1.43,0.21,31.36,2001-04-12
"103",103,1.41,0.21,31.37,2001-04-13
"104",104,1.39,0.2,31.37,2001-04-14
"105",105,1.37,0.2,31.27,2001-04-15
"106",106,1.35,0.2,31.04,2001-04-16
"107",107,1.33,0.2,31.1,2001-04-17
"108",108,1.31,0.19,31.07,2001-04-18
"109",109,1.29,0.19,31.06,2001-04-19
"110",110,1.27,0.19,30.9,2001-04-20
"111",111,1.25,0.19,30.83,2001-04-21
"112",112,1.23,0.19,30.67,2001-04-22
"113",113,1.2,0.19,30.49,2001-04-23
"114",114,1.18,0.19,30.44,2001-04-24
"115",115,1.16,0.19,30.18,2001-04-25
"116",116,1.14,0.19,29.67,2001-04-26
"117",117,1.12,0.19,29.21,2001-04-27
"118",118,1.09,0.19,29.06,2001-04-28
"119",119,1.07,0.2,29.03,2001-04-29
"120",120,1.05,0.2,29.05,2001-04-30
"121",121,1.03,0.19,29.09,2001-05-01
"122",122,1.01,0.19,28.91,2001-05-02
"123",123,0.98,0.19,28.89,2001-05-03
"124",124,0.96,0.19,28.9,2001-05-04
"125",125,0.94,0.19,28.73,2001-05-05
"126",126,0.92,0.19,28.58,2001-05-06
"127",127,0.9,0.19,28.37,2001-05-07
"128",128,0.88,0.18,28.19,2001-05-08
"129",129,0.86,0.18,28.12,2001-05-09
"130",130,0.84,0.18,28.03,2001-05-10
"131",131,0.83,0.18,27.43,2001-05-11
"132",132,0.81,0.18,27.14,2001-05-12
"133",133,0.79,0.18,27.04,2001-05-13
