"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,2.5,0.24,27.73,2001-01-01
"2",2,2.59,0.25,27.67,2001-01-02
"3",3,2.67,0.25,27.89,2001-01-03
"4",4,2.76,0.25,27.88,2001-01-04
"5",5,2.83,0.26,27.85,2001-01-05
"6",6,2.91,0.26,27.74,2001-01-06
"7",7,2.98,0.26,27.76,2001-01-07
"8",8,3.04,0.25,27.83,2001-01-08
"9",9,3.11,0.25,27.74,2001-01-09
"10",10,3.17,0.26,27.56,2001-01-10
"11",11,3.23,0.27,27.13,2001-01-11
"12",12,3.29,0.27,26.94,2001-01-12
"13",13,3.35,0.26,26.96,2001-01-13
"14",14,3.41,0.26,27.39,2001-01-14
"15",15,3.46,0.26,27.26,2001-01-15
"16",16,3.52,0.27,26.97,2001-01-16
"17",17,3.57,0.28,26.66,2001-01-17
"18",18,3.63,0.29,26.84,2001-01-18
"19",19,3.68,0.29,26.65,2001-01-19
"20",20,3.74,0.3,26.66,2001-01-20
"21",21,3.79,0.3,26.62,2001-01-21
"22",22,3.85,0.29,26.54,2001-01-22
"23",23,3.9,0.29,26.83,2001-01-23
"24",24,3.95,0.29,26.93,2001-01-24
"25",25,4,0.3,27.06,2001-01-25
"26",26,4.05,0.3,26.99,2001-01-26
"27",27,4.1,0.3,27.09,2001-01-27
"28",28,4.15,0.3,27.26,2001-01-28
"29",29,4.19,0.3,27.26,2001-01-29
"30",30,4.24,0.3,27.42,2001-01-30
"31",31,4.28,0.31,27.34,2001-01-31
"32",32,4.32,0.3,27.28,2001-02-01
"33",33,4.36,0.3,27.26,2001-02-02
"34",34,4.4,0.31,27.11,2001-02-03
"35",35,4.44,0.31,27.08,2001-02-04
"36",36,4.47,0.32,26.75,2001-02-05
"37",37,4.5,0.31,26.65,2001-02-06
"38",38,4.53,0.31,26.9,2001-02-07
"39",39,4.56,0.31,26.82,2001-02-08
"40",40,4.59,0.31,26.87,2001-02-09
"41",41,4.61,0.31,26.62,2001-02-10
"42",42,4.64,0.31,26.57,2001-02-11
"43",43,4.66,0.3,26.84,2001-02-12
"44",44,4.68,0.3,26.79,2001-02-13
"45",45,4.7,0.3,26.78,2001-02-14
"46",46,4.71,0.3,26.83,2001-02-15
"47",47,4.73,0.3,26.97,2001-02-16
"48",48,4.74,0.3,26.95,2001-02-17
"49",49,4.76,0.3,26.84,2001-02-18
"50",50,4.77,0.3,26.67,2001-02-19
"51",51,4.78,0.31,26.73,2001-02-20
"52",52,4.78,0.31,26.61,2001-02-21
"53",53,4.79,0.31,26.68,2001-02-22
"54",54,4.79,0.31,26.53,2001-02-23
"55",55,4.8,0.31,26.5,2001-02-24
