"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,1.43,0.2,30.32,2001-01-01
"2",2,1.47,0.19,30.43,2001-01-02
"3",3,1.52,0.19,30.54,2001-01-03
"4",4,1.56,0.19,30.59,2001-01-04
"5",5,1.6,0.19,30.47,2001-01-05
"6",6,1.63,0.19,30.38,2001-01-06
"7",7,1.67,0.19,30.52,2001-01-07
"8",8,1.7,0.19,30.47,2001-01-08
"9",9,1.73,0.19,30.42,2001-01-09
"10",10,1.76,0.19,30.26,2001-01-10
"11",11,1.79,0.19,30.12,2001-01-11
"12",12,1.82,0.2,29.96,2001-01-12
"13",13,1.84,0.2,29.97,2001-01-13
"14",14,1.87,0.21,30.08,2001-01-14
"15",15,1.89,0.21,30.04,2001-01-15
"16",16,1.92,0.21,29.75,2001-01-16
"17",17,1.94,0.2,29.88,2001-01-17
"18",18,1.96,0.2,29.97,2001-01-18
"19",19,1.98,0.2,30.36,2001-01-19
"20",20,2.01,0.2,30.36,2001-01-20
"21",21,2.03,0.19,30.48,2001-01-21
"22",22,2.05,0.2,30.32,2001-01-22
"23",23,2.08,0.22,30.01,2001-01-23
"24",24,2.1,0.23,29.74,2001-01-24
"25",25,2.12,0.24,29.31,2001-01-25
"26",26,2.14,0.24,28.89,2001-01-26
"27",27,2.16,0.24,28.97,2001-01-27
"28",28,2.18,0.24,29.28,2001-01-28
"29",29,2.21,0.23,29.5,2001-01-29
"30",30,2.23,0.24,29.21,2001-01-30
"31",31,2.25,0.25,29.04,2001-01-31
"32",32,2.27,0.25,29.22,2001-02-01
"33",33,2.3,0.25,29.06,2001-02-02
"34",34,2.32,0.26,28.62,2001-02-03
"35",35,2.34,0.26,28.38,2001-02-04
"36",36,2.36,0.25,28.53,2001-02-05
"37",37,2.38,0.25,28.68,2001-02-06
"38",38,2.4,0.25,28.61,2001-02-07
"39",39,2.42,0.24,28.54,2001-02-08
"40",40,2.44,0.24,28.65,2001-02-09
"41",41,2.46,0.24,28.86,2001-02-10
"42",42,2.48,0.24,29.08,2001-02-11
"43",43,2.5,0.23,29.21,2001-02-12
"44",44,2.52,0.23,29.22,2001-02-13
"45",45,2.53,0.23,29.2,2001-02-14
"46",46,2.55,0.24,28.94,2001-02-15
"47",47,2.56,0.25,28.79,2001-02-16
"48",48,2.57,0.25,28.67,2001-02-17
"49",49,2.58,0.25,28.54,2001-02-18
"50",50,2.59,0.25,28.77,2001-02-19
"51",51,2.6,0.24,29.24,2001-02-20
"52",52,2.61,0.24,29.41,2001-02-21
"53",53,2.61,0.24,29.26,2001-02-22
"54",54,2.61,0.25,28.88,2001-02-23
"55",55,2.62,0.26,28.51,2001-02-24
"56",56,2.62,0.26,28.48,2001-02-25
"57",57,2.62,0.26,28.58,2001-02-26
"58",58,2.62,0.26,28.59,2001-02-27
"59",59,2.61,0.26,28.46,2001-02-28
"60",60,2.29,0.26,28.26,2001-03-01
"61",61,2.6,0.24,28.64,2001-03-02
"62",62,2.6,0.24,28.38,2001-03-03
"63",63,2.59,0.24,28.32,2001-03-04
"64",64,2.58,0.23,28.17,2001-03-05
"65",65,2.57,0.23,28.18,2001-03-06
"66",66,2.56,0.23,28.1,2001-03-07
"67",67,2.55,0.23,28.04,2001-03-08
"68",68,2.53,0.24,27.72,2001-03-09
"69",69,2.52,0.24,27.62,2001-03-10
"70",70,2.5,0.23,27.76,2001-03-11
"71",71,2.49,0.23,27.54,2001-03-12
"72",72,2.47,0.22,27.49,2001-03-13
"73",73,2.45,0.22,27.71,2001-03-14
"74",74,2.43,0.21,27.88,2001-03-15
"75",75,2.42,0.21,28.04,2001-03-16
"76",76,2.4,0.21,28.19,2001-03-17
"77",77,2.38,0.21,28.16,2001-03-18
"78",78,2.36,0.2,28.19,2001-03-19
"79",79,2.33,0.21,27.84,2001-03-20
"80",80,2.31,0.22,27.84,2001-03-21
"81",81,2.29,0.22,28,2001-03-22
"82",82,2.27,0.22,28.04,2001-03-23
"83",83,2.24,0.21,28.08,2001-03-24
"84",84,2.22,0.21,27.96,2001-03-25
"85",85,2.2,0.21,27.78,2001-03-26
"86",86,2.17,0.21,27.8,2001-03-27
"87",87,2.15,0.21,27.87,2001-03-28
"88",88,2.12,0.21,27.64,2001-03-29
"89",89,2.1,0.21,27.57,2001-03-30
"90",90,2.07,0.21,27.4,2001-03-31
"91",91,2.04,0.2,27.22,2001-04-01
"92",92,2.02,0.2,27.24,2001-04-02
"93",93,1.99,0.2,27.16,2001-04-03
"94",94,1.97,0.19,27.14,2001-04-04
"95",95,1.94,0.19,27.09,2001-04-05
"96",96,1.91,0.19,26.91,2001-04-06
"97",97,1.88,0.19,26.8,2001-04-07
"98",98,1.85,0.19,26.71,2001-04-08
"99",99,1.82,0.19,26.6,2001-04-09
"100",100,1.79,0.19,26.45,2001-04-10
"101",101,1.77,0.2,26.48,2001-04-11
"102",102,1.74,0.2,26.49,2001-04-12
"103",103,1.71,0.2,26.29,2001-04-13
"104",104,1.68,0.19,26.43,2001-04-14
"105",105,1.65,0.19,26.46,2001-04-15
"106",106,1.62,0.18,26.53,2001-04-16
"107",107,1.59,0.18,26.4,2001-04-17
"108",108,1.56,0.18,26.29,2001-04-18
"109",109,1.53,0.18,26.34,2001-04-19
"110",110,1.5,0.17,26.26,2001-04-20
"111",111,1.48,0.17,26.13,2001-04-21
"112",112,1.45,0.17,26.03,2001-04-22
"113",113,1.42,0.17,25.9,2001-04-23
"114",114,1.39,0.17,26.03,2001-04-24
"115",115,1.37,0.16,26.12,2001-04-25
"116",116,1.34,0.16,25.92,2001-04-26
"117",117,1.31,0.16,25.64,2001-04-27
"118",118,1.29,0.16,25.19,2001-04-28
"119",119,1.27,0.16,25.28,2001-04-29
"120",120,1.24,0.16,25.24,2001-04-30
"121",121,1.22,0.16,25.33,2001-05-01
"122",122,1.2,0.16,25.36,2001-05-02
"123",123,1.17,0.16,25.12,2001-05-03
"124",124,1.15,0.15,25.08,2001-05-04
"125",125,1.13,0.15,24.87,2001-05-05
"126",126,1.11,0.15,24.79,2001-05-06
"127",127,1.09,0.15,24.68,2001-05-07
"128",128,1.07,0.15,24.53,2001-05-08
"129",129,1.05,0.15,24.39,2001-05-09
"130",130,1.03,0.15,24.29,2001-05-10
"131",131,1.01,0.15,23.87,2001-05-11
"132",132,0.99,0.15,23.53,2001-05-12
"133",133,0.97,0.15,23.56,2001-05-13
"134",134,0.95,0.15,23.37,2001-05-14
"135",135,0.94,0.15,23.39,2001-05-15
"136",136,0.92,0.15,23.34,2001-05-16
"137",137,0.9,0.15,23.19,2001-05-17
"138",138,0.88,0.16,22.96,2001-05-18
"139",139,0.87,0.16,22.97,2001-05-19
"140",140,0.85,0.16,23.11,2001-05-20
"141",141,0.83,0.15,22.93,2001-05-21
"142",142,0.82,0.15,22.78,2001-05-22
"143",143,0.8,0.15,22.62,2001-05-23
"144",144,0.79,0.15,22.56,2001-05-24
"145",145,0.77,0.15,22.71,2001-05-25
"146",146,0.76,0.16,22.45,2001-05-26
"147",147,0.74,0.16,22.26,2001-05-27
"148",148,0.73,0.16,22.09,2001-05-28
"149",149,0.71,0.16,21.93,2001-05-29
"150",150,0.7,0.15,21.79,2001-05-30
"151",151,0.68,0.15,21.67,2001-05-31
"152",152,0.67,0.15,21.48,2001-06-01
"153",153,0.66,0.15,21.6,2001-06-02
"154",154,0.64,0.15,21.52,2001-06-03
"155",155,0.63,0.15,21.57,2001-06-04
"156",156,0.62,0.15,21.42,2001-06-05
"157",157,0.6,0.16,21.14,2001-06-06
"158",158,0.59,0.16,21.09,2001-06-07
"159",159,0.58,0.16,20.88,2001-06-08
"160",160,0.57,0.15,20.79,2001-06-09
"161",161,0.56,0.16,20.83,2001-06-10
"162",162,0.55,0.16,20.65,2001-06-11
"163",163,0.54,0.16,20.61,2001-06-12
"164",164,0.53,0.16,20.71,2001-06-13
"165",165,0.52,0.16,20.68,2001-06-14
"166",166,0.51,0.16,20.65,2001-06-15
"167",167,0.5,0.16,20.63,2001-06-16
"168",168,0.49,0.16,20.39,2001-06-17
"169",169,0.49,0.16,20.11,2001-06-18
"170",170,0.48,0.16,19.97,2001-06-19
"171",171,0.47,0.16,19.8,2001-06-20
"172",172,0.46,0.16,19.44,2001-06-21
"173",173,0.46,0.16,19.33,2001-06-22
"174",174,0.45,0.16,19.57,2001-06-23
"175",175,0.44,0.16,19.73,2001-06-24
"176",176,0.44,0.17,19.98,2001-06-25
"177",177,0.43,0.16,19.81,2001-06-26
"178",178,0.43,0.16,19.94,2001-06-27
"179",179,0.42,0.16,19.96,2001-06-28
"180",180,0.42,0.16,19.67,2001-06-29
"181",181,0.41,0.16,19.61,2001-06-30
"182",182,0.4,0.16,19.92,2001-07-01
"183",183,0.4,0.16,20.03,2001-07-02
"184",184,0.39,0.15,19.79,2001-07-03
"185",185,0.39,0.15,19.55,2001-07-04
"186",186,0.38,0.15,19.66,2001-07-05
"187",187,0.38,0.15,19.94,2001-07-06
"188",188,0.37,0.15,19.99,2001-07-07
"189",189,0.37,0.15,19.74,2001-07-08
"190",190,0.36,0.15,19.74,2001-07-09
"191",191,0.36,0.15,19.65,2001-07-10
"192",192,0.36,0.15,19.61,2001-07-11
"193",193,0.35,0.15,19.92,2001-07-12
"194",194,0.35,0.15,20.06,2001-07-13
"195",195,0.34,0.15,20.17,2001-07-14
"196",196,0.34,0.16,19.92,2001-07-15
"197",197,0.33,0.17,19.42,2001-07-16
"198",198,0.33,0.17,19.26,2001-07-17
"199",199,0.33,0.17,19.46,2001-07-18
"200",200,0.32,0.17,19.41,2001-07-19
"201",201,0.32,0.17,19.22,2001-07-20
"202",202,0.32,0.17,19.27,2001-07-21
"203",203,0.32,0.17,19.48,2001-07-22
"204",204,0.31,0.18,19.6,2001-07-23
"205",205,0.31,0.18,19.72,2001-07-24
"206",206,0.31,0.18,19.88,2001-07-25
"207",207,0.3,0.18,19.98,2001-07-26
"208",208,0.3,0.17,20.09,2001-07-27
"209",209,0.3,0.17,20.12,2001-07-28
"210",210,0.3,0.17,20.08,2001-07-29
"211",211,0.29,0.16,19.89,2001-07-30
"212",212,0.29,0.16,19.91,2001-07-31
"213",213,0.29,0.16,20.09,2001-08-01
"214",214,0.29,0.16,20.24,2001-08-02
"215",215,0.28,0.16,20.56,2001-08-03
"216",216,0.28,0.16,20.66,2001-08-04
"217",217,0.28,0.16,20.5,2001-08-05
"218",218,0.28,0.15,20.38,2001-08-06
"219",219,0.28,0.15,20.24,2001-08-07
"220",220,0.27,0.15,20.21,2001-08-08
"221",221,0.27,0.15,20.38,2001-08-09
"222",222,0.27,0.15,20.56,2001-08-10
"223",223,0.27,0.16,20.72,2001-08-11
"224",224,0.27,0.16,20.67,2001-08-12
"225",225,0.27,0.15,20.58,2001-08-13
"226",226,0.27,0.15,20.85,2001-08-14
"227",227,0.27,0.15,21.04,2001-08-15
"228",228,0.26,0.15,21.12,2001-08-16
"229",229,0.26,0.15,21.46,2001-08-17
"230",230,0.26,0.15,21.66,2001-08-18
"231",231,0.26,0.15,21.21,2001-08-19
"232",232,0.26,0.15,21.12,2001-08-20
"233",233,0.26,0.15,21.29,2001-08-21
"234",234,0.26,0.14,21.84,2001-08-22
"235",235,0.26,0.14,22.19,2001-08-23
"236",236,0.26,0.14,22.49,2001-08-24
"237",237,0.26,0.14,22.83,2001-08-25
"238",238,0.25,0.14,22.77,2001-08-26
"239",239,0.25,0.14,22.59,2001-08-27
"240",240,0.25,0.14,22.56,2001-08-28
"241",241,0.25,0.14,22.66,2001-08-29
"242",242,0.25,0.14,22.87,2001-08-30
"243",243,0.24,0.14,23.34,2001-08-31
"244",244,0.24,0.14,23.71,2001-09-01
"245",245,0.24,0.14,23.47,2001-09-02
"246",246,0.24,0.14,23.4,2001-09-03
"247",247,0.23,0.14,23.26,2001-09-04
"248",248,0.23,0.14,23.44,2001-09-05
"249",249,0.23,0.14,23.54,2001-09-06
"250",250,0.22,0.14,23.83,2001-09-07
"251",251,0.22,0.14,24.19,2001-09-08
"252",252,0.22,0.14,24.34,2001-09-09
"253",253,0.21,0.13,24.21,2001-09-10
"254",254,0.21,0.13,24.2,2001-09-11
"255",255,0.2,0.13,24.44,2001-09-12
"256",256,0.2,0.13,24.76,2001-09-13
"257",257,0.2,0.13,24.97,2001-09-14
"258",258,0.19,0.13,25.02,2001-09-15
"259",259,0.19,0.13,25.34,2001-09-16
"260",260,0.18,0.13,25.51,2001-09-17
"261",261,0.18,0.13,25.48,2001-09-18
"262",262,0.17,0.13,25.72,2001-09-19
"263",263,0.17,0.13,26.12,2001-09-20
"264",264,0.16,0.13,26.23,2001-09-21
"265",265,0.16,0.13,26.06,2001-09-22
"266",266,0.16,0.13,25.91,2001-09-23
"267",267,0.15,0.13,26.11,2001-09-24
"268",268,0.15,0.13,26.51,2001-09-25
"269",269,0.14,0.13,26.86,2001-09-26
"270",270,0.14,0.13,26.97,2001-09-27
"271",271,0.13,0.13,27.06,2001-09-28
"272",272,0.13,0.13,27.03,2001-09-29
"273",273,0.12,0.13,26.99,2001-09-30
"274",274,0.12,0.13,26.79,2001-10-01
"275",275,0.11,0.13,26.84,2001-10-02
"276",276,0.11,0.13,27.23,2001-10-03
"277",277,0.1,0.13,27.22,2001-10-04
"278",278,0.1,0.13,27.29,2001-10-05
"279",279,0.09,0.13,27.5,2001-10-06
"280",280,0.09,0.13,27.82,2001-10-07
"281",281,0.08,0.12,28.16,2001-10-08
"282",282,0.08,0.12,28.55,2001-10-09
"283",283,0.08,0.13,28.57,2001-10-10
"284",284,0.07,0.13,28.46,2001-10-11
"285",285,0.07,0.13,28.27,2001-10-12
"286",286,0.07,0.13,27.89,2001-10-13
"287",287,0.06,0.13,27.89,2001-10-14
"288",288,0.06,0.13,27.74,2001-10-15
"289",289,0.06,0.14,27.52,2001-10-16
"290",290,0.06,0.14,27.58,2001-10-17
"291",291,0.05,0.14,27.66,2001-10-18
"292",292,0.05,0.14,27.58,2001-10-19
"293",293,0.05,0.13,27.78,2001-10-20
"294",294,0.05,0.14,27.59,2001-10-21
"295",295,0.05,0.14,27.9,2001-10-22
"296",296,0.05,0.13,28.5,2001-10-23
"297",297,0.05,0.13,28.51,2001-10-24
"298",298,0.05,0.13,28.82,2001-10-25
"299",299,0.05,0.13,29.22,2001-10-26
"300",300,0.05,0.13,29.76,2001-10-27
"301",301,0.05,0.13,30.15,2001-10-28
"302",302,0.05,0.13,30.37,2001-10-29
"303",303,0.06,0.12,30.27,2001-10-30
"304",304,0.06,0.12,30.09,2001-10-31
"305",305,0.06,0.12,29.81,2001-11-01
"306",306,0.06,0.12,29.97,2001-11-02
"307",307,0.06,0.13,30,2001-11-03
"308",308,0.07,0.13,30.01,2001-11-04
"309",309,0.07,0.13,30.06,2001-11-05
"310",310,0.07,0.13,29.9,2001-11-06
"311",311,0.08,0.13,30.28,2001-11-07
"312",312,0.08,0.13,30.44,2001-11-08
"313",313,0.09,0.13,30.04,2001-11-09
"314",314,0.09,0.13,29.82,2001-11-10
"315",315,0.1,0.14,29.84,2001-11-11
"316",316,0.11,0.14,29.81,2001-11-12
"317",317,0.12,0.14,30.07,2001-11-13
"318",318,0.13,0.14,29.98,2001-11-14
"319",319,0.14,0.14,30.02,2001-11-15
"320",320,0.15,0.14,30.24,2001-11-16
"321",321,0.16,0.14,30.21,2001-11-17
"322",322,0.17,0.14,30.24,2001-11-18
"323",323,0.18,0.14,30.19,2001-11-19
"324",324,0.2,0.15,30.06,2001-11-20
"325",325,0.21,0.15,30.17,2001-11-21
"326",326,0.22,0.15,30.19,2001-11-22
"327",327,0.24,0.15,30.27,2001-11-23
"328",328,0.25,0.15,30.13,2001-11-24
"329",329,0.27,0.15,30.49,2001-11-25
"330",330,0.28,0.14,30.72,2001-11-26
"331",331,0.3,0.14,30.97,2001-11-27
"332",332,0.32,0.14,30.97,2001-11-28
"333",333,0.33,0.15,30.83,2001-11-29
"334",334,0.35,0.16,30.93,2001-11-30
"335",335,0.36,0.15,31.21,2001-12-01
"336",336,0.38,0.15,31.43,2001-12-02
"337",337,0.39,0.15,31.44,2001-12-03
"338",338,0.41,0.15,31.43,2001-12-04
"339",339,0.42,0.16,31.39,2001-12-05
"340",340,0.43,0.16,31.24,2001-12-06
"341",341,0.44,0.16,31.29,2001-12-07
"342",342,0.46,0.15,31.46,2001-12-08
"343",343,0.47,0.16,31.52,2001-12-09
"344",344,0.49,0.16,31.63,2001-12-10
"345",345,0.51,0.16,31.67,2001-12-11
"346",346,0.53,0.17,31.42,2001-12-12
"347",347,0.55,0.17,31.03,2001-12-13
"348",348,0.57,0.17,31.03,2001-12-14
"349",349,0.6,0.16,31.13,2001-12-15
"350",350,0.62,0.16,31.26,2001-12-16
"351",351,0.66,0.16,31.45,2001-12-17
"352",352,0.69,0.16,31.44,2001-12-18
"353",353,0.73,0.15,31.51,2001-12-19
"354",354,0.78,0.15,31.44,2001-12-20
"355",355,0.82,0.15,31.64,2001-12-21
"356",356,0.87,0.15,31.66,2001-12-22
"357",357,0.92,0.15,31.59,2001-12-23
"358",358,0.98,0.16,31.43,2001-12-24
"359",359,1.03,0.16,31.58,2001-12-25
"360",360,1.09,0.17,31.59,2001-12-26
"361",361,1.15,0.17,31.51,2001-12-27
"362",362,1.2,0.18,30.97,2001-12-28
"363",363,1.26,0.18,30.78,2001-12-29
"364",364,1.31,0.18,31.09,2001-12-30
"365",365,1.37,0.18,31.09,2001-12-31
