"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.22,0.08,34.53,2001-01-01
"2",2,0.22,0.08,34.94,2001-01-02
"3",3,0.22,0.08,35.17,2001-01-03
"4",4,0.22,0.08,35.39,2001-01-04
"5",5,0.22,0.08,35.75,2001-01-05
"6",6,0.22,0.08,35.92,2001-01-06
"7",7,0.22,0.08,35.2,2001-01-07
"8",8,0.22,0.1,34.49,2001-01-08
"9",9,0.22,0.1,34.32,2001-01-09
"10",10,0.22,0.1,34.52,2001-01-10
"11",11,0.22,0.1,34.85,2001-01-11
"12",12,0.22,0.1,34.66,2001-01-12
"13",13,0.22,0.09,34.63,2001-01-13
"14",14,0.22,0.09,33.97,2001-01-14
"15",15,0.22,0.09,34.17,2001-01-15
"16",16,0.23,0.08,34.38,2001-01-16
"17",17,0.23,0.09,34.54,2001-01-17
"18",18,0.23,0.1,34.44,2001-01-18
"19",19,0.23,0.1,34.34,2001-01-19
"20",20,0.24,0.1,34.76,2001-01-20
"21",21,0.24,0.09,35.03,2001-01-21
"22",22,0.24,0.09,35.69,2001-01-22
"23",23,0.25,0.09,36.04,2001-01-23
"24",24,0.25,0.09,36.37,2001-01-24
"25",25,0.25,0.09,36.12,2001-01-25
"26",26,0.26,0.09,36.04,2001-01-26
"27",27,0.26,0.09,35.93,2001-01-27
"28",28,0.26,0.08,35.71,2001-01-28
"29",29,0.26,0.09,35.82,2001-01-29
"30",30,0.27,0.09,35.39,2001-01-30
"31",31,0.27,0.09,35.16,2001-01-31
"32",32,0.27,0.09,34.73,2001-02-01
"33",33,0.27,0.09,33.93,2001-02-02
"34",34,0.27,0.09,33.53,2001-02-03
"35",35,0.27,0.09,33.77,2001-02-04
"36",36,0.27,0.09,33.98,2001-02-05
"37",37,0.27,0.09,34.1,2001-02-06
"38",38,0.27,0.09,34.43,2001-02-07
"39",39,0.27,0.08,34.71,2001-02-08
"40",40,0.26,0.08,34.77,2001-02-09
"41",41,0.26,0.08,34.59,2001-02-10
"42",42,0.26,0.08,34.68,2001-02-11
"43",43,0.26,0.08,34.81,2001-02-12
"44",44,0.26,0.08,34.74,2001-02-13
"45",45,0.26,0.08,34.81,2001-02-14
"46",46,0.26,0.08,34.83,2001-02-15
"47",47,0.26,0.08,35.27,2001-02-16
"48",48,0.26,0.08,35.43,2001-02-17
"49",49,0.26,0.08,35.54,2001-02-18
"50",50,0.26,0.08,34.99,2001-02-19
"51",51,0.26,0.08,34.48,2001-02-20
"52",52,0.26,0.09,34.3,2001-02-21
"53",53,0.27,0.09,33.99,2001-02-22
"54",54,0.27,0.1,33.23,2001-02-23
"55",55,0.27,0.1,32.86,2001-02-24
"56",56,0.28,0.1,33.04,2001-02-25
"57",57,0.28,0.09,33.24,2001-02-26
"58",58,0.29,0.1,33.28,2001-02-27
"59",59,0.29,0.1,32.9,2001-02-28
"60",60,0.32,0.1,32.43,2001-03-01
"61",61,0.3,0.11,31.83,2001-03-02
"62",62,0.3,0.11,31.82,2001-03-03
"63",63,0.31,0.11,31.43,2001-03-04
"64",64,0.31,0.1,31.25,2001-03-05
"65",65,0.32,0.1,31.11,2001-03-06
"66",66,0.32,0.1,31.15,2001-03-07
"67",67,0.32,0.1,31.02,2001-03-08
"68",68,0.33,0.1,31.13,2001-03-09
