"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,1.79,0.24,31.23,2001-01-01
"2",2,1.82,0.24,31.16,2001-01-02
"3",3,1.85,0.24,31.21,2001-01-03
"4",4,1.88,0.24,31.34,2001-01-04
"5",5,1.91,0.24,31.38,2001-01-05
"6",6,1.94,0.23,31.19,2001-01-06
"7",7,1.97,0.23,31.29,2001-01-07
"8",8,1.99,0.23,31.28,2001-01-08
"9",9,2.02,0.24,31.13,2001-01-09
"10",10,2.04,0.24,30.68,2001-01-10
"11",11,2.07,0.25,30.34,2001-01-11
"12",12,2.09,0.26,29.94,2001-01-12
"13",13,2.11,0.27,29.79,2001-01-13
"14",14,2.14,0.27,29.88,2001-01-14
"15",15,2.16,0.27,29.78,2001-01-15
"16",16,2.18,0.27,29.52,2001-01-16
"17",17,2.2,0.28,29.58,2001-01-17
"18",18,2.21,0.27,29.67,2001-01-18
"19",19,2.23,0.27,29.59,2001-01-19
"20",20,2.25,0.27,29.61,2001-01-20
"21",21,2.26,0.27,29.6,2001-01-21
"22",22,2.28,0.26,29.52,2001-01-22
"23",23,2.29,0.26,29.64,2001-01-23
"24",24,2.3,0.26,29.69,2001-01-24
"25",25,2.31,0.27,29.48,2001-01-25
"26",26,2.31,0.28,29.38,2001-01-26
"27",27,2.32,0.28,29.4,2001-01-27
"28",28,2.32,0.27,29.57,2001-01-28
"29",29,2.32,0.27,29.68,2001-01-29
"30",30,2.32,0.26,29.71,2001-01-30
"31",31,2.32,0.26,29.87,2001-01-31
"32",32,2.32,0.26,29.89,2001-02-01
"33",33,2.31,0.27,29.77,2001-02-02
"34",34,2.3,0.28,29.22,2001-02-03
"35",35,2.29,0.29,28.92,2001-02-04
"36",36,2.28,0.29,28.82,2001-02-05
"37",37,2.26,0.28,28.87,2001-02-06
"38",38,2.24,0.28,29,2001-02-07
"39",39,2.22,0.27,29.06,2001-02-08
"40",40,2.2,0.27,29.24,2001-02-09
"41",41,2.19,0.27,29.18,2001-02-10
"42",42,2.16,0.26,29.26,2001-02-11
"43",43,2.14,0.26,29.32,2001-02-12
"44",44,2.12,0.27,29.36,2001-02-13
"45",45,2.1,0.26,29.52,2001-02-14
"46",46,2.08,0.25,29.61,2001-02-15
"47",47,2.06,0.26,29.48,2001-02-16
"48",48,2.04,0.26,29.39,2001-02-17
"49",49,2.02,0.26,29.43,2001-02-18
"50",50,2.01,0.26,29.58,2001-02-19
"51",51,1.99,0.25,29.78,2001-02-20
"52",52,1.98,0.25,30,2001-02-21
"53",53,1.96,0.25,29.94,2001-02-22
"54",54,1.95,0.26,29.59,2001-02-23
"55",55,1.93,0.27,29.46,2001-02-24
"56",56,1.92,0.27,29.17,2001-02-25
"57",57,1.91,0.28,29.27,2001-02-26
"58",58,1.89,0.28,29.42,2001-02-27
"59",59,1.88,0.27,29.49,2001-02-28
"60",60,1.74,0.28,29.33,2001-03-01
"61",61,1.85,0.26,29.56,2001-03-02
"62",62,1.83,0.25,29.69,2001-03-03
"63",63,1.82,0.25,29.68,2001-03-04
"64",64,1.8,0.25,29.57,2001-03-05
"65",65,1.79,0.25,29.28,2001-03-06
"66",66,1.77,0.25,29.33,2001-03-07
"67",67,1.75,0.25,29.21,2001-03-08
"68",68,1.73,0.24,29.02,2001-03-09
"69",69,1.7,0.24,29.11,2001-03-10
"70",70,1.68,0.24,28.99,2001-03-11
"71",71,1.66,0.25,28.68,2001-03-12
"72",72,1.63,0.24,28.69,2001-03-13
"73",73,1.61,0.24,28.88,2001-03-14
"74",74,1.58,0.23,29.13,2001-03-15
"75",75,1.56,0.23,29.16,2001-03-16
"76",76,1.53,0.23,29.29,2001-03-17
"77",77,1.51,0.22,29.14,2001-03-18
"78",78,1.48,0.22,29.33,2001-03-19
"79",79,1.46,0.22,29.43,2001-03-20
"80",80,1.43,0.22,29.56,2001-03-21
"81",81,1.4,0.22,29.67,2001-03-22
"82",82,1.37,0.21,29.39,2001-03-23
"83",83,1.35,0.21,29.45,2001-03-24
"84",84,1.32,0.21,29.47,2001-03-25
"85",85,1.3,0.22,29.56,2001-03-26
"86",86,1.27,0.21,29.58,2001-03-27
"87",87,1.25,0.2,29.76,2001-03-28
"88",88,1.22,0.2,29.83,2001-03-29
"89",89,1.2,0.2,29.82,2001-03-30
"90",90,1.17,0.19,29.77,2001-03-31
"91",91,1.15,0.19,29.69,2001-04-01
"92",92,1.12,0.19,29.62,2001-04-02
"93",93,1.1,0.19,29.65,2001-04-03
"94",94,1.08,0.18,29.75,2001-04-04
"95",95,1.05,0.18,29.68,2001-04-05
"96",96,1.03,0.17,29.68,2001-04-06
"97",97,1.01,0.17,29.76,2001-04-07
"98",98,0.98,0.17,29.73,2001-04-08
"99",99,0.96,0.17,29.73,2001-04-09
"100",100,0.94,0.17,29.43,2001-04-10
"101",101,0.92,0.17,29.34,2001-04-11
"102",102,0.89,0.17,29.27,2001-04-12
"103",103,0.87,0.16,29.39,2001-04-13
"104",104,0.85,0.16,29.51,2001-04-14
"105",105,0.83,0.16,29.44,2001-04-15
