"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.52,0.17,27.81,2001-01-01
"2",2,0.51,0.17,27.69,2001-01-02
"3",3,0.51,0.17,27.98,2001-01-03
"4",4,0.5,0.16,28.01,2001-01-04
"5",5,0.49,0.16,28.42,2001-01-05
"6",6,0.49,0.16,28.82,2001-01-06
"7",7,0.49,0.16,28.84,2001-01-07
"8",8,0.48,0.16,28.54,2001-01-08
"9",9,0.48,0.16,28.15,2001-01-09
"10",10,0.48,0.16,28.39,2001-01-10
"11",11,0.47,0.16,28.88,2001-01-11
"12",12,0.47,0.16,29.69,2001-01-12
"13",13,0.47,0.16,29.56,2001-01-13
"14",14,0.47,0.16,29.26,2001-01-14
"15",15,0.48,0.16,29.21,2001-01-15
"16",16,0.48,0.16,28.89,2001-01-16
"17",17,0.48,0.16,28.67,2001-01-17
"18",18,0.49,0.17,28.49,2001-01-18
"19",19,0.49,0.16,28.76,2001-01-19
"20",20,0.5,0.17,29.07,2001-01-20
"21",21,0.51,0.17,29.26,2001-01-21
"22",22,0.52,0.17,29.36,2001-01-22
"23",23,0.53,0.17,29.76,2001-01-23
"24",24,0.54,0.17,29.24,2001-01-24
"25",25,0.56,0.17,29.18,2001-01-25
"26",26,0.57,0.17,29.38,2001-01-26
"27",27,0.58,0.17,29.05,2001-01-27
"28",28,0.59,0.17,29.08,2001-01-28
"29",29,0.6,0.17,29.31,2001-01-29
"30",30,0.61,0.16,29.3,2001-01-30
"31",31,0.63,0.16,29.05,2001-01-31
"32",32,0.64,0.16,28.99,2001-02-01
"33",33,0.65,0.17,28.27,2001-02-02
"34",34,0.66,0.17,28.34,2001-02-03
"35",35,0.67,0.17,28.41,2001-02-04
"36",36,0.68,0.18,28.41,2001-02-05
"37",37,0.69,0.18,28.27,2001-02-06
"38",38,0.69,0.18,28.37,2001-02-07
"39",39,0.7,0.18,28.78,2001-02-08
"40",40,0.71,0.17,28.86,2001-02-09
"41",41,0.72,0.17,28.71,2001-02-10
"42",42,0.72,0.17,28.71,2001-02-11
"43",43,0.73,0.17,28.26,2001-02-12
"44",44,0.74,0.17,27.94,2001-02-13
"45",45,0.74,0.18,27.7,2001-02-14
"46",46,0.75,0.18,27.57,2001-02-15
"47",47,0.76,0.19,27.04,2001-02-16
"48",48,0.77,0.19,27.15,2001-02-17
"49",49,0.77,0.18,27.43,2001-02-18
"50",50,0.78,0.18,27.53,2001-02-19
"51",51,0.79,0.18,27.07,2001-02-20
"52",52,0.8,0.19,26.84,2001-02-21
"53",53,0.8,0.19,27.13,2001-02-22
"54",54,0.81,0.18,27.18,2001-02-23
"55",55,0.82,0.18,27.25,2001-02-24
"56",56,0.83,0.18,27.01,2001-02-25
