"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.15,0.29,28.33,2001-01-01
"2",2,0.15,0.28,27.89,2001-01-02
"3",3,0.15,0.28,28.03,2001-01-03
"4",4,0.15,0.28,28.23,2001-01-04
"5",5,0.15,0.28,28.66,2001-01-05
"6",6,0.15,0.28,28.72,2001-01-06
"7",7,0.15,0.28,28.77,2001-01-07
"8",8,0.15,0.28,28.32,2001-01-08
"9",9,0.15,0.28,28.03,2001-01-09
"10",10,0.15,0.28,28.75,2001-01-10
"11",11,0.15,0.29,29.21,2001-01-11
"12",12,0.16,0.29,29.1,2001-01-12
"13",13,0.16,0.29,28.35,2001-01-13
"14",14,0.16,0.29,28.07,2001-01-14
"15",15,0.17,0.29,28.29,2001-01-15
"16",16,0.17,0.29,28.69,2001-01-16
"17",17,0.17,0.29,28.79,2001-01-17
"18",18,0.18,0.29,28.53,2001-01-18
"19",19,0.19,0.29,28.9,2001-01-19
"20",20,0.19,0.29,29.41,2001-01-20
"21",21,0.2,0.29,29.39,2001-01-21
"22",22,0.21,0.29,29.19,2001-01-22
"23",23,0.22,0.29,29.59,2001-01-23
"24",24,0.22,0.29,29.28,2001-01-24
"25",25,0.23,0.29,29.44,2001-01-25
"26",26,0.24,0.29,29.66,2001-01-26
"27",27,0.25,0.29,29.46,2001-01-27
"28",28,0.26,0.29,29.42,2001-01-28
"29",29,0.27,0.29,29.22,2001-01-29
"30",30,0.28,0.29,28.69,2001-01-30
"31",31,0.29,0.29,28.37,2001-01-31
"32",32,0.3,0.29,28.39,2001-02-01
"33",33,0.31,0.29,28.23,2001-02-02
"34",34,0.32,0.29,28.25,2001-02-03
"35",35,0.33,0.3,28.23,2001-02-04
"36",36,0.34,0.31,28.07,2001-02-05
"37",37,0.35,0.31,27.94,2001-02-06
"38",38,0.36,0.3,28.53,2001-02-07
"39",39,0.37,0.3,28.68,2001-02-08
"40",40,0.38,0.3,28.31,2001-02-09
"41",41,0.39,0.29,28.1,2001-02-10
"42",42,0.4,0.29,27.99,2001-02-11
"43",43,0.41,0.29,28.07,2001-02-12
"44",44,0.42,0.29,27.83,2001-02-13
"45",45,0.43,0.3,27.73,2001-02-14
"46",46,0.44,0.3,28.04,2001-02-15
"47",47,0.44,0.3,27.63,2001-02-16
"48",48,0.45,0.3,27.58,2001-02-17
"49",49,0.46,0.3,27.78,2001-02-18
"50",50,0.47,0.29,27.84,2001-02-19
"51",51,0.48,0.29,27.4,2001-02-20
"52",52,0.49,0.29,27.24,2001-02-21
"53",53,0.5,0.29,27.29,2001-02-22
"54",54,0.51,0.29,27.73,2001-02-23
"55",55,0.51,0.29,27.74,2001-02-24
"56",56,0.52,0.29,27.51,2001-02-25
"57",57,0.53,0.29,27.36,2001-02-26
"58",58,0.54,0.29,27.31,2001-02-27
"59",59,0.54,0.29,26.66,2001-02-28
"60",60,0.51,0.29,26.05,2001-03-01
"61",61,0.56,0.29,25.75,2001-03-02
"62",62,0.57,0.29,26.17,2001-03-03
"63",63,0.58,0.3,26.01,2001-03-04
"64",64,0.58,0.3,25.81,2001-03-05
"65",65,0.59,0.3,25.97,2001-03-06
"66",66,0.6,0.3,26.04,2001-03-07
"67",67,0.6,0.3,26,2001-03-08
"68",68,0.61,0.3,26.13,2001-03-09
"69",69,0.62,0.3,26.39,2001-03-10
"70",70,0.63,0.3,26.52,2001-03-11
"71",71,0.63,0.29,26.09,2001-03-12
"72",72,0.64,0.29,25.88,2001-03-13
"73",73,0.65,0.29,25.79,2001-03-14
"74",74,0.65,0.29,25.68,2001-03-15
"75",75,0.66,0.29,25.12,2001-03-16
"76",76,0.67,0.29,24.71,2001-03-17
"77",77,0.67,0.29,24.7,2001-03-18
"78",78,0.68,0.29,24.51,2001-03-19
"79",79,0.69,0.3,24.33,2001-03-20
"80",80,0.69,0.3,23.95,2001-03-21
"81",81,0.7,0.3,23.4,2001-03-22
"82",82,0.7,0.3,23.46,2001-03-23
"83",83,0.71,0.3,23.23,2001-03-24
"84",84,0.72,0.3,23.01,2001-03-25
"85",85,0.72,0.3,22.82,2001-03-26
"86",86,0.73,0.3,22.75,2001-03-27
"87",87,0.73,0.3,22.34,2001-03-28
"88",88,0.74,0.3,22.3,2001-03-29
"89",89,0.74,0.3,21.95,2001-03-30
"90",90,0.74,0.3,21.94,2001-03-31
"91",91,0.75,0.3,22.16,2001-04-01
"92",92,0.75,0.3,21.98,2001-04-02
"93",93,0.76,0.3,21.58,2001-04-03
"94",94,0.76,0.29,21.19,2001-04-04
"95",95,0.77,0.29,21.25,2001-04-05
"96",96,0.77,0.29,21.35,2001-04-06
"97",97,0.77,0.29,21.22,2001-04-07
"98",98,0.78,0.29,21.21,2001-04-08
"99",99,0.78,0.29,21.1,2001-04-09
"100",100,0.79,0.3,21.01,2001-04-10
"101",101,0.79,0.3,20.97,2001-04-11
"102",102,0.79,0.3,20.99,2001-04-12
"103",103,0.8,0.3,20.77,2001-04-13
"104",104,0.8,0.3,20.52,2001-04-14
"105",105,0.8,0.3,20.26,2001-04-15
"106",106,0.81,0.3,20.16,2001-04-16
"107",107,0.81,0.3,20.01,2001-04-17
"108",108,0.82,0.3,19.88,2001-04-18
"109",109,0.82,0.3,19.6,2001-04-19
"110",110,0.82,0.3,19.23,2001-04-20
"111",111,0.83,0.3,19.17,2001-04-21
"112",112,0.83,0.3,19.43,2001-04-22
"113",113,0.84,0.3,19.57,2001-04-23
"114",114,0.84,0.3,19.02,2001-04-24
"115",115,0.85,0.31,18.51,2001-04-25
"116",116,0.85,0.31,18.17,2001-04-26
"117",117,0.86,0.31,17.68,2001-04-27
"118",118,0.86,0.31,17.69,2001-04-28
"119",119,0.87,0.31,17.47,2001-04-29
"120",120,0.88,0.32,17.2,2001-04-30
"121",121,0.88,0.31,17.16,2001-05-01
"122",122,0.88,0.32,16.97,2001-05-02
