"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,1.73,0.29,31.75,2001-01-01
"2",2,1.77,0.29,31.97,2001-01-02
"3",3,1.81,0.3,32.06,2001-01-03
"4",4,1.84,0.29,31.83,2001-01-04
"5",5,1.88,0.29,31.53,2001-01-05
"6",6,1.92,0.29,31.38,2001-01-06
"7",7,1.95,0.28,31.57,2001-01-07
"8",8,1.99,0.28,31.68,2001-01-08
"9",9,2.02,0.28,32.02,2001-01-09
"10",10,2.05,0.28,31.82,2001-01-10
"11",11,2.09,0.28,31.57,2001-01-11
"12",12,2.12,0.28,31.67,2001-01-12
"13",13,2.15,0.29,31.61,2001-01-13
"14",14,2.18,0.29,31.57,2001-01-14
"15",15,2.22,0.3,31.65,2001-01-15
"16",16,2.25,0.3,31.62,2001-01-16
"17",17,2.28,0.3,31.82,2001-01-17
"18",18,2.32,0.3,31.93,2001-01-18
"19",19,2.35,0.29,32.32,2001-01-19
"20",20,2.38,0.29,32.28,2001-01-20
"21",21,2.41,0.29,32.37,2001-01-21
"22",22,2.45,0.29,32.28,2001-01-22
"23",23,2.48,0.3,31.93,2001-01-23
"24",24,2.51,0.32,31.45,2001-01-24
"25",25,2.54,0.32,31.37,2001-01-25
"26",26,2.57,0.32,30.82,2001-01-26
"27",27,2.6,0.32,30.81,2001-01-27
"28",28,2.63,0.31,31.23,2001-01-28
"29",29,2.66,0.3,31.53,2001-01-29
"30",30,2.68,0.31,31.12,2001-01-30
"31",31,2.71,0.33,30.76,2001-01-31
"32",32,2.73,0.34,30.77,2001-02-01
"33",33,2.75,0.34,30.28,2001-02-02
"34",34,2.77,0.34,29.87,2001-02-03
"35",35,2.79,0.34,29.63,2001-02-04
"36",36,2.81,0.34,29.64,2001-02-05
"37",37,2.82,0.34,29.72,2001-02-06
"38",38,2.84,0.33,29.59,2001-02-07
"39",39,2.85,0.33,29.51,2001-02-08
"40",40,2.86,0.32,29.66,2001-02-09
"41",41,2.87,0.33,29.93,2001-02-10
"42",42,2.87,0.33,30.22,2001-02-11
"43",43,2.87,0.32,30.52,2001-02-12
"44",44,2.88,0.32,30.37,2001-02-13
"45",45,2.88,0.32,30.4,2001-02-14
"46",46,2.87,0.32,30.14,2001-02-15
"47",47,2.87,0.32,30.19,2001-02-16
"48",48,2.86,0.32,30.17,2001-02-17
"49",49,2.85,0.32,30.24,2001-02-18
"50",50,2.84,0.32,30.34,2001-02-19
"51",51,2.83,0.32,30.84,2001-02-20
"52",52,2.81,0.32,31.01,2001-02-21
"53",53,2.79,0.32,30.99,2001-02-22
"54",54,2.77,0.33,30.68,2001-02-23
"55",55,2.75,0.34,30.3,2001-02-24
"56",56,2.73,0.34,30.11,2001-02-25
"57",57,2.71,0.34,30.02,2001-02-26
"58",58,2.68,0.33,29.98,2001-02-27
"59",59,2.65,0.33,29.99,2001-02-28
"60",60,2.64,0.33,30.16,2001-03-01
"61",61,2.6,0.32,30.16,2001-03-02
"62",62,2.57,0.32,29.87,2001-03-03
"63",63,2.54,0.32,29.71,2001-03-04
"64",64,2.51,0.32,29.78,2001-03-05
"65",65,2.48,0.32,29.84,2001-03-06
"66",66,2.46,0.31,29.54,2001-03-07
"67",67,2.43,0.31,29.29,2001-03-08
