"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,1.33,0.28,30.7,2001-01-01
"2",2,1.35,0.28,30.84,2001-01-02
"3",3,1.37,0.28,30.73,2001-01-03
"4",4,1.39,0.28,30.74,2001-01-04
"5",5,1.41,0.29,30.67,2001-01-05
"6",6,1.43,0.29,30.94,2001-01-06
"7",7,1.45,0.29,30.91,2001-01-07
"8",8,1.47,0.29,31.04,2001-01-08
"9",9,1.48,0.28,30.89,2001-01-09
"10",10,1.5,0.28,30.82,2001-01-10
"11",11,1.52,0.28,31.08,2001-01-11
"12",12,1.54,0.28,31.45,2001-01-12
"13",13,1.55,0.28,31.59,2001-01-13
"14",14,1.57,0.28,31.41,2001-01-14
"15",15,1.59,0.29,30.85,2001-01-15
"16",16,1.6,0.29,30.78,2001-01-16
"17",17,1.62,0.3,30.87,2001-01-17
"18",18,1.63,0.29,30.92,2001-01-18
"19",19,1.64,0.29,30.83,2001-01-19
"20",20,1.66,0.29,30.93,2001-01-20
"21",21,1.67,0.29,31.08,2001-01-21
"22",22,1.68,0.29,31.31,2001-01-22
"23",23,1.69,0.29,30.92,2001-01-23
"24",24,1.7,0.29,30.9,2001-01-24
"25",25,1.71,0.29,31.02,2001-01-25
"26",26,1.72,0.29,31.15,2001-01-26
"27",27,1.72,0.29,30.91,2001-01-27
"28",28,1.73,0.3,30.51,2001-01-28
"29",29,1.74,0.3,30.51,2001-01-29
"30",30,1.74,0.3,30.84,2001-01-30
"31",31,1.75,0.3,30.75,2001-01-31
"32",32,1.76,0.3,30.47,2001-02-01
"33",33,1.76,0.3,29.84,2001-02-02
"34",34,1.77,0.31,29.81,2001-02-03
"35",35,1.77,0.31,29.9,2001-02-04
"36",36,1.78,0.31,29.77,2001-02-05
"37",37,1.78,0.31,29.88,2001-02-06
"38",38,1.78,0.31,29.84,2001-02-07
"39",39,1.78,0.3,29.76,2001-02-08
"40",40,1.79,0.3,29.78,2001-02-09
"41",41,1.79,0.3,30.21,2001-02-10
"42",42,1.79,0.29,30.56,2001-02-11
"43",43,1.78,0.3,30.55,2001-02-12
"44",44,1.78,0.3,30.4,2001-02-13
"45",45,1.78,0.3,30.33,2001-02-14
"46",46,1.77,0.3,30.4,2001-02-15
"47",47,1.77,0.3,30.24,2001-02-16
"48",48,1.76,0.3,30.27,2001-02-17
"49",49,1.75,0.29,30.24,2001-02-18
"50",50,1.74,0.3,30.12,2001-02-19
"51",51,1.72,0.3,29.69,2001-02-20
"52",52,1.71,0.3,29.49,2001-02-21
"53",53,1.7,0.3,29.63,2001-02-22
"54",54,1.68,0.3,29.7,2001-02-23
"55",55,1.66,0.29,29.56,2001-02-24
"56",56,1.64,0.3,29.36,2001-02-25
"57",57,1.63,0.31,28.92,2001-02-26
"58",58,1.61,0.3,29.15,2001-02-27
"59",59,1.59,0.3,28.91,2001-02-28
"60",60,1.69,0.31,28.61,2001-03-01
"61",61,1.55,0.31,28.38,2001-03-02
"62",62,1.53,0.31,28.43,2001-03-03
"63",63,1.51,0.31,28.12,2001-03-04
"64",64,1.49,0.31,27.78,2001-03-05
"65",65,1.47,0.31,27.51,2001-03-06
"66",66,1.45,0.3,27.33,2001-03-07
"67",67,1.44,0.3,27.51,2001-03-08
"68",68,1.42,0.3,27.72,2001-03-09
"69",69,1.4,0.29,27.71,2001-03-10
"70",70,1.39,0.29,27.75,2001-03-11
"71",71,1.37,0.29,28.08,2001-03-12
"72",72,1.35,0.29,28.23,2001-03-13
"73",73,1.34,0.29,28.03,2001-03-14
"74",74,1.32,0.29,28.21,2001-03-15
"75",75,1.31,0.28,28.41,2001-03-16
"76",76,1.3,0.28,28.24,2001-03-17
"77",77,1.28,0.28,27.98,2001-03-18
"78",78,1.27,0.28,28.08,2001-03-19
"79",79,1.25,0.28,28.06,2001-03-20
"80",80,1.24,0.28,27.74,2001-03-21
"81",81,1.23,0.29,27.33,2001-03-22
"82",82,1.21,0.28,27.17,2001-03-23
"83",83,1.2,0.28,27.23,2001-03-24
"84",84,1.18,0.28,26.93,2001-03-25
"85",85,1.17,0.29,26.66,2001-03-26
"86",86,1.16,0.29,26.59,2001-03-27
"87",87,1.14,0.29,26.51,2001-03-28
"88",88,1.13,0.29,26.34,2001-03-29
"89",89,1.11,0.29,25.79,2001-03-30
"90",90,1.1,0.29,25.17,2001-03-31
"91",91,1.08,0.29,25.25,2001-04-01
"92",92,1.07,0.28,25.42,2001-04-02
"93",93,1.05,0.28,25.58,2001-04-03
"94",94,1.04,0.29,25.46,2001-04-04
"95",95,1.02,0.29,25.45,2001-04-05
"96",96,1,0.28,25.12,2001-04-06
"97",97,0.99,0.28,24.97,2001-04-07
"98",98,0.97,0.28,24.99,2001-04-08
"99",99,0.95,0.28,24.99,2001-04-09
"100",100,0.93,0.28,24.87,2001-04-10
"101",101,0.92,0.28,24.68,2001-04-11
"102",102,0.9,0.28,24.34,2001-04-12
"103",103,0.88,0.28,24.27,2001-04-13
"104",104,0.86,0.29,24.34,2001-04-14
"105",105,0.85,0.28,24.13,2001-04-15
"106",106,0.83,0.28,24.13,2001-04-16
"107",107,0.81,0.28,24.18,2001-04-17
"108",108,0.79,0.28,24.1,2001-04-18
"109",109,0.77,0.28,23.88,2001-04-19
"110",110,0.76,0.28,23.58,2001-04-20
"111",111,0.74,0.28,23.33,2001-04-21
"112",112,0.72,0.28,23.23,2001-04-22
"113",113,0.7,0.27,23.11,2001-04-23
"114",114,0.69,0.28,23.03,2001-04-24
"115",115,0.67,0.28,22.78,2001-04-25
"116",116,0.65,0.28,22.37,2001-04-26
"117",117,0.64,0.28,21.84,2001-04-27
"118",118,0.62,0.28,21.94,2001-04-28
"119",119,0.61,0.29,21.61,2001-04-29
"120",120,0.59,0.29,21.14,2001-04-30
"121",121,0.58,0.29,20.94,2001-05-01
"122",122,0.56,0.29,20.83,2001-05-02
"123",123,0.55,0.29,20.64,2001-05-03
"124",124,0.54,0.29,20.49,2001-05-04
"125",125,0.52,0.29,20.21,2001-05-05
"126",126,0.51,0.29,19.86,2001-05-06
"127",127,0.49,0.29,19.87,2001-05-07
"128",128,0.48,0.28,19.93,2001-05-08
"129",129,0.47,0.28,19.95,2001-05-09
"130",130,0.45,0.28,19.83,2001-05-10
"131",131,0.44,0.28,19.56,2001-05-11
"132",132,0.43,0.28,19.14,2001-05-12
"133",133,0.41,0.28,18.94,2001-05-13
"134",134,0.4,0.28,18.68,2001-05-14
"135",135,0.39,0.28,18.73,2001-05-15
"136",136,0.38,0.28,18.87,2001-05-16
"137",137,0.37,0.28,18.82,2001-05-17
"138",138,0.35,0.28,18.69,2001-05-18
"139",139,0.34,0.28,18.64,2001-05-19
"140",140,0.33,0.29,18.29,2001-05-20
"141",141,0.32,0.29,17.99,2001-05-21
"142",142,0.31,0.29,17.66,2001-05-22
"143",143,0.3,0.29,17.6,2001-05-23
"144",144,0.3,0.29,17.55,2001-05-24
"145",145,0.29,0.29,17.36,2001-05-25
"146",146,0.28,0.3,17.11,2001-05-26
"147",147,0.28,0.3,17.17,2001-05-27
"148",148,0.27,0.29,17.13,2001-05-28
"149",149,0.27,0.29,16.88,2001-05-29
"150",150,0.26,0.29,16.51,2001-05-30
"151",151,0.26,0.29,16.07,2001-05-31
"152",152,0.26,0.29,16.04,2001-06-01
"153",153,0.25,0.29,16.29,2001-06-02
"154",154,0.25,0.3,16.36,2001-06-03
"155",155,0.25,0.31,16.39,2001-06-04
"156",156,0.25,0.31,16.22,2001-06-05
"157",157,0.25,0.31,16.02,2001-06-06
"158",158,0.25,0.31,16.14,2001-06-07
"159",159,0.24,0.31,15.88,2001-06-08
"160",160,0.25,0.31,15.79,2001-06-09
"161",161,0.24,0.31,15.75,2001-06-10
"162",162,0.24,0.31,15.67,2001-06-11
"163",163,0.24,0.32,15.64,2001-06-12
"164",164,0.24,0.32,15.59,2001-06-13
"165",165,0.24,0.32,15.27,2001-06-14
"166",166,0.24,0.32,14.97,2001-06-15
"167",167,0.24,0.32,14.73,2001-06-16
"168",168,0.24,0.33,14.51,2001-06-17
"169",169,0.25,0.32,14.39,2001-06-18
"170",170,0.25,0.33,14.46,2001-06-19
"171",171,0.25,0.33,14.55,2001-06-20
"172",172,0.25,0.33,14.37,2001-06-21
"173",173,0.26,0.32,14.27,2001-06-22
"174",174,0.26,0.32,14.24,2001-06-23
"175",175,0.26,0.32,14.02,2001-06-24
"176",176,0.27,0.32,13.93,2001-06-25
"177",177,0.27,0.32,13.87,2001-06-26
"178",178,0.28,0.33,13.73,2001-06-27
"179",179,0.29,0.33,13.86,2001-06-28
"180",180,0.3,0.33,13.87,2001-06-29
"181",181,0.3,0.32,13.77,2001-06-30
"182",182,0.31,0.32,13.67,2001-07-01
"183",183,0.32,0.32,13.37,2001-07-02
"184",184,0.33,0.32,13.27,2001-07-03
"185",185,0.34,0.32,13.59,2001-07-04
"186",186,0.35,0.32,13.87,2001-07-05
"187",187,0.36,0.32,13.69,2001-07-06
"188",188,0.37,0.31,13.41,2001-07-07
"189",189,0.38,0.31,13.25,2001-07-08
"190",190,0.4,0.31,13.21,2001-07-09
"191",191,0.41,0.31,13.04,2001-07-10
"192",192,0.42,0.31,13.33,2001-07-11
"193",193,0.43,0.31,13.71,2001-07-12
"194",194,0.44,0.31,13.83,2001-07-13
"195",195,0.45,0.31,13.82,2001-07-14
"196",196,0.46,0.32,13.48,2001-07-15
"197",197,0.47,0.32,12.98,2001-07-16
"198",198,0.48,0.32,12.99,2001-07-17
"199",199,0.49,0.31,13.17,2001-07-18
"200",200,0.5,0.31,13.32,2001-07-19
"201",201,0.52,0.31,13.37,2001-07-20
"202",202,0.53,0.31,13.54,2001-07-21
"203",203,0.54,0.31,13.78,2001-07-22
"204",204,0.56,0.31,14.08,2001-07-23
"205",205,0.57,0.31,14.06,2001-07-24
"206",206,0.59,0.32,14.07,2001-07-25
"207",207,0.61,0.32,14.23,2001-07-26
"208",208,0.63,0.32,14.06,2001-07-27
"209",209,0.65,0.32,13.81,2001-07-28
"210",210,0.67,0.32,13.71,2001-07-29
"211",211,0.69,0.32,13.89,2001-07-30
"212",212,0.72,0.32,13.93,2001-07-31
"213",213,0.74,0.32,14.06,2001-08-01
"214",214,0.77,0.31,14.3,2001-08-02
"215",215,0.79,0.31,14.44,2001-08-03
"216",216,0.82,0.31,14.04,2001-08-04
"217",217,0.85,0.31,14.14,2001-08-05
"218",218,0.88,0.31,14.06,2001-08-06
"219",219,0.91,0.3,14.01,2001-08-07
"220",220,0.94,0.3,13.67,2001-08-08
"221",221,0.97,0.3,13.79,2001-08-09
"222",222,1,0.3,14.26,2001-08-10
"223",223,1.03,0.3,14.64,2001-08-11
"224",224,1.07,0.3,14.64,2001-08-12
"225",225,1.1,0.3,14.54,2001-08-13
"226",226,1.13,0.29,14.7,2001-08-14
"227",227,1.16,0.29,15.04,2001-08-15
"228",228,1.19,0.29,15.37,2001-08-16
"229",229,1.22,0.3,15.36,2001-08-17
"230",230,1.25,0.3,15.36,2001-08-18
"231",231,1.28,0.3,14.96,2001-08-19
"232",232,1.31,0.3,14.86,2001-08-20
"233",233,1.34,0.3,14.95,2001-08-21
"234",234,1.37,0.29,15.68,2001-08-22
"235",235,1.4,0.3,16.14,2001-08-23
"236",236,1.42,0.3,16.57,2001-08-24
"237",237,1.45,0.31,16.24,2001-08-25
"238",238,1.48,0.31,16.06,2001-08-26
"239",239,1.5,0.31,15.82,2001-08-27
"240",240,1.52,0.3,16.1,2001-08-28
"241",241,1.55,0.3,16.63,2001-08-29
"242",242,1.57,0.3,17.12,2001-08-30
"243",243,1.59,0.3,17.49,2001-08-31
"244",244,1.61,0.3,17.46,2001-09-01
"245",245,1.62,0.3,17.43,2001-09-02
"246",246,1.64,0.3,17.55,2001-09-03
"247",247,1.66,0.3,17.44,2001-09-04
"248",248,1.67,0.3,17.29,2001-09-05
"249",249,1.68,0.3,17.46,2001-09-06
"250",250,1.7,0.3,17.79,2001-09-07
"251",251,1.71,0.3,17.98,2001-09-08
"252",252,1.72,0.31,17.87,2001-09-09
"253",253,1.73,0.31,17.86,2001-09-10
"254",254,1.73,0.31,17.84,2001-09-11
"255",255,1.74,0.31,18.21,2001-09-12
"256",256,1.75,0.3,18.73,2001-09-13
"257",257,1.75,0.3,19.04,2001-09-14
"258",258,1.75,0.3,19.12,2001-09-15
"259",259,1.76,0.3,19.09,2001-09-16
"260",260,1.76,0.3,18.74,2001-09-17
"261",261,1.76,0.3,18.98,2001-09-18
"262",262,1.75,0.3,19.43,2001-09-19
"263",263,1.75,0.3,19.62,2001-09-20
"264",264,1.75,0.29,20.15,2001-09-21
"265",265,1.74,0.29,20.84,2001-09-22
"266",266,1.73,0.29,21.36,2001-09-23
"267",267,1.72,0.29,21.82,2001-09-24
"268",268,1.72,0.29,21.77,2001-09-25
"269",269,1.7,0.29,21.79,2001-09-26
"270",270,1.69,0.28,21.76,2001-09-27
"271",271,1.68,0.28,21.97,2001-09-28
"272",272,1.66,0.28,21.89,2001-09-29
"273",273,1.64,0.28,21.66,2001-09-30
"274",274,1.62,0.29,21.47,2001-10-01
"275",275,1.6,0.3,21.69,2001-10-02
"276",276,1.58,0.29,21.88,2001-10-03
"277",277,1.55,0.29,21.98,2001-10-04
"278",278,1.53,0.29,22.42,2001-10-05
"279",279,1.5,0.29,22.98,2001-10-06
"280",280,1.47,0.29,23.19,2001-10-07
"281",281,1.44,0.29,22.87,2001-10-08
"282",282,1.42,0.29,22.73,2001-10-09
"283",283,1.39,0.28,22.96,2001-10-10
"284",284,1.36,0.29,22.83,2001-10-11
"285",285,1.33,0.29,22.6,2001-10-12
"286",286,1.3,0.29,22.67,2001-10-13
"287",287,1.27,0.29,22.51,2001-10-14
"288",288,1.25,0.3,22.63,2001-10-15
"289",289,1.22,0.3,22.66,2001-10-16
"290",290,1.19,0.3,22.67,2001-10-17
"291",291,1.17,0.3,22.87,2001-10-18
"292",292,1.14,0.3,23.4,2001-10-19
"293",293,1.12,0.3,23.63,2001-10-20
"294",294,1.1,0.3,23.98,2001-10-21
"295",295,1.08,0.3,24.29,2001-10-22
"296",296,1.05,0.29,24.39,2001-10-23
"297",297,1.03,0.29,24.25,2001-10-24
"298",298,1.01,0.29,24.7,2001-10-25
"299",299,0.99,0.29,24.76,2001-10-26
"300",300,0.97,0.29,24.93,2001-10-27
"301",301,0.96,0.29,24.99,2001-10-28
"302",302,0.94,0.29,25.17,2001-10-29
"303",303,0.92,0.28,25.36,2001-10-30
"304",304,0.9,0.28,25.34,2001-10-31
"305",305,0.88,0.28,25.38,2001-11-01
"306",306,0.87,0.28,25.59,2001-11-02
