"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.22,0.13,26.16,2001-01-01
"2",2,0.22,0.13,26.31,2001-01-02
"3",3,0.23,0.13,25.97,2001-01-03
"4",4,0.23,0.13,26.33,2001-01-04
"5",5,0.24,0.13,26.51,2001-01-05
"6",6,0.25,0.13,26.11,2001-01-06
"7",7,0.26,0.13,26.24,2001-01-07
"8",8,0.26,0.13,26.29,2001-01-08
"9",9,0.27,0.12,27.04,2001-01-09
"10",10,0.28,0.13,26.7,2001-01-10
"11",11,0.29,0.13,26.32,2001-01-11
"12",12,0.3,0.13,26.27,2001-01-12
"13",13,0.31,0.13,26,2001-01-13
"14",14,0.31,0.13,26.02,2001-01-14
"15",15,0.33,0.12,26.71,2001-01-15
"16",16,0.34,0.12,26.78,2001-01-16
"17",17,0.35,0.12,27.21,2001-01-17
"18",18,0.36,0.12,28.36,2001-01-18
"19",19,0.37,0.12,27.76,2001-01-19
"20",20,0.38,0.13,26.51,2001-01-20
"21",21,0.4,0.13,26.61,2001-01-21
"22",22,0.41,0.14,26.46,2001-01-22
"23",23,0.42,0.14,26.87,2001-01-23
"24",24,0.44,0.14,26.66,2001-01-24
"25",25,0.45,0.14,26.18,2001-01-25
"26",26,0.46,0.14,26.25,2001-01-26
"27",27,0.48,0.14,26.51,2001-01-27
"28",28,0.49,0.14,26.33,2001-01-28
"29",29,0.5,0.15,26.17,2001-01-29
"30",30,0.51,0.16,25.73,2001-01-30
"31",31,0.53,0.16,25.61,2001-01-31
"32",32,0.54,0.16,24.55,2001-02-01
"33",33,0.55,0.16,24.29,2001-02-02
"34",34,0.56,0.16,24.39,2001-02-03
"35",35,0.57,0.17,24.78,2001-02-04
"36",36,0.58,0.16,24.69,2001-02-05
"37",37,0.59,0.15,25.02,2001-02-06
"38",38,0.6,0.15,25.14,2001-02-07
"39",39,0.61,0.15,24.72,2001-02-08
"40",40,0.62,0.15,24.88,2001-02-09
"41",41,0.62,0.14,25.41,2001-02-10
"42",42,0.63,0.14,26.06,2001-02-11
"43",43,0.64,0.15,26.29,2001-02-12
"44",44,0.65,0.16,25.68,2001-02-13
"45",45,0.65,0.15,25.82,2001-02-14
