"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.64,0.26,32.21,2001-01-01
"2",2,0.63,0.26,32.24,2001-01-02
"3",3,0.63,0.27,31.92,2001-01-03
"4",4,0.63,0.27,31.94,2001-01-04
"5",5,0.63,0.27,32.14,2001-01-05
"6",6,0.63,0.27,32.41,2001-01-06
"7",7,0.63,0.26,32.17,2001-01-07
"8",8,0.63,0.26,32.17,2001-01-08
"9",9,0.63,0.26,32.04,2001-01-09
"10",10,0.63,0.26,31.99,2001-01-10
"11",11,0.64,0.26,32.49,2001-01-11
"12",12,0.64,0.25,32.98,2001-01-12
"13",13,0.64,0.26,32.98,2001-01-13
"14",14,0.64,0.25,32.83,2001-01-14
"15",15,0.64,0.25,32.34,2001-01-15
"16",16,0.65,0.26,32.13,2001-01-16
"17",17,0.65,0.26,32.04,2001-01-17
"18",18,0.66,0.26,32.08,2001-01-18
"19",19,0.66,0.27,32.1,2001-01-19
"20",20,0.67,0.27,32.34,2001-01-20
"21",21,0.68,0.26,32.33,2001-01-21
"22",22,0.68,0.26,32.52,2001-01-22
"23",23,0.69,0.26,32.58,2001-01-23
"24",24,0.7,0.26,32.51,2001-01-24
"25",25,0.71,0.26,32.49,2001-01-25
"26",26,0.72,0.26,32.82,2001-01-26
"27",27,0.72,0.27,32.56,2001-01-27
"28",28,0.73,0.27,32.14,2001-01-28
"29",29,0.74,0.27,32.31,2001-01-29
"30",30,0.75,0.27,32.55,2001-01-30
"31",31,0.76,0.27,32.04,2001-01-31
"32",32,0.77,0.27,31.85,2001-02-01
"33",33,0.78,0.27,31.26,2001-02-02
"34",34,0.78,0.27,31.57,2001-02-03
"35",35,0.79,0.27,31.82,2001-02-04
"36",36,0.8,0.27,32.01,2001-02-05
"37",37,0.81,0.27,32.26,2001-02-06
"38",38,0.81,0.27,31.96,2001-02-07
"39",39,0.82,0.27,31.88,2001-02-08
"40",40,0.83,0.26,31.92,2001-02-09
"41",41,0.83,0.26,32.2,2001-02-10
"42",42,0.84,0.26,32.37,2001-02-11
"43",43,0.84,0.26,32.41,2001-02-12
"44",44,0.84,0.26,32.14,2001-02-13
"45",45,0.85,0.27,31.79,2001-02-14
"46",46,0.85,0.27,31.83,2001-02-15
"47",47,0.85,0.27,31.34,2001-02-16
"48",48,0.85,0.27,31.46,2001-02-17
"49",49,0.85,0.26,31.74,2001-02-18
