"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,1.35,0.18,34.66,2001-01-01
"2",2,1.38,0.18,34.68,2001-01-02
"3",3,1.41,0.19,34.49,2001-01-03
"4",4,1.44,0.19,34.7,2001-01-04
"5",5,1.48,0.18,34.72,2001-01-05
"6",6,1.51,0.18,35.12,2001-01-06
"7",7,1.55,0.18,35.19,2001-01-07
"8",8,1.59,0.18,35.21,2001-01-08
"9",9,1.62,0.18,35.03,2001-01-09
"10",10,1.66,0.19,34.8,2001-01-10
"11",11,1.7,0.18,34.41,2001-01-11
"12",12,1.74,0.19,34.36,2001-01-12
"13",13,1.78,0.19,34.4,2001-01-13
"14",14,1.81,0.19,34.46,2001-01-14
"15",15,1.85,0.19,34.56,2001-01-15
"16",16,1.89,0.19,34.59,2001-01-16
"17",17,1.92,0.2,34.29,2001-01-17
"18",18,1.95,0.2,33.96,2001-01-18
"19",19,1.98,0.21,33.79,2001-01-19
"20",20,2,0.21,33.83,2001-01-20
"21",21,2.03,0.2,33.96,2001-01-21
"22",22,2.06,0.2,33.78,2001-01-22
"23",23,2.08,0.2,34.02,2001-01-23
"24",24,2.1,0.21,33.64,2001-01-24
"25",25,2.12,0.22,33.31,2001-01-25
"26",26,2.14,0.22,32.93,2001-01-26
"27",27,2.16,0.22,32.88,2001-01-27
"28",28,2.18,0.23,32.36,2001-01-28
"29",29,2.2,0.24,32.17,2001-01-29
"30",30,2.21,0.24,32.33,2001-01-30
"31",31,2.23,0.24,32.34,2001-01-31
"32",32,2.24,0.23,32.34,2001-02-01
"33",33,2.26,0.22,32.41,2001-02-02
"34",34,2.27,0.22,32.23,2001-02-03
"35",35,2.29,0.22,32.14,2001-02-04
"36",36,2.3,0.22,32.58,2001-02-05
"37",37,2.31,0.22,32.65,2001-02-06
"38",38,2.33,0.22,32.61,2001-02-07
"39",39,2.34,0.22,32.78,2001-02-08
"40",40,2.35,0.22,32.83,2001-02-09
"41",41,2.36,0.23,32.95,2001-02-10
"42",42,2.37,0.22,33.16,2001-02-11
"43",43,2.38,0.21,33.2,2001-02-12
"44",44,2.39,0.21,33.29,2001-02-13
"45",45,2.4,0.22,33.31,2001-02-14
"46",46,2.41,0.22,33.37,2001-02-15
"47",47,2.41,0.23,33.38,2001-02-16
"48",48,2.42,0.22,33.58,2001-02-17
"49",49,2.42,0.22,33.72,2001-02-18
"50",50,2.43,0.21,33.76,2001-02-19
"51",51,2.43,0.21,33.65,2001-02-20
"52",52,2.43,0.21,33.58,2001-02-21
"53",53,2.43,0.22,32.76,2001-02-22
"54",54,2.43,0.22,32.63,2001-02-23
"55",55,2.43,0.23,32.59,2001-02-24
"56",56,2.43,0.24,32.62,2001-02-25
"57",57,2.43,0.24,32.31,2001-02-26
"58",58,2.42,0.24,31.88,2001-02-27
"59",59,2.42,0.24,32.13,2001-02-28
"60",60,2.48,0.23,32.26,2001-03-01
"61",61,2.41,0.22,32.45,2001-03-02
"62",62,2.41,0.22,32.47,2001-03-03
"63",63,2.4,0.21,32.38,2001-03-04
"64",64,2.39,0.21,32.58,2001-03-05
"65",65,2.39,0.2,32.63,2001-03-06
"66",66,2.38,0.2,32.46,2001-03-07
"67",67,2.37,0.2,32.49,2001-03-08
"68",68,2.37,0.2,32.74,2001-03-09
"69",69,2.36,0.2,32.74,2001-03-10
"70",70,2.35,0.2,32.82,2001-03-11
"71",71,2.34,0.2,33.16,2001-03-12
"72",72,2.33,0.2,33.42,2001-03-13
"73",73,2.32,0.19,33.74,2001-03-14
"74",74,2.31,0.2,33.96,2001-03-15
"75",75,2.31,0.2,33.75,2001-03-16
"76",76,2.29,0.2,33.84,2001-03-17
"77",77,2.28,0.2,33.95,2001-03-18
"78",78,2.27,0.19,33.82,2001-03-19
"79",79,2.26,0.19,33.93,2001-03-20
"80",80,2.24,0.19,34.11,2001-03-21
"81",81,2.23,0.2,34.01,2001-03-22
"82",82,2.21,0.2,33.88,2001-03-23
"83",83,2.2,0.2,33.87,2001-03-24
"84",84,2.18,0.2,33.46,2001-03-25
"85",85,2.17,0.2,33.28,2001-03-26
"86",86,2.15,0.19,33.14,2001-03-27
"87",87,2.13,0.19,32.91,2001-03-28
"88",88,2.11,0.19,32.72,2001-03-29
"89",89,2.1,0.18,33.18,2001-03-30
"90",90,2.08,0.18,33.72,2001-03-31
"91",91,2.06,0.17,33.81,2001-04-01
"92",92,2.04,0.17,33.86,2001-04-02
"93",93,2.02,0.17,33.76,2001-04-03
"94",94,2,0.17,33.57,2001-04-04
"95",95,1.98,0.17,33.62,2001-04-05
"96",96,1.96,0.16,33.73,2001-04-06
"97",97,1.94,0.16,33.83,2001-04-07
"98",98,1.92,0.16,33.86,2001-04-08
"99",99,1.89,0.16,34.04,2001-04-09
"100",100,1.88,0.15,34.2,2001-04-10
"101",101,1.85,0.15,34.2,2001-04-11
"102",102,1.83,0.15,34.17,2001-04-12
"103",103,1.81,0.15,33.92,2001-04-13
"104",104,1.79,0.15,33.86,2001-04-14
"105",105,1.77,0.15,33.93,2001-04-15
"106",106,1.75,0.14,34.11,2001-04-16
"107",107,1.73,0.14,34.21,2001-04-17
"108",108,1.71,0.14,34.32,2001-04-18
"109",109,1.69,0.14,34.03,2001-04-19
"110",110,1.67,0.14,33.73,2001-04-20
"111",111,1.65,0.14,33.77,2001-04-21
"112",112,1.62,0.14,33.73,2001-04-22
"113",113,1.6,0.14,33.78,2001-04-23
"114",114,1.58,0.14,33.73,2001-04-24
"115",115,1.56,0.14,33.61,2001-04-25
"116",116,1.54,0.14,33.47,2001-04-26
"117",117,1.53,0.14,33.45,2001-04-27
"118",118,1.51,0.14,33.29,2001-04-28
"119",119,1.49,0.13,33.07,2001-04-29
"120",120,1.47,0.13,32.89,2001-04-30
"121",121,1.45,0.13,32.58,2001-05-01
"122",122,1.43,0.13,32.5,2001-05-02
"123",123,1.41,0.13,32.48,2001-05-03
"124",124,1.4,0.13,32.39,2001-05-04
"125",125,1.38,0.13,32.2,2001-05-05
"126",126,1.36,0.13,32.12,2001-05-06
"127",127,1.34,0.13,32.05,2001-05-07
"128",128,1.33,0.13,31.7,2001-05-08
"129",129,1.31,0.13,31.42,2001-05-09
"130",130,1.29,0.13,31.08,2001-05-10
"131",131,1.28,0.13,30.81,2001-05-11
"132",132,1.26,0.13,30.8,2001-05-12
"133",133,1.25,0.13,30.62,2001-05-13
"134",134,1.23,0.13,30.53,2001-05-14
"135",135,1.21,0.14,29.94,2001-05-15
"136",136,1.2,0.14,29.71,2001-05-16
"137",137,1.18,0.14,29.48,2001-05-17
"138",138,1.17,0.14,29.15,2001-05-18
"139",139,1.15,0.14,29.28,2001-05-19
"140",140,1.14,0.14,29.38,2001-05-20
"141",141,1.13,0.14,29.79,2001-05-21
"142",142,1.11,0.14,29.91,2001-05-22
"143",143,1.1,0.14,29.74,2001-05-23
"144",144,1.08,0.14,29.45,2001-05-24
"145",145,1.07,0.14,29.23,2001-05-25
"146",146,1.05,0.14,29.17,2001-05-26
"147",147,1.04,0.13,29.06,2001-05-27
"148",148,1.03,0.13,28.82,2001-05-28
"149",149,1.01,0.13,28.62,2001-05-29
"150",150,1,0.13,28.33,2001-05-30
"151",151,0.98,0.13,28.18,2001-05-31
"152",152,0.97,0.14,28.11,2001-06-01
"153",153,0.96,0.14,28.2,2001-06-02
"154",154,0.94,0.14,28.27,2001-06-03
"155",155,0.93,0.13,28.3,2001-06-04
"156",156,0.92,0.14,28.18,2001-06-05
"157",157,0.9,0.14,27.84,2001-06-06
"158",158,0.89,0.14,27.45,2001-06-07
"159",159,0.88,0.14,27.24,2001-06-08
"160",160,0.87,0.14,27.18,2001-06-09
"161",161,0.85,0.14,27.11,2001-06-10
"162",162,0.84,0.13,27.06,2001-06-11
"163",163,0.83,0.13,27.12,2001-06-12
"164",164,0.82,0.13,26.87,2001-06-13
"165",165,0.81,0.13,26.67,2001-06-14
"166",166,0.8,0.13,26.76,2001-06-15
"167",167,0.79,0.13,27,2001-06-16
"168",168,0.78,0.13,27.01,2001-06-17
"169",169,0.77,0.13,26.73,2001-06-18
"170",170,0.76,0.14,26.38,2001-06-19
"171",171,0.75,0.14,25.91,2001-06-20
"172",172,0.74,0.14,25.68,2001-06-21
"173",173,0.74,0.14,25.69,2001-06-22
"174",174,0.72,0.13,25.79,2001-06-23
"175",175,0.72,0.13,25.94,2001-06-24
"176",176,0.71,0.13,26.1,2001-06-25
"177",177,0.7,0.13,26.17,2001-06-26
"178",178,0.69,0.13,26.01,2001-06-27
"179",179,0.68,0.13,25.84,2001-06-28
"180",180,0.67,0.13,25.81,2001-06-29
"181",181,0.66,0.13,25.82,2001-06-30
"182",182,0.65,0.13,25.73,2001-07-01
"183",183,0.64,0.13,25.78,2001-07-02
"184",184,0.62,0.13,25.91,2001-07-03
"185",185,0.62,0.13,25.95,2001-07-04
"186",186,0.6,0.13,25.92,2001-07-05
"187",187,0.6,0.13,25.99,2001-07-06
"188",188,0.59,0.13,26.09,2001-07-07
"189",189,0.58,0.13,26.23,2001-07-08
"190",190,0.57,0.13,26.13,2001-07-09
"191",191,0.56,0.13,26.04,2001-07-10
"192",192,0.55,0.13,26.27,2001-07-11
"193",193,0.54,0.14,26.28,2001-07-12
"194",194,0.53,0.14,26.05,2001-07-13
"195",195,0.52,0.14,25.69,2001-07-14
"196",196,0.51,0.13,25.53,2001-07-15
"197",197,0.51,0.13,25.63,2001-07-16
"198",198,0.5,0.13,25.63,2001-07-17
"199",199,0.49,0.13,25.7,2001-07-18
"200",200,0.48,0.13,25.61,2001-07-19
"201",201,0.48,0.13,25.71,2001-07-20
"202",202,0.47,0.13,25.81,2001-07-21
"203",203,0.47,0.13,25.93,2001-07-22
"204",204,0.46,0.12,26.05,2001-07-23
"205",205,0.45,0.12,26.11,2001-07-24
"206",206,0.44,0.12,26.27,2001-07-25
"207",207,0.44,0.12,26.44,2001-07-26
"208",208,0.43,0.12,26.63,2001-07-27
"209",209,0.42,0.12,26.79,2001-07-28
"210",210,0.42,0.12,26.89,2001-07-29
"211",211,0.41,0.12,27.07,2001-07-30
"212",212,0.4,0.12,27.11,2001-07-31
"213",213,0.4,0.12,27.01,2001-08-01
"214",214,0.39,0.12,26.75,2001-08-02
"215",215,0.38,0.12,26.56,2001-08-03
"216",216,0.37,0.12,26.74,2001-08-04
"217",217,0.36,0.12,26.63,2001-08-05
"218",218,0.36,0.12,26.53,2001-08-06
"219",219,0.35,0.12,26.71,2001-08-07
"220",220,0.34,0.12,27.08,2001-08-08
"221",221,0.34,0.12,27.23,2001-08-09
"222",222,0.33,0.12,27.34,2001-08-10
"223",223,0.32,0.12,27.34,2001-08-11
"224",224,0.31,0.12,27.34,2001-08-12
"225",225,0.31,0.12,27.56,2001-08-13
"226",226,0.3,0.12,27.72,2001-08-14
"227",227,0.29,0.12,27.97,2001-08-15
"228",228,0.29,0.12,28.17,2001-08-16
"229",229,0.28,0.12,28.24,2001-08-17
"230",230,0.27,0.12,28.44,2001-08-18
"231",231,0.26,0.12,28.52,2001-08-19
"232",232,0.26,0.12,28.48,2001-08-20
"233",233,0.25,0.12,28.6,2001-08-21
"234",234,0.24,0.12,28.75,2001-08-22
"235",235,0.24,0.12,28.8,2001-08-23
"236",236,0.23,0.12,28.75,2001-08-24
