"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.19,0.14,29.93,2001-01-01
"2",2,0.19,0.14,29.61,2001-01-02
"3",3,0.18,0.14,29.8,2001-01-03
"4",4,0.19,0.14,29.98,2001-01-04
"5",5,0.19,0.13,30.38,2001-01-05
"6",6,0.18,0.13,30.77,2001-01-06
"7",7,0.19,0.13,30.89,2001-01-07
"8",8,0.19,0.13,30.23,2001-01-08
"9",9,0.19,0.13,30.18,2001-01-09
"10",10,0.19,0.13,30.68,2001-01-10
"11",11,0.19,0.14,31.08,2001-01-11
"12",12,0.2,0.14,31.27,2001-01-12
"13",13,0.2,0.14,30.66,2001-01-13
"14",14,0.21,0.14,30.23,2001-01-14
"15",15,0.21,0.14,30.61,2001-01-15
"16",16,0.21,0.14,30.63,2001-01-16
"17",17,0.22,0.14,30.56,2001-01-17
"18",18,0.22,0.14,30.53,2001-01-18
"19",19,0.23,0.14,30.76,2001-01-19
"20",20,0.24,0.14,31.32,2001-01-20
"21",21,0.24,0.14,31.41,2001-01-21
"22",22,0.25,0.14,31.27,2001-01-22
"23",23,0.26,0.14,31.71,2001-01-23
"24",24,0.27,0.14,31.18,2001-01-24
"25",25,0.27,0.14,31.15,2001-01-25
"26",26,0.28,0.14,31.56,2001-01-26
"27",27,0.29,0.14,31.2,2001-01-27
"28",28,0.3,0.13,31.21,2001-01-28
"29",29,0.3,0.14,31.14,2001-01-29
"30",30,0.31,0.14,30.84,2001-01-30
"31",31,0.32,0.14,30.55,2001-01-31
"32",32,0.33,0.14,30.55,2001-02-01
"33",33,0.33,0.14,29.87,2001-02-02
"34",34,0.34,0.15,29.74,2001-02-03
"35",35,0.35,0.15,29.79,2001-02-04
"36",36,0.36,0.16,29.92,2001-02-05
"37",37,0.36,0.16,29.81,2001-02-06
"38",38,0.37,0.16,30.08,2001-02-07
"39",39,0.37,0.15,30.38,2001-02-08
"40",40,0.38,0.15,30.26,2001-02-09
"41",41,0.39,0.15,30.14,2001-02-10
"42",42,0.39,0.14,30.06,2001-02-11
"43",43,0.4,0.14,29.9,2001-02-12
"44",44,0.4,0.15,29.58,2001-02-13
"45",45,0.41,0.15,29.5,2001-02-14
"46",46,0.41,0.16,29.52,2001-02-15
"47",47,0.42,0.16,29.12,2001-02-16
"48",48,0.42,0.15,29.04,2001-02-17
"49",49,0.43,0.15,29.32,2001-02-18
"50",50,0.44,0.15,29.36,2001-02-19
"51",51,0.44,0.15,28.73,2001-02-20
"52",52,0.45,0.16,28.74,2001-02-21
"53",53,0.45,0.15,28.92,2001-02-22
