"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,1.95,0.19,30.11,2001-01-01
"2",2,2,0.19,30.23,2001-01-02
"3",3,2.04,0.19,30.34,2001-01-03
"4",4,2.09,0.19,30.38,2001-01-04
"5",5,2.13,0.19,30.29,2001-01-05
"6",6,2.17,0.19,30.21,2001-01-06
"7",7,2.21,0.19,30.42,2001-01-07
"8",8,2.24,0.19,30.35,2001-01-08
"9",9,2.28,0.19,30.32,2001-01-09
"10",10,2.31,0.18,30.17,2001-01-10
"11",11,2.35,0.19,30.03,2001-01-11
"12",12,2.38,0.19,29.87,2001-01-12
"13",13,2.41,0.2,29.88,2001-01-13
"14",14,2.44,0.2,29.99,2001-01-14
"15",15,2.48,0.2,29.95,2001-01-15
"16",16,2.51,0.2,29.64,2001-01-16
"17",17,2.54,0.2,29.74,2001-01-17
"18",18,2.58,0.2,29.83,2001-01-18
"19",19,2.62,0.2,30.22,2001-01-19
"20",20,2.65,0.2,30.22,2001-01-20
"21",21,2.69,0.19,30.33,2001-01-21
"22",22,2.72,0.2,30.14,2001-01-22
"23",23,2.76,0.21,29.8,2001-01-23
"24",24,2.8,0.22,29.55,2001-01-24
"25",25,2.84,0.23,29.13,2001-01-25
"26",26,2.87,0.24,28.74,2001-01-26
"27",27,2.91,0.24,28.83,2001-01-27
"28",28,2.94,0.24,29.15,2001-01-28
"29",29,2.98,0.23,29.38,2001-01-29
"30",30,3.01,0.24,29.07,2001-01-30
"31",31,3.04,0.25,28.92,2001-01-31
"32",32,3.07,0.25,29.13,2001-02-01
"33",33,3.1,0.25,28.96,2001-02-02
"34",34,3.13,0.26,28.57,2001-02-03
"35",35,3.15,0.26,28.32,2001-02-04
"36",36,3.18,0.25,28.48,2001-02-05
"37",37,3.2,0.25,28.6,2001-02-06
"38",38,3.22,0.25,28.48,2001-02-07
"39",39,3.24,0.24,28.43,2001-02-08
"40",40,3.26,0.23,28.53,2001-02-09
"41",41,3.27,0.23,28.72,2001-02-10
"42",42,3.28,0.23,28.98,2001-02-11
"43",43,3.29,0.23,29.08,2001-02-12
"44",44,3.3,0.23,29.1,2001-02-13
"45",45,3.31,0.23,29.08,2001-02-14
"46",46,3.31,0.24,28.82,2001-02-15
"47",47,3.31,0.25,28.64,2001-02-16
"48",48,3.31,0.25,28.54,2001-02-17
"49",49,3.31,0.25,28.41,2001-02-18
"50",50,3.3,0.24,28.62,2001-02-19
"51",51,3.29,0.24,29.08,2001-02-20
"52",52,3.28,0.23,29.26,2001-02-21
"53",53,3.27,0.23,29.13,2001-02-22
"54",54,3.25,0.24,28.81,2001-02-23
"55",55,3.24,0.25,28.42,2001-02-24
"56",56,3.22,0.25,28.37,2001-02-25
"57",57,3.2,0.25,28.49,2001-02-26
"58",58,3.18,0.25,28.48,2001-02-27
"59",59,3.16,0.25,28.35,2001-02-28
"60",60,3.02,0.25,28.19,2001-03-01
"61",61,3.11,0.24,28.57,2001-03-02
"62",62,3.08,0.24,28.26,2001-03-03
"63",63,3.06,0.23,28.18,2001-03-04
"64",64,3.03,0.23,28.03,2001-03-05
"65",65,3,0.23,28.07,2001-03-06
"66",66,2.98,0.22,27.99,2001-03-07
"67",67,2.95,0.22,27.93,2001-03-08
"68",68,2.92,0.23,27.54,2001-03-09
"69",69,2.89,0.23,27.48,2001-03-10
"70",70,2.87,0.23,27.61,2001-03-11
"71",71,2.84,0.22,27.42,2001-03-12
"72",72,2.81,0.22,27.36,2001-03-13
"73",73,2.77,0.21,27.62,2001-03-14
"74",74,2.75,0.21,27.79,2001-03-15
"75",75,2.71,0.2,27.94,2001-03-16
"76",76,2.68,0.2,28.13,2001-03-17
"77",77,2.65,0.2,28.07,2001-03-18
"78",78,2.62,0.2,28.08,2001-03-19
"79",79,2.59,0.21,27.73,2001-03-20
"80",80,2.55,0.22,27.74,2001-03-21
