"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.12,0.18,30.15,2001-01-01
"2",2,0.12,0.18,29.6,2001-01-02
"3",3,0.12,0.18,29.65,2001-01-03
"4",4,0.12,0.18,29.69,2001-01-04
"5",5,0.12,0.18,30.32,2001-01-05
"6",6,0.12,0.18,30.55,2001-01-06
"7",7,0.12,0.18,30.27,2001-01-07
"8",8,0.12,0.18,29.78,2001-01-08
"9",9,0.12,0.18,29.67,2001-01-09
"10",10,0.12,0.18,30.64,2001-01-10
"11",11,0.12,0.19,30.87,2001-01-11
"12",12,0.12,0.19,30.62,2001-01-12
"13",13,0.12,0.2,29.87,2001-01-13
"14",14,0.12,0.2,29.25,2001-01-14
"15",15,0.12,0.19,29.49,2001-01-15
"16",16,0.12,0.19,29.97,2001-01-16
"17",17,0.12,0.19,30.35,2001-01-17
"18",18,0.12,0.19,30.13,2001-01-18
"19",19,0.12,0.19,30.85,2001-01-19
"20",20,0.12,0.19,30.89,2001-01-20
"21",21,0.12,0.19,30.78,2001-01-21
"22",22,0.13,0.19,30.46,2001-01-22
"23",23,0.13,0.19,30.79,2001-01-23
"24",24,0.13,0.18,30.62,2001-01-24
"25",25,0.13,0.18,31.05,2001-01-25
"26",26,0.13,0.18,31.11,2001-01-26
"27",27,0.14,0.18,30.82,2001-01-27
"28",28,0.14,0.18,30.76,2001-01-28
"29",29,0.14,0.18,30.52,2001-01-29
"30",30,0.14,0.18,30.03,2001-01-30
"31",31,0.15,0.18,29.85,2001-01-31
"32",32,0.15,0.18,29.97,2001-02-01
"33",33,0.15,0.18,29.77,2001-02-02
"34",34,0.16,0.18,29.87,2001-02-03
"35",35,0.16,0.18,29.93,2001-02-04
"36",36,0.17,0.19,29.89,2001-02-05
"37",37,0.17,0.19,29.77,2001-02-06
"38",38,0.17,0.19,30.39,2001-02-07
"39",39,0.18,0.19,30.51,2001-02-08
"40",40,0.19,0.18,30.12,2001-02-09
"41",41,0.19,0.18,29.91,2001-02-10
"42",42,0.2,0.18,29.83,2001-02-11
"43",43,0.2,0.18,29.71,2001-02-12
"44",44,0.21,0.18,29.61,2001-02-13
"45",45,0.21,0.19,29.62,2001-02-14
"46",46,0.22,0.19,29.83,2001-02-15
"47",47,0.23,0.19,29.38,2001-02-16
"48",48,0.23,0.19,29.57,2001-02-17
"49",49,0.24,0.19,29.62,2001-02-18
"50",50,0.24,0.19,29.62,2001-02-19
